# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,0,30 -> 0,500,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
2.300,9,-62.899,-34.650,31.316
2.300,10,56.073,-48.380,31.319
2.300,11,-75.475,-46.470,31.224
2.300,12,66.861,-61.923,31.321
2.300,13,-87.944,-58.440,31.131
2.300,14,77.991,-75.165,31.293
2.400,0,1.637,18.861,31.278
2.400,1,-11.174,8.100,31.278
2.400,2,12.686,5.678,31.278
2.400,3,-24.149,-2.264,31.290
2.400,4,23.866,-6.616,31.385
2.400,5,-37.249,-12.041,31.357
2.400,6,34.637,-19.774,31.444
2.400,7,-50.085,-22.837,31.352
2.400,8,45.781,-33.060,31.403
2.400,9,-62.840,-33.553,31.386
2.400,10,56.202,-47.249,31.393
2.400,11,-75.435,-45.330,31.296
2.400,12,66.963,-60.870,31.392
2.400,13,-87.925,-57.263,31.205
2.400,14,78.057,-74.178,31.364
2.500,0,1.709,19.897,31.343
2.500,1,-11.104,9.135,31.343
2.500,2,12.759,6.713,31.343
2.500,3,-24.071,-1.259,31.354
2.500,4,23.956,-5.464,31.462
2.500,5,-37.160,-11.060,31.419
2.500,6,34.802,-18.455,31.527
2.500,7,-49.999,-21.831,31.417
2.500,8,45.928,-31.781,31.486
2.500,9,-62.766,-32.489,31.454
2.500,10,56.356,-46.057,31.465
2.500,11,-75.378,-44.224,31.366
2.500,12,67.093,-59.757,31.461
2.500,13,-87.887,-56.119,31.277
2.500,14,78.154,-73.129,31.434
2.600,0,1.777,20.941,31.407
2.600,1,-11.034,10.172,31.407
2.600,2,12.832,7.763,31.407
2.600,3,-23.988,-0.261,31.417
2.600,4,24.049,-4.304,31.534
2.600,5,-37.064,-10.099,31.480
2.600,6,34.984,-17.092,31.609
2.600,7,-49.901,-20.854,31.479
2.600,8,46.099,-30.443,31.568
2.600,9,-62.676,-31.466,31.519
2.600,10,56.534,-44.807,31.536
2.600,11,-75.301,-43.159,31.434
2.600,12,67.251,-58.586,31.528
2.600,13,-87.824,-55.015,31.347
2.600,14,78.280,-72.021,31.501
2.700,0,1.842,21.993,31.468
2.700,1,-10.964,11.210,31.468
2.700,2,12.906,8.827,31.468
2.700,3,-23.902,0.732,31.478
2.700,4,24.144,-3.139,31.603
2.700,5,-36.961,-9.157,31.538
2.700,6,35.162,-15.732,31.684
2.700,7,-49.793,-19.904,31.539
2.700,8,46.290,-29.054,31.647
2.700,9,-62.571,-30.480,31.581
2.700,10,56.735,-43.499,31.605
2.700,11,-75.205,-42.133,31.499
2.700,12,67.435,-57.357,31.593
2.700,13,-87.742,-53.952,31.415
2.700,14,78.436,-70.855,31.566
2.800,0,1.903,23.052,31.528
2.800,1,-10.894,12.248,31.528
2.800,2,12.980,9.904,31.528
2.800,3,-23.815,1.717,31.537
2.800,4,24.239,-1.971,31.668
2.800,5,-36.852,-8.233,31.595
2.800,6,35.338,-14.378,31.755
2.800,7,-49.676,-18.980,31.597
2.800,8,46.497,-27.624,31.723
2.800,9,-62.455,-29.531,31.640
2.800,10,56.958,-42.136,31.672
2.800,11,-75.095,-41.146,31.562
2.800,12,67.643,-56.071,31.656
2.800,13,-87.641,-52.927,31.481
2.800,14,78.617,-69.631,31.629
2.900,0,1.962,24.115,31.586
2.900,1,-10.825,13.285,31.586
2.900,2,13.054,10.990,31.586
2.900,3,-23.726,2.695,31.594
2.900,4,24.335,-0.803,31.729
