time,nodeId,x,y,z,node_type
72.6,9,356.642,404.851,32.389,0
72.6,10,391.879,362.431,32.521,0
72.6,11,347.005,404.566,32.373,0
72.6,12,391.618,353.649,32.51,0
72.6,13,338.933,368.896,32.896,0
72.6,14,391.547,344.435,32.525,0
72.7,0,398.627,404.407,32.498,0
72.7,1,390.206,404.066,32.498,0
72.7,2,397.728,396.029,32.498,0
72.7,3,382.279,403.866,32.499,0
72.7,4,397.142,388.082,32.498,0
72.7,5,373.849,403.144,32.497,0
72.7,6,396.13,380.611,32.497,0
72.7,7,365.408,403.15,32.51,0
72.7,8,394.032,372.817,32.493,0
72.7,9,356.629,405.242,32.401,0
72.7,10,392.275,362.481,32.519,0
72.7,11,346.946,405.016,32.38,0
72.7,12,392.002,353.584,32.514,0
72.7,13,339.377,370.329,32.883,0
72.7,14,391.91,344.248,32.525,0
72.8,0,399.255,405.007,32.498,0
72.8,1,390.731,404.643,32.498,0
72.8,2,398.328,396.544,32.498,0
72.8,3,382.714,404.481,32.499,0
72.8,4,397.732,388.495,32.498,0
72.8,5,374.202,403.768,32.497,0
72.8,6,396.702,380.91,32.497,0
72.8,7,365.559,403.766,32.51,0
72.8,8,394.493,373.054,32.492,0
72.8,9,356.561,405.638,32.413,0
72.8,10,392.653,362.504,32.517,0
72.8,11,346.843,405.472,32.39,0
72.8,12,392.37,353.491,32.517,0
72.8,13,339.79,371.77,32.869,0
72.8,14,392.26,344.034,32.525,0
72.9,0,399.883,405.606,32.498,0
72.9,1,391.25,405.22,32.498,0
72.9,2,398.929,397.054,32.498,0
72.9,3,383.138,405.092,32.499,0
72.9,4,398.319,388.899,32.498,0
72.9,5,374.541,404.393,32.497,0
72.9,6,397.274,381.18,32.497,0
72.9,7,365.665,404.402,32.51,0
72.9,8,394.928,373.273,32.491,0
72.9,9,356.444,406.041,32.425,0
72.9,10,393.016,362.502,32.515,0
72.9,11,346.697,405.936,32.4,0
72.9,12,392.723,353.37,32.519,0
