time,nodeId,x,y,z,node_type
89.5,5,491.625,631.848,57.497,0
89.5,6,487.621,609.364,57.8,0
89.5,7,481.393,634.857,57.497,0
89.5,8,475.668,567.376,57.76,0
89.5,9,465.405,635.634,57.714,0
89.5,10,495.579,523.035,57.497,0
89.5,11,448.857,633.62,57.584,0
89.5,12,500.797,521.674,57.497,0
89.5,13,433.464,633.66,59.34,0
89.5,14,502.287,517.947,57.497,0
89.5,1000,524.814,376.45,46.5201,1
89.5,1001,421.455,48.4933,35,1
89.5,1002,-172.61,733.014,55.8514,1
89.5,1003,76.8689,401.416,48.7245,1
89.5,1004,380.282,811.067,35,1
89.5,1005,741.356,96.5249,53.7613,1
89.5,1006,628.435,144.044,42.0895,1
89.5,1007,414.488,258.203,51.3858,1
89.6,0,504.05,628.91,57.497,0
89.6,1,499.447,629.8,57.497,0
89.6,2,504.323,623.248,57.497,0
89.6,3,494.981,630.708,57.497,0
89.6,4,496.513,619.801,57.497,0
89.6,5,492.106,631.996,57.497,0
89.6,6,488.589,610.51,57.823,0
89.6,7,482.747,634.863,57.497,0
89.6,8,476.2,568.778,57.778,0
89.6,9,466.887,635.867,57.746,0
89.6,10,495.71,523.07,57.497,0
89.6,11,450.3,634.027,57.613,0
89.6,12,501.077,521.82,57.497,0
89.6,13,434.939,633.927,59.287,0
89.6,14,502.535,518.157,57.497,0
89.6,1000,525.414,376.387,46.5294,1
89.6,1001,421.469,48.1825,35,1
89.6,1002,-172.922,732.524,55.82,1
89.6,1003,77.3077,400.933,48.733,1
89.6,1004,380.779,810.88,35,1
89.6,1005,740.943,96.7969,53.755,1
89.6,1006,628.754,143.662,42.0382,1
89.6,1007,413.944,257.944,51.3829,1
89.7,0,504.372,629.12,57.497,0
89.7,1,499.758,629.935,57.497,0
89.7,2,504.525,623.371,57.497,0
89.7,3,495.263,630.793,57.497,0
89.7,4,497.797,620.577,57.497,0
89.7,5,492.529,632.149,57.497,0
89.7,6,489.598,611.619,57.842,0
89.7,7,484.032,634.885,57.497,0
89.7,8,476.729,570.182,57.794,0
89.7,9,468.369,636.097,57.774,0
89.7,10,495.836,523.102,57.497,0
89.7,11,451.743,634.436,57.639,0
89.7,12,501.352,521.958,57.497,0
89.7,13,436.412,634.201,59.232,0
89.7,14,502.782,518.378,57.497,0
89.7,1000,526.014,376.324,46.5386,1
89.7,1001,421.484,47.8717,35,1
89.7,1002,-173.234,732.033,55.7886,1
89.7,1003,77.7466,400.451,48.7415,1
89.7,1004,381.276,810.692,35,1
89.7,1005,740.531,97.069,53.7487,1
89.7,1006,629.073,143.279,41.987,1
89.7,1007,413.401,257.684,51.38,1
89.8,0,504.708,629.332,57.497,0
89.8,1,500.071,630.077,57.497,0
