time,nodeId,x,y,z
9,10,8.368,-4.393,30
9,11,-93.455,80.46,30
9,12,8.368,-21.364,30
9,13,-110.426,80.46,30
9,14,8.368,-38.334,30
9.2,0,8.56,82.304,30
9.2,1,-8.41,82.304,30
9.2,2,8.56,65.334,30
9.2,3,-25.381,82.304,30
9.2,4,8.56,48.363,30
9.2,5,-42.351,82.304,30
9.2,6,8.56,31.393,30
9.2,7,-59.322,82.304,30
9.2,8,8.56,14.422,30
9.2,9,-76.292,82.304,30
9.2,10,8.56,-2.548,30
9.2,11,-93.263,82.304,30
9.2,12,8.56,-19.519,30
9.2,13,-110.233,82.304,30
9.2,14,8.56,-36.49,30
9.4,0,8.753,84.151,30
9.4,1,-8.218,84.151,30
9.4,2,8.753,67.18,30
9.4,3,-25.189,84.151,30
9.4,4,8.753,50.21,30
9.4,5,-42.159,84.151,30
9.4,6,8.753,33.239,30
9.4,7,-59.13,84.151,30
9.4,8,8.753,16.269,30
9.4,9,-76.1,84.151,30
9.4,10,8.753,-0.702,30
9.4,11,-93.071,84.151,30
9.4,12,8.753,-17.673,30
9.4,13,-110.041,84.151,30
9.4,14,8.753,-34.643,30
9.6,0,8.944,85.997,30
9.6,1,-8.026,85.997,30
9.6,2,8.944,69.026,30
9.6,3,-24.997,85.997,30
9.6,4,8.944,52.056,30
9.6,5,-41.967,85.997,30
9.6,6,8.944,35.085,30
9.6,7,-58.938,85.997,30
9.6,8,8.944,18.115,30
9.6,9,-75.909,85.997,30
9.6,10,8.944,1.144,30
9.6,11,-92.879,85.997,30
9.6,12,8.944,-15.827,30
9.6,13,-109.85,85.997,30
9.6,14,8.944,-32.797,30
9.8,0,9.135,87.841,30
9.8,1,-7.835,87.841,30
9.8,2,9.135,70.87,30
9.8,3,-24.806,87.841,30
9.8,4,9.135,53.9,30
9.8,5,-41.776,87.841,30
9.8,6,9.135,36.929,30
9.8,7,-58.747,87.841,30
9.8,8,9.135,19.959,30
9.8,9,-75.717,87.841,30
9.8,10,9.135,2.988,30
9.8,11,-92.688,87.841,30
9.8,12,9.135,-13.983,30
9.8,13,-109.658,87.841,30
9.8,14,9.135,-30.953,30
10,0,9.326,89.681,30
10,1,-7.644,89.681,30
10,2,9.326,72.711,30
10,3,-24.615,89.681,30
10,4,9.326,55.74,30
10,5,-41.586,89.681,30
10,6,9.326,38.77,30
10,7,-58.556,89.681,30
10,8,9.326,21.799,30
10,9,-75.527,89.681,30
10,10,9.326,4.828,30
10,11,-92.497,89.681,30
10,12,9.326,-12.142,30
10,13,-109.468,89.681,30
10,14,9.326,-29.113,30
10.2,0,9.516,91.517,30
10.2,1,-7.454,91.517,30
10.2,2,9.516,74.546,30
10.2,3,-24.425,91.517,30
10.2,4,9.516,57.576,30
10.2,5,-41.396,91.517,30
10.2,6,9.516,40.605,30
10.2,7,-58.366,91.517,30
10.2,8,9.516,23.635,30
10.2,9,-75.337,91.517,30
10.2,10,9.516,6.664,30
10.2,11,-92.307,91.517,30
10.2,12,9.516,-10.307,30
10.2,13,-109.278,91.517,30
10.2,14,9.516,-27.277,30
10.4,0,9.705,93.347,30
10.4,1,-7.265,93.347,30
10.4,2,9.705,76.376,30
10.4,3,-24.236,93.347,30
10.4,4,9.705,59.405,30
10.4,5,-41.206,93.347,30
10.4,6,9.705,42.435,30
10.4,7,-58.177,93.347,30
10.4,8,9.705,25.464,30
10.4,9,-75.147,93.347,30
10.4,10,9.705,8.494,30
10.4,11,-92.118,93.347,30
10.4,12,9.705,-8.477,30
10.4,13,-109.088,93.347,30
10.4,14,9.705,-25.447,30
10.6,0,9.894,95.17,30
10.6,1,-7.077,95.17,30
10.6,2,9.894,78.199,30
10.6,3,-24.047,95.17,30
10.6,4,9.894,61.229,30
10.6,5,-41.018,95.17,30
10.6,6,9.894,44.258,30
10.6,7,-57.988,95.17,30
10.6,8,9.894,27.288,30
10.6,9,-74.959,95.17,30
10.6,10,9.894,10.317,30
10.6,11,-91.929,95.17,30
10.6,12,9.894,-6.653,30
10.6,13,-108.9,95.17,30
10.6,14,9.894,-23.624,30
10.8,0,10.082,96.987,30
10.8,1,-6.889,96.987,30
10.8,2,10.082,80.016,30
10.8,3,-23.859,96.987,30
10.8,4,10.082,63.045,30
10.8,5,-40.83,96.987,30
10.8,6,10.082,46.075,30
10.8,7,-57.8,96.987,30
10.8,8,10.082,29.104,30
10.8,9,-74.771,96.987,30
10.8,10,10.082,12.134,30
10.8,11,-91.741,96.987,30
10.8,12,10.082,-4.837,30
10.8,13,-108.712,96.987,30
10.8,14,10.082,-21.807,30
11,0,10.269,98.796,30
11,1,-6.701,98.796,30
11,2,10.269,81.826,30
11,3,-23.672,98.796,30
11,4,10.269,64.855,30
11,5,-40.643,98.796,30
11,6,10.269,47.885,30
11,7,-57.613,98.796,30
11,8,10.269,30.914,30
11,9,-74.584,98.796,30
11,10,10.269,13.944,30
11,11,-91.554,98.796,30
11,12,10.269,-3.027,30
11,13,-108.525,98.796,30
11,14,10.269,-19.998,30
11.2,0,10.456,100.599,30
11.2,1,-6.515,100.599,30
11.2,2,10.456,83.629,30
11.2,3,-23.485,100.599,30
11.2,4,10.456,66.658,30
11.2,5,-40.456,100.599,30
