# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,10,30 -> 890,1001,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
2.000,5,-38.826,21.899,31.081
2.000,6,11.441,-30.095,30.949
2.000,7,-55.503,22.320,31.100
2.000,8,11.606,-47.170,30.949
2.000,9,-72.259,22.556,31.117
2.000,10,11.772,-64.244,30.948
2.000,11,-89.294,22.257,31.089
2.000,12,11.936,-81.317,30.948
2.000,13,-106.237,22.144,31.075
2.000,14,11.870,-98.388,30.957
2.100,0,11.601,21.821,31.026
2.100,1,-5.255,21.673,31.026
2.100,2,11.744,4.743,31.026
2.100,3,-21.608,22.172,31.112
2.100,4,11.916,-12.313,31.029
2.100,5,-38.098,22.720,31.164
2.100,6,12.110,-29.349,31.037
2.100,7,-54.773,23.152,31.181
2.100,8,12.240,-46.440,31.034
2.100,9,-71.504,23.436,31.201
2.100,10,12.369,-63.530,31.033
2.100,11,-88.512,23.157,31.179
2.100,12,12.496,-80.620,31.031
2.100,13,-105.440,23.096,31.166
2.100,14,12.399,-97.707,31.039
2.200,0,12.294,22.570,31.107
2.200,1,-4.556,22.433,31.107
2.200,2,12.459,5.515,31.112
2.200,3,-20.888,22.959,31.196
2.200,4,12.643,-11.537,31.117
2.200,5,-37.380,23.503,31.246
2.200,6,12.839,-28.570,31.126
2.200,7,-54.047,23.893,31.265
2.200,8,12.937,-45.684,31.122
2.200,9,-70.759,24.223,31.287
2.200,10,13.032,-62.794,31.118
2.200,11,-87.740,23.963,31.268
2.200,12,13.124,-79.902,31.116
2.200,13,-104.652,23.954,31.256
2.200,14,12.998,-97.009,31.122
2.300,0,12.984,23.338,31.190
2.300,1,-3.860,23.192,31.190
2.300,2,13.222,6.333,31.202
2.300,3,-20.178,23.720,31.279
2.300,4,13.425,-10.726,31.207
2.300,5,-36.664,24.198,31.330
2.300,6,13.626,-27.763,31.216
2.300,7,-53.331,24.546,31.349
2.300,8,13.695,-44.904,31.210
2.300,9,-70.026,24.921,31.371
2.300,10,13.758,-62.037,31.204
2.300,11,-86.983,24.680,31.357
2.300,12,13.817,-79.165,31.199
2.300,13,-103.880,24.721,31.345
2.300,14,13.664,-96.293,31.203
2.400,0,13.671,24.117,31.284
2.400,1,-3.169,23.940,31.284
2.400,2,14.034,7.189,31.308
2.400,3,-19.477,24.441,31.373
2.400,4,14.261,-9.885,31.307
2.400,5,-35.955,24.809,31.424
2.400,6,14.470,-26.933,31.313
2.400,7,-52.627,25.116,31.439
2.400,8,14.511,-44.103,31.302
2.400,9,-69.309,25.533,31.459
2.400,10,14.544,-61.261,31.293
2.400,11,-86.242,25.311,31.447
2.400,12,14.571,-78.412,31.286
2.400,13,-103.123,25.401,31.436
2.400,14,14.392,-95.562,31.287
2.500,0,14.356,24.904,31.390
2.500,1,-2.480,24.682,31.390
2.500,2,14.885,8.078,31.432
2.500,3,-18.785,25.134,31.479
2.500,4,15.149,-9.015,31.421
2.500,5,-35.252,25.340,31.535
2.500,6,15.367,-26.078,31.420
2.500,7,-51.938,25.604,31.540
2.500,8,15.384,-43.280,31.402
2.500,9,-68.609,26.061,31.554
2.500,10,15.388,-60.466,31.388
2.500,11,-85.519,25.858,31.543
2.500,12,15.386,-77.640,31.377
2.500,13,-102.384,25.996,31.531
2.500,14,15.182,-94.814,31.373
2.600,0,15.042,25.696,31.509
2.600,1,-1.793,25.419,31.509
2.600,2,15.733,8.968,31.567
2.600,3,-18.101,25.809,31.597
2.600,4,16.082,-8.114,31.555
2.600,5,-34.567,25.849,31.658
2.600,6,16.317,-25.195,31.544
2.600,7,-51.263,26.015,31.661
2.600,8,16.311,-42.432,31.514
2.600,9,-67.928,26.509,31.662
2.600,10,16.289,-59.647,31.493
2.600,11,-84.817,26.324,31.650
2.600,12,16.258,-76.848,31.477
2.600,13,-101.667,26.508,31.634
2.600,14,16.030,-94.047,31.467
2.700,0,15.728,26.491,31.642
2.700,1,-1.107,26.156,31.642
2.700,2,16.575,9.856,31.715
2.700,3,-17.426,26.475,31.727
2.700,4,17.009,-7.213,31.702
2.700,5,-33.899,26.353,31.793
2.700,6,17.300,-24.286,31.690
2.700,7,-50.609,26.417,31.793
2.700,8,17.287,-41.553,31.649
2.700,9,-67.270,26.931,31.783
2.700,10,17.242,-58.800,31.616
2.700,11,-84.140,26.713,31.778
2.700,12,17.185,-76.028,31.591
2.700,13,-100.974,26.940,31.753
2.700,14,16.935,-93.253,31.574
2.800,0,16.416,27.286,31.788
2.800,1,-0.423,26.895,31.788
2.800,2,17.406,10.737,31.874
2.800,3,-16.758,27.141,31.871
2.800,4,17.918,-6.316,31.861
2.800,5,-33.246,26.865,31.940
2.800,6,18.264,-23.380,31.849
2.800,7,-49.973,26.830,31.938
2.800,8,18.249,-40.672,31.798
2.800,9,-66.633,27.354,31.918
2.800,10,18.187,-57.946,31.754
2.800,11,-83.487,27.104,31.919
2.800,12,18.142,-75.171,31.733
2.800,13,-100.307,27.364,31.887
2.800,14,17.883,-92.419,31.707
2.900,0,17.105,28.078,31.948
2.900,1,0.260,27.635,31.948
2.900,2,18.224,11.609,32.046
2.900,3,-16.098,27.807,32.029
2.900,4,18.809,-5.427,32.032
2.900,5,-32.607,27.386,32.099
2.900,6,19.207,-22.480,32.020
2.900,7,-49.355,27.255,32.096
2.900,8,19.195,-39.792,31.960
2.900,9,-66.016,27.778,32.066
2.900,10,19.122,-57.088,31.907
2.900,11,-82.857,27.496,32.074
2.900,12,19.094,-74.308,31.890
2.900,13,-99.665,27.780,32.034
2.900,14,18.867,-91.548,31.869
3.000,0,17.793,28.867,32.123
3.000,1,0.941,28.374,32.123
3.000,2,19.028,12.471,32.230
3.000,3,-15.445,28.471,32.200
3.000,4,19.680,-4.547,32.216
3.000,5,-31.981,27.916,32.272
3.000,6,20.127,-21.588,32.204
3.000,7,-48.753,27.693,32.267
3.000,8,20.122,-38.915,32.136
3.000,9,-65.417,28.206,32.228
3.000,10,20.044,-56.229,32.074
3.000,11,-82.248,27.892,32.242
3.000,12,20.037,-73.442,32.062
3.000,13,-99.047,28.191,32.195
3.000,14,19.879,-90.646,32.060
3.100,0,18.480,29.652,32.311
3.100,1,1.618,29.112,32.311
3.100,2,19.817,13.321,32.426
3.100,3,-14.799,29.133,32.384
3.100,4,20.531,-3.678,32.412
3.100,5,-31.367,28.454,32.457
3.100,6,21.025,-20.706,32.401
3.100,7,-48.165,28.142,32.451
3.100,8,21.031,-38.044,32.325
3.100,9,-64.835,28.638,32.404
3.100,10,20.953,-55.372,32.256
3.100,11,-81.659,28.292,32.423
3.100,12,20.970,-72.575,32.248
3.100,13,-98.449,28.598,32.371
3.100,14,20.882,-89.742,32.264
3.200,0,19.164,30.431,32.513
3.200,1,2.292,29.848,32.513
3.200,2,20.591,14.157,32.634
3.200,3,-14.161,29.794,32.582
3.200,4,21.361,-2.822,32.621
3.200,5,-30.764,29.000,32.655
3.200,6,21.898,-19.836,32.609
3.200,7,-47.589,28.604,32.647
3.200,8,21.918,-37.180,32.528
3.200,9,-64.269,29.074,32.593
3.200,10,21.846,-54.518,32.453
3.200,11,-81.088,28.698,32.617
3.200,12,21.890,-71.709,32.448
3.200,13,-97.872,29.003,32.561
3.200,14,21.872,-88.839,32.481
3.300,0,19.845,31.204,32.728
3.300,1,2.962,30.581,32.728
3.300,2,21.349,14.979,32.855
3.300,3,-13.530,30.452,32.792
3.300,4,22.168,-1.981,32.841
3.300,5,-30.172,29.553,32.865
3.300,6,22.747,-18.980,32.830
3.300,7,-47.025,29.078,32.856
3.300,8,22.784,-36.327,32.744
3.300,9,-63.715,29.515,32.797
3.300,10,22.722,-53.670,32.664
3.300,11,-80.533,29.110,32.825
3.300,12,22.795,-70.848,32.662
3.300,13,-97.313,29.407,32.765
3.300,14,22.849,-87.939,32.711
3.400,0,20.522,31.970,32.956
3.400,1,3.627,31.309,32.956
3.400,2,22.090,15.786,33.087
3.400,3,-12.907,31.108,33.016
3.400,4,22.954,-1.155,33.073
3.400,5,-29.589,30.114,33.087
3.400,6,23.570,-18.140,33.063
3.400,7,-46.470,29.564,33.078
3.400,8,23.628,-35.484,32.973
3.400,9,-63.174,29.963,33.013
3.400,10,23.581,-52.829,32.889
3.400,11,-79.992,29.529,33.045
3.400,12,23.685,-69.992,32.890
3.400,13,-96.770,29.812,32.982
3.400,14,23.808,-87.046,32.952
3.500,0,21.195,32.728,33.197
3.500,1,4.287,32.034,33.197
3.500,2,22.814,16.577,33.330
3.500,3,-12.290,31.760,33.252
3.500,4,23.716,-0.346,33.317
3.500,5,-29.013,30.682,33.322
3.500,6,24.368,-17.316,33.307
3.500,7,-45.924,30.062,33.312
3.500,8,24.449,-34.655,33.215
3.500,9,-62.644,30.417,33.243
3.500,10,24.420,-51.997,33.127
3.500,11,-79.463,29.955,33.278
3.500,12,24.557,-69.144,33.131
3.500,13,-96.242,30.218,33.212
3.500,14,24.750,-86.160,33.205
3.600,0,21.863,33.478,33.449
3.600,1,4.942,32.753,33.449
3.600,2,23.520,17.352,33.584
3.600,3,-11.680,32.410,33.500
3.600,4,24.457,0.446,33.571
3.600,5,-28.445,31.257,33.568
3.600,6,25.140,-16.509,33.561
3.600,7,-45.384,30.572,33.557
3.600,8,25.247,-33.840,33.468
3.600,9,-62.122,30.879,33.484
3.600,10,25.240,-51.176,33.378
3.600,11,-78.945,30.390,33.522
3.600,12,25.412,-68.305,33.385
