# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,0,30 -> 500,500,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
2.600,6,15.415,-35.497,31.407
2.600,7,-52.468,15.415,31.407
2.600,8,15.415,-52.468,31.407
2.600,9,-69.438,15.415,31.407
2.600,10,15.415,-69.438,31.407
2.600,11,-86.409,15.415,31.407
2.600,12,15.415,-86.409,31.407
2.600,13,-103.379,15.415,31.407
2.600,14,15.415,-103.379,31.407
2.700,0,16.169,16.169,31.493
2.700,1,-0.801,16.169,31.493
2.700,2,16.169,-0.801,31.493
2.700,3,-17.772,16.169,31.493
2.700,4,16.169,-17.772,31.493
2.700,5,-34.743,16.169,31.493
2.700,6,16.169,-34.743,31.493
2.700,7,-51.713,16.169,31.493
2.700,8,16.169,-51.713,31.493
2.700,9,-68.684,16.169,31.493
2.700,10,16.169,-68.684,31.493
2.700,11,-85.654,16.169,31.493
2.700,12,16.169,-85.654,31.493
2.700,13,-102.625,16.169,31.493
2.700,14,16.169,-102.625,31.493
2.800,0,16.926,16.926,31.581
2.800,1,-0.044,16.926,31.581
2.800,2,16.926,-0.044,31.581
2.800,3,-17.015,16.926,31.581
2.800,4,16.926,-17.015,31.581
2.800,5,-33.985,16.926,31.581
2.800,6,16.926,-33.985,31.581
2.800,7,-50.956,16.926,31.581
2.800,8,16.926,-50.956,31.581
2.800,9,-67.927,16.926,31.581
2.800,10,16.926,-67.927,31.581
2.800,11,-84.897,16.926,31.581
2.800,12,16.926,-84.897,31.581
2.800,13,-101.868,16.926,31.581
2.800,14,16.926,-101.868,31.581
2.900,0,17.684,17.684,31.668
2.900,1,0.714,17.684,31.668
2.900,2,17.684,0.714,31.668
2.900,3,-16.257,17.684,31.668
2.900,4,17.684,-16.257,31.668
2.900,5,-33.227,17.684,31.668
2.900,6,17.684,-33.227,31.668
2.900,7,-50.198,17.684,31.668
2.900,8,17.684,-50.198,31.668
2.900,9,-67.168,17.684,31.668
2.900,10,17.684,-67.168,31.668
2.900,11,-84.139,17.684,31.668
2.900,12,17.684,-84.139,31.668
2.900,13,-101.110,17.684,31.668
2.900,14,17.684,-101.110,31.668
3.000,0,18.443,18.443,31.756
3.000,1,1.472,18.443,31.756
3.000,2,18.443,1.472,31.756
3.000,3,-15.498,18.443,31.756
3.000,4,18.443,-15.498,31.756
3.000,5,-32.469,18.443,31.756
3.000,6,18.443,-32.469,31.756
