# 实时计算弹簧避障航线 (由前端地图驱动)
# Format: time, nodeId, x, y, z
767.771,7,-9.000,0.047,60.290
767.784,0,-9.000,-0.038,48.490
767.791,11,-9.000,0.974,64.200
767.816,12,-9.000,1.019,78.830
767.830,10,-9.000,0.954,52.670
767.836,8,-9.000,0.056,53.160
767.838,1,-9.000,-0.015,62.040
767.847,6,-9.000,0.051,63.800
767.851,5,-9.000,0.044,71.650
767.857,14,-9.000,1.039,88.110
767.858,13,-9.000,1.103,96.790
767.881,2,-9.000,-0.003,73.970
767.915,4,-9.000,0.047,80.120
767.970,9,-5.200,0.082,48.180
767.971,7,-9.000,0.047,59.910
767.984,0,-9.000,-0.038,48.110
767.991,11,-9.000,0.973,63.820
768.016,12,-9.000,1.018,78.440
768.036,8,-9.000,0.056,52.770
768.036,10,-9.000,0.954,52.270
768.038,1,-9.000,-0.015,61.650
768.047,6,-9.000,0.051,63.410
768.051,5,-9.000,0.044,71.260
768.057,14,-9.000,1.039,87.720
768.058,13,-9.000,1.089,96.430
768.081,2,-9.000,-0.004,73.580
768.115,4,-9.000,0.046,79.730
768.170,9,-5.200,0.082,47.800
768.171,7,-9.000,0.047,59.520
768.184,0,-9.000,-0.037,47.720
768.191,11,-9.000,0.972,63.430
768.216,12,-9.000,1.017,78.050
768.236,8,-9.000,0.057,52.390
768.236,10,-9.000,0.954,51.890
768.238,1,-9.000,-0.016,61.260
768.247,6,-9.000,0.051,63.020
768.251,5,-9.000,0.043,70.870
768.257,14,-9.000,1.039,87.330
768.268,13,-9.000,1.078,96.050
768.281,2,-9.000,-0.005,73.190
768.315,4,-9.000,0.046,79.340
768.370,9,-5.200,0.083,47.410
768.371,7,-9.000,0.047,59.130
768.384,0,-9.000,-0.036,47.330
768.391,11,-9.000,0.971,63.050
768.416,12,-9.000,1.015,77.660
768.436,8,-9.000,0.057,52.010
768.436,10,-9.000,0.954,51.500
768.438,1,-9.000,-0.017,60.870
768.447,6,-9.000,0.051,62.630
768.451,5,-9.000,0.042,70.480
768.457,14,-9.000,1.038,86.940
768.468,13,-9.000,1.069,95.680
768.481,2,-9.000,-0.006,72.810
768.515,4,-9.000,0.045,78.960
768.570,9,-5.200,0.083,47.020
768.571,7,-9.000,0.047,58.740
768.584,0,-9.000,-0.036,46.940
768.591,11,-9.000,0.970,62.660
768.616,12,-9.000,1.014,77.270
768.636,8,-9.000,0.057,51.620
768.636,10,-9.000,0.955,51.110
768.638,1,-9.000,-0.017,60.490
768.647,6,-9.000,0.050,62.250
768.651,5,-9.000,0.041,70.090
768.657,14,-9.000,1.038,86.550
768.668,13,-9.000,1.062,95.300
768.681,2,-9.000,-0.007,72.420
768.715,4,-9.000,0.045,78.570
768.769,9,-5.200,0.083,46.640
768.771,7,-9.000,0.047,58.350
768.784,0,-9.000,-0.035,46.560
768.791,11,-9.000,0.969,62.280
768.826,12,-9.000,1.013,76.860
768.836,8,-9.000,0.057,51.240
768.836,10,-9.000,0.955,50.730
768.838,1,-9.000,-0.018,60.100
768.847,6,-9.000,0.050,61.860
768.851,5,-9.000,0.040,69.710
768.857,14,-9.000,1.038,86.160
768.868,13,-9.000,1.056,94.920
768.881,2,-9.000,-0.009,72.040
768.915,4,-9.000,0.044,78.190
768.969,9,-5.200,0.084,46.260
768.971,7,-9.000,0.048,57.970
768.984,0,-9.000,-0.034,46.170
768.991,11,-9.000,0.968,61.890
769.026,12,-9.000,1.012,76.490
769.036,8,-9.000,0.058,50.850
769.036,10,-9.000,0.956,50.340
769.038,1,-9.000,-0.019,59.720
769.047,6,-9.000,0.050,61.480
769.051,5,-9.000,0.039,69.320
769.057,14,-9.000,1.038,85.770
769.068,13,-9.000,1.051,94.530
769.081,2,-9.000,-0.010,71.650
769.119,4,-9.000,0.043,77.800
769.169,9,-5.200,0.084,45.880
769.171,7,-9.000,0.048,57.580
769.184,0,-9.000,-0.034,45.780
769.197,11,-9.000,0.967,61.490
769.226,12,-9.000,1.011,76.100
769.236,8,-9.000,0.058,50.460
769.236,10,-9.000,0.956,49.960
769.238,1,-9.000,-0.019,59.340
769.247,6,-9.000,0.049,61.090
769.251,5,-9.000,0.038,68.940
769.257,14,-9.000,1.037,85.380
769.268,13,-9.000,1.047,94.150
769.281,2,-9.000,-0.011,71.270
769.319,4,-9.000,0.043,77.410
769.369,9,-5.200,0.084,45.490
769.371,7,-9.000,0.048,57.190
769.384,0,-9.000,-0.033,45.390
769.397,11,-9.000,0.966,61.100
769.426,12,-9.000,1.009,75.710
769.436,8,-9.000,0.058,50.080
769.436,10,-9.000,0.956,49.570
769.438,1,-9.000,-0.020,58.950
769.447,6,-9.000,0.049,60.710
769.451,5,-9.000,0.037,68.550
769.457,14,-9.000,1.037,85.000
769.468,13,-9.000,1.044,93.760
769.481,2,-9.000,-0.012,70.880
769.519,4,-9.000,0.042,77.020
769.569,9,-5.200,0.084,45.100
769.571,7,-9.000,0.048,56.800
769.584,0,-9.000,-0.033,45.000
769.597,11,-9.000,0.965,60.720
769.626,12,-9.000,1.008,75.320
769.636,8,-9.000,0.059,49.690
769.636,10,-9.000,0.957,49.180
769.638,1,-9.000,-0.021,58.560
769.646,6,-9.000,0.049,60.320
769.651,5,-9.000,0.036,68.170
769.657,14,-9.000,1.037,84.620
769.668,13,-9.000,1.041,93.370
769.681,2,-9.000,-0.013,70.500
769.719,4,-9.000,0.041,76.630
769.769,9,-5.200,0.085,44.710
769.771,7,-9.000,0.049,56.420
769.784,0,-9.000,-0.032,44.620
769.797,11,-9.000,0.964,60.340
769.826,12,-9.000,1.007,74.930
769.836,10,-9.000,0.957,48.790
769.838,1,-9.000,-0.022,58.170
769.846,8,-9.000,0.059,49.280
769.848,6,-9.000,0.048,59.950
769.851,5,-9.000,0.035,67.790
769.857,14,-9.000,1.037,84.230
769.868,13,-9.000,1.039,92.980
769.881,2,-9.000,-0.015,70.110
769.919,4,-9.000,0.040,76.240
769.969,9,-5.200,0.085,44.330
769.971,7,-9.000,0.049,56.030
769.984,0,-9.000,-0.032,44.230
769.997,11,-9.000,0.963,59.950
770.026,12,-9.000,1.005,74.550
770.036,10,-9.000,0.957,48.410
770.038,1,-9.000,-0.022,57.790
770.046,8,-9.000,0.059,48.890
770.048,6,-9.000,0.048,59.560
770.051,5,-9.000,0.034,67.410
770.057,14,-9.000,1.036,83.840
770.068,13,-9.000,1.038,92.600
770.081,2,-9.000,-0.016,69.730
770.119,4,-9.000,0.039,75.860
770.169,9,-5.200,0.085,43.940
770.171,7,-9.000,0.049,55.650
770.184,0,-9.000,-0.032,43.850
770.197,11,-9.000,0.962,59.570
770.226,12,-9.000,1.004,74.160
770.236,10,-9.000,0.957,48.020
770.238,1,-9.000,-0.023,57.400
770.246,8,-9.000,0.060,48.510
770.248,6,-9.000,0.047,59.170
770.251,5,-9.000,0.033,67.020
770.257,14,-9.000,1.036,83.460
770.268,13,-9.000,1.036,92.210
770.283,2,-9.000,-0.017,69.330
770.319,4,-9.000,0.038,75.470
770.369,9,-5.200,0.084,43.550
770.371,7,-9.000,0.050,55.260
770.384,0,-9.000,-0.032,43.470
770.397,11,-9.000,0.961,59.180
770.426,12,-9.000,1.002,73.780
770.436,10,-9.000,0.958,47.630
770.444,1,-9.000,-0.024,57.000
770.446,8,-9.000,0.060,48.120
770.448,6,-9.000,0.046,58.770
770.451,5,-9.000,0.032,66.630
770.457,14,-9.000,1.035,83.070
770.468,13,-9.000,1.035,91.820
770.483,2,-9.000,-0.019,68.940
770.519,4,-9.000,0.037,75.080
770.569,9,-5.200,0.084,43.160
770.571,7,-9.000,0.050,54.870
770.586,0,-9.000,-0.031,43.080
770.597,11,-9.000,0.960,58.800
770.626,12,-9.000,1.001,73.390
770.636,10,-9.000,0.958,47.230
770.642,1,-9.000,-0.025,56.610
770.646,8,-9.000,0.061,47.730
770.648,6,-9.000,0.046,58.380
770.651,5,-9.000,0.031,66.240
770.657,14,-9.000,1.035,82.690
770.668,13,-9.000,1.033,91.420
770.683,2,-9.000,-0.020,68.560
770.719,4,-9.000,0.036,74.690
770.769,9,-5.200,0.084,42.770
770.771,7,-9.000,0.050,54.490
770.786,0,-9.000,-0.031,42.690
770.805,11,-9.000,0.959,58.390
770.828,12,-9.000,0.999,73.000
770.836,10,-9.000,0.958,46.840
770.842,1,-9.000,-0.026,56.230
770.846,8,-9.000,0.061,47.340
770.848,6,-9.000,0.045,58.000
770.851,5,-9.000,0.030,65.860
770.857,14,-9.000,1.034,82.300
770.868,13,-9.000,1.032,91.020
770.883,2,-9.000,-0.021,68.170
770.919,4,-9.000,0.034,74.310
770.969,9,-6.150,0.084,42.390
770.971,7,-9.000,0.050,54.110
770.986,0,-9.000,-0.031,42.300
771.005,11,-9.000,0.958,58.000
771.028,12,-9.000,0.998,72.620
771.036,10,-9.000,0.958,46.460
771.042,1,-9.000,-0.026,55.850
771.046,8,-9.000,0.062,46.960
771.048,6,-9.000,0.045,57.610
771.051,5,-9.000,0.029,65.470
771.065,14,-9.000,1.033,81.890
771.068,13,-9.000,1.030,90.640
771.083,2,-9.000,-0.023,67.790
771.119,4,-9.000,0.033,73.930
771.169,9,-7.100,0.083,42.010
771.171,7,-9.000,0.050,53.720
771.186,0,-9.000,-0.031,41.910
771.205,11,-9.000,0.957,57.610
771.228,12,-9.000,0.996,72.240
771.238,10,-9.000,0.959,46.080
771.242,1,-9.000,-0.027,55.460
771.246,6,-9.000,0.044,57.220
771.246,8,-9.000,0.063,46.580
771.251,5,-9.000,0.028,65.080
771.265,14,-9.000,1.032,81.510
771.268,13,-9.000,1.029,90.250
771.283,2,-9.000,-0.024,67.400
771.319,4,-9.000,0.031,73.550
771.369,9,-8.050,0.083,41.630
771.371,7,-9.000,0.051,53.330
771.388,0,-9.000,-0.031,41.520
771.405,11,-9.000,0.956,57.220
771.428,12,-9.000,0.994,71.850
771.438,10,-9.000,0.959,45.700
771.442,1,-9.000,-0.028,55.080
771.446,6,-9.000,0.043,56.840
771.446,8,-9.000,0.063,46.190
771.451,5,-9.000,0.026,64.690
771.465,14,-9.000,1.031,81.120
771.470,13,-9.000,1.028,89.860
771.483,2,-9.000,-0.025,67.010
771.519,4,-9.000,0.030,73.160
771.569,9,-9.000,0.082,41.240
771.571,7,-9.000,0.051,52.940
771.588,0,-9.000,-0.031,41.130
771.605,11,-9.000,0.955,56.840
771.628,12,-9.000,0.993,71.460
771.638,10,-9.000,0.959,45.310
771.642,1,-9.000,-0.029,54.690
771.646,6,-9.000,0.043,56.450
771.646,8,-9.000,0.064,45.800
771.651,5,-9.000,0.025,64.300
771.665,14,-9.000,1.030,80.730
771.670,13,-9.000,1.026,89.460
771.683,2,-9.000,-0.027,66.620
771.719,4,-9.000,0.028,72.770
771.769,9,-9.000,0.082,40.860
771.771,7,-9.000,0.051,52.550
771.788,0,-9.000,-0.031,40.740
771.805,11,-9.000,0.954,56.450
771.828,12,-9.000,0.991,71.070
771.838,10,-9.000,0.959,44.930
771.842,1,-9.000,-0.030,54.300
771.846,6,-9.000,0.042,56.070
771.846,8,-9.000,0.065,45.420
771.851,5,-9.000,0.024,63.910
771.865,14,-9.000,1.029,80.350
771.870,13,-9.000,1.025,89.070
771.883,2,-9.000,-0.028,66.240
771.919,4,-9.000,0.026,72.380
771.971,7,-9.000,0.051,52.170
771.979,9,-9.000,0.081,40.450
771.988,0,-9.000,-0.031,40.350
772.005,11,-9.000,0.953,56.060
772.028,12,-9.000,0.989,70.690
772.038,10,-9.000,0.960,44.540
772.042,1,-9.000,-0.031,53.910
772.046,8,-9.000,0.065,45.030
772.048,6,-9.000,0.041,55.680
772.051,5,-9.000,0.023,63.530
772.065,14,-9.000,1.028,79.960
772.070,13,-9.000,1.023,88.690
772.083,2,-9.000,-0.029,65.850
772.119,4,-9.000,0.024,71.990
772.171,7,-9.000,0.051,51.780
772.179,9,-9.000,0.080,40.060
772.188,0,-9.000,-0.031,39.970
772.205,11,-9.000,0.952,55.670
772.228,12,-9.000,0.987,70.300
772.238,10,-9.000,0.960,44.160
772.242,1,-9.000,-0.032,53.530
772.246,8,-9.000,0.066,44.640
772.248,6,-9.000,0.041,55.290
772.251,5,-9.000,0.022,63.140
772.265,14,-9.000,1.026,79.570
772.270,13,-9.000,1.022,88.300
772.283,2,-9.000,-0.031,65.460
772.319,4,-9.000,0.022,71.600
772.371,7,-9.000,0.051,51.390
772.379,9,-9.000,0.080,39.660
772.388,0,-9.000,-0.031,39.580
772.405,11,-9.000,0.951,55.290
772.428,12,-9.000,0.985,69.920
772.438,10,-9.000,0.960,43.760
772.442,1,-9.000,-0.032,53.140
772.446,8,-9.000,0.067,44.250
772.448,6,-9.000,0.040,54.900
772.451,5,-9.000,0.021,62.750
772.465,14,-9.000,1.024,79.190
772.470,13,-9.000,1.020,87.920
772.483,2,-9.000,-0.032,65.080
772.519,4,-9.000,0.020,71.210
772.571,7,-9.000,0.051,51.000
772.579,9,-9.000,0.079,39.260
772.588,0,-9.000,-0.031,39.190
772.607,11,-9.000,0.950,54.900
772.628,12,-9.000,0.984,69.530
772.638,10,-9.000,0.961,43.370
772.642,1,-9.000,-0.033,52.750
772.646,8,-9.000,0.067,43.870
772.648,6,-9.000,0.039,54.520
772.651,5,-9.000,0.020,62.370
772.665,14,-9.000,1.023,78.800
772.670,13,-9.000,1.019,87.530
772.683,2,-9.000,-0.033,64.700
772.719,4,-9.000,0.018,70.830
772.771,7,-9.000,0.051,50.620
772.780,9,-9.000,0.078,38.870
772.788,0,-9.000,-0.031,38.810
772.807,11,-9.000,0.949,54.510
772.828,12,-9.000,0.982,69.150
772.838,10,-9.000,0.961,42.980
772.842,1,-9.000,-0.034,52.370
772.846,8,-9.000,0.068,43.480
772.848,6,-9.000,0.039,54.130
772.851,5,-9.000,0.019,61.980
772.865,14,-9.000,1.021,78.420
772.870,13,-9.000,1.017,87.140
772.883,2,-9.000,-0.034,64.320
772.919,4,-9.000,0.016,70.440
772.971,7,-9.000,0.051,50.240
772.980,9,-9.000,0.077,38.490
772.988,0,-9.000,-0.031,38.420
773.007,11,-9.000,0.948,54.130
773.028,12,-9.000,0.980,68.770
773.038,10,-9.000,0.961,42.600
773.042,1,-9.000,-0.035,51.990
773.046,8,-9.000,0.068,43.090
773.048,6,-9.000,0.038,53.740
773.051,5,-9.000,0.018,61.600
773.065,14,-9.000,1.019,78.030
773.070,13,-9.000,1.016,86.760
773.083,2,-9.000,-0.036,63.930
773.119,4,-9.000,0.014,70.070
773.171,7,-9.000,0.051,49.860
773.180,9,-9.000,0.076,38.090
773.188,0,-9.000,-0.031,38.040
773.207,11,-9.000,0.947,53.750
773.228,12,-9.000,0.978,68.380
773.238,10,-9.000,0.962,42.210
773.242,1,-9.000,-0.035,51.610
773.246,8,-9.000,0.069,42.700
773.248,6,-9.000,0.037,53.360
773.251,5,-9.000,0.017,61.220
773.265,14,-9.000,1.017,77.650
773.270,13,-9.000,1.014,86.380
773.283,2,-9.000,-0.037,63.540
773.319,4,-9.000,0.012,69.680
773.371,7,-9.000,0.051,49.470
773.380,9,-9.000,0.076,37.710
773.388,0,-9.000,-0.031,37.650
773.407,11,-9.000,0.947,53.360
773.428,12,-9.000,0.976,67.990
773.438,10,-9.000,0.962,41.830
773.442,1,-9.000,-0.036,51.210
773.446,8,-9.000,0.070,42.320
773.448,6,-9.000,0.037,52.970
773.459,5,-9.000,0.016,60.820
773.465,14,-9.000,1.015,77.260
773.470,13,-9.000,1.013,86.000
773.483,2,-9.000,-0.038,63.150
773.519,4,-9.000,0.010,69.300
773.575,7,-9.000,0.051,49.070
773.580,9,-9.000,0.075,37.320
773.588,0,-9.000,-0.030,37.260
773.609,11,-9.000,0.946,52.980
773.628,12,-9.000,0.974,67.590
773.638,10,-9.000,0.962,41.430
773.642,1,-9.000,-0.037,50.820
773.646,6,-9.000,0.036,52.590
773.646,8,-9.000,0.070,41.930
773.659,5,-9.000,0.015,60.440
773.667,14,-9.000,1.013,76.870
773.670,13,-9.000,1.011,85.610
773.683,2,-9.000,-0.039,62.770
773.719,4,-9.000,0.008,68.910
773.775,7,-9.000,0.051,48.680
773.780,9,-9.000,0.074,36.940
773.788,0,-9.000,-0.030,36.880
773.809,11,-9.000,0.946,52.590
773.828,12,-9.000,0.973,67.200
773.838,10,-9.000,0.963,41.040
773.842,1,-9.000,-0.037,50.430
773.846,8,-9.000,0.071,41.550
773.848,6,-9.000,0.036,52.220
773.859,5,-9.000,0.014,60.050
773.865,14,-9.000,1.010,76.480
773.870,13,-9.000,1.010,85.230
773.883,2,-9.000,-0.040,62.380
773.919,4,-9.000,0.006,68.520
773.975,7,-9.000,0.051,48.300
773.980,9,-9.000,0.074,36.560
773.994,0,-9.000,-0.030,36.490
774.009,11,-9.000,0.945,52.200
774.028,12,-9.000,0.971,66.820
774.038,10,-9.000,0.963,40.660
774.042,1,-9.000,-0.038,50.040
774.046,8,-9.000,0.071,41.160
774.056,6,-9.000,0.035,51.810
774.059,5,-9.000,0.013,59.670
774.065,14,-9.000,1.008,76.100
774.070,13,-9.000,1.008,84.840
774.083,2,-9.000,-0.040,61.990
774.119,4,-9.000,0.004,68.130
774.175,7,-9.000,0.051,47.910
774.180,9,-9.000,0.073,36.170
774.194,0,-9.000,-0.030,36.110
774.209,11,-9.000,0.945,51.800
774.228,12,-9.000,0.970,66.430
774.242,1,-9.000,-0.038,49.650
774.246,8,-9.000,0.072,40.780
774.246,10,-9.000,0.963,40.250
774.256,6,-9.000,0.035,51.420
774.259,5,-9.000,0.012,59.280
774.265,14,-9.000,1.006,75.720
774.270,13,-9.000,1.007,84.450
774.283,2,-9.000,-0.041,61.600
774.319,4,-9.000,0.002,67.750
774.375,7,-9.000,0.051,47.520
774.380,9,-9.000,0.073,35.780
774.394,0,-9.000,-0.030,35.730
774.409,11,-9.000,0.945,51.410
774.428,12,-9.000,0.968,66.050
774.442,1,-9.000,-0.039,49.250
774.446,8,-9.000,0.072,40.400
774.446,10,-9.000,0.964,39.860
774.456,6,-9.000,0.034,51.030
774.459,5,-9.000,0.011,58.900
774.465,14,-9.000,1.004,75.340
774.478,13,-9.000,1.006,84.050
774.483,2,-9.000,-0.042,61.210
774.519,4,-9.000,-0.000,67.360
774.575,7,-9.000,0.051,47.130
774.580,9,-9.000,0.072,35.400
774.594,0,-9.000,-0.029,35.340
774.609,11,-9.000,0.945,51.030
774.628,12,-9.000,0.967,65.660
774.642,1,-9.000,-0.039,48.870
774.646,8,-9.000,0.073,40.010
774.646,10,-9.000,0.964,39.480
774.656,6,-9.000,0.034,50.640
774.659,5,-9.000,0.010,58.510
774.665,14,-9.000,1.002,74.950
774.678,13,-9.000,1.005,83.650
774.683,2,-9.000,-0.042,60.820
774.719,4,-9.000,-0.002,66.980
774.775,7,-9.000,0.051,46.750
774.780,9,-9.000,0.072,35.020
774.794,0,-9.000,-0.029,34.950
774.809,11,-9.000,0.945,50.640
774.830,12,-9.000,0.966,65.260
774.842,1,-9.000,-0.039,48.490
774.846,8,-9.000,0.073,39.620
774.846,10,-9.000,0.964,39.090
774.856,6,-9.000,0.033,50.250
774.859,5,-9.000,0.010,58.120
774.865,14,-9.000,0.999,74.570
774.878,13,-9.000,1.004,83.260
774.883,2,-9.000,-0.042,60.430
774.919,4,-9.000,-0.004,66.590
774.975,7,-9.000,0.051,46.370
774.980,9,-9.000,0.071,34.650
774.994,0,-9.000,-0.029,34.550
775.009,11,-9.000,0.946,50.260
775.032,12,-9.000,0.965,64.870
775.042,1,-9.000,-0.039,48.110
775.046,8,-9.000,0.073,39.230
775.046,10,-9.000,0.965,38.710
775.056,6,-9.000,0.033,49.860
775.059,5,-9.000,0.009,57.720
775.067,14,-9.000,0.997,74.180
775.078,13,-9.000,1.003,82.870
775.083,2,-9.000,-0.043,60.030
775.119,4,-9.000,-0.005,66.210
775.175,7,-9.000,0.051,45.980
775.180,9,-9.000,0.071,34.270
775.194,0,-9.000,-0.029,34.150
775.209,11,-9.000,0.946,49.860
775.232,12,-9.000,0.964,64.480
775.242,1,-9.000,-0.039,47.730
775.246,8,-9.000,0.074,38.840
775.246,10,-9.000,0.965,38.330
775.256,6,-9.000,0.033,49.470
775.259,5,-9.000,0.008,57.320
775.267,14,-9.000,0.996,73.790
775.278,13,-9.000,1.002,82.480
775.283,2,-9.000,-0.043,59.640
775.323,4,-9.000,-0.006,65.810
775.375,7,-9.000,0.051,45.590
775.380,9,-9.000,0.071,33.890
775.394,0,-9.000,-0.028,33.760
775.417,11,-9.000,0.946,49.450
775.432,12,-9.000,0.964,64.090
775.442,1,-9.000,-0.039,47.340
775.446,8,-9.000,0.074,38.460
775.446,10,-9.000,0.965,37.940
775.456,6,-9.000,0.032,49.080
775.459,5,-9.000,0.008,56.930
775.467,14,-9.000,0.994,73.400
775.478,13,-9.000,1.001,82.090
775.483,2,-9.000,-0.043,59.260
775.523,4,-9.000,-0.008,65.410
775.575,7,-9.000,0.052,45.200
775.580,9,-9.000,0.071,33.500
775.604,0,-9.000,-0.028,33.360
775.617,11,-9.000,0.947,49.070
775.632,12,-9.000,0.963,63.700
775.642,1,-9.000,-0.039,46.950
775.646,8,-9.000,0.074,38.080
775.646,10,-9.000,0.965,37.550
775.656,6,-9.000,0.032,48.690
775.659,5,-9.000,0.007,56.540
775.667,14,-9.000,0.992,73.000
775.678,13,-9.000,1.000,81.700
775.683,2,-9.000,-0.043,58.880
775.723,4,-9.000,-0.009,65.020
775.775,7,-9.000,0.052,44.820
775.780,9,-9.000,0.071,33.110
775.804,0,-9.000,-0.028,32.990
775.817,11,-9.000,0.947,48.680
775.832,12,-9.000,0.963,63.320
775.842,1,-9.000,-0.039,46.560
775.846,8,-9.000,0.074,37.690
775.846,10,-9.000,0.965,37.170
775.856,6,-9.000,0.032,48.310
775.859,5,-9.000,0.006,56.150
775.867,14,-9.000,0.991,72.610
775.878,13,-9.000,0.999,81.310
775.883,2,-9.000,-0.043,58.500
775.923,4,-9.000,-0.010,64.630
775.975,7,-9.000,0.052,44.430
775.980,9,-9.000,0.071,32.720
776.004,0,-9.000,-0.028,32.610
776.017,11,-9.000,0.948,48.300
776.032,12,-9.000,0.962,62.940
776.042,1,-9.000,-0.039,46.170
776.046,10,-9.000,0.965,36.790
776.050,8,-9.000,0.074,37.300
776.056,6,-9.000,0.032,47.920
776.059,5,-9.000,0.006,55.770
776.065,14,-9.000,0.989,72.220
776.078,13,-9.000,0.998,80.920
776.083,2,-9.000,-0.042,58.120
776.123,4,-9.000,-0.010,64.240
776.175,7,-9.000,0.052,44.040
776.180,9,-9.000,0.071,32.330
776.204,0,-9.000,-0.028,32.220
776.217,11,-9.000,0.949,47.910
776.232,12,-9.000,0.962,62.550
776.242,1,-9.000,-0.038,45.780
776.246,10,-9.000,0.965,36.410
776.250,8,-9.000,0.074,36.910
776.256,6,-9.000,0.032,47.540
776.259,5,-9.000,0.006,55.390
776.265,14,-9.000,0.988,71.840
776.281,13,-9.000,0.998,80.530
776.283,2,-9.000,-0.042,57.740
776.323,4,-9.000,-0.011,63.860
776.375,7,-9.000,0.053,43.650
776.380,9,-9.000,0.071,31.940
776.404,0,-9.000,-0.027,31.830
776.417,11,-9.000,0.949,47.530
776.432,12,-9.000,0.962,62.170
776.442,1,-9.000,-0.038,45.390
776.446,10,-9.000,0.965,36.020
776.450,8,-9.000,0.074,36.530
776.456,6,-9.000,0.031,47.150
776.459,5,-9.000,0.005,55.010
776.465,14,-9.000,0.987,71.460
776.480,13,-9.000,0.997,80.150
776.489,2,-9.000,-0.041,57.350
776.523,4,-9.000,-0.012,63.470
776.575,7,-9.000,0.053,43.260
776.580,9,-9.000,0.071,31.550
776.604,0,-9.000,-0.027,31.450
776.617,11,-9.000,0.950,47.150
776.632,12,-9.000,0.962,61.790
776.644,1,-9.000,-0.038,45.000
776.646,10,-9.000,0.965,35.630
776.650,8,-9.000,0.074,36.140
776.656,6,-9.000,0.031,46.760
776.659,5,-9.000,0.005,54.630
776.667,14,-9.000,0.986,71.080
776.680,13,-9.000,0.996,79.760
776.689,2,-9.000,-0.041,56.960
776.723,4,-9.000,-0.012,63.090
776.775,7,-9.000,0.053,42.870
776.780,9,-9.000,0.071,31.160
776.804,0,-9.000,-0.027,31.060
776.817,11,-9.000,0.951,46.770
776.832,12,-9.000,0.962,61.410
776.842,1,-9.000,-0.037,44.620
776.846,10,-9.000,0.965,35.240
776.850,8,-9.000,0.074,35.750
776.856,6,-9.000,0.031,46.380
776.859,5,-9.000,0.005,54.240
776.867,14,-9.000,0.985,70.700
776.880,13,-9.000,0.996,79.380
776.889,2,-9.000,-0.040,56.580
776.923,4,-9.000,-0.012,62.700
776.975,7,-9.000,0.054,42.490
776.980,9,-9.000,0.072,30.770
777.004,0,-9.000,-0.028,30.670
777.017,11,-9.000,0.952,46.380
777.032,12,-9.000,0.963,61.030
777.042,1,-9.000,-0.037,44.240
777.046,10,-9.000,0.964,34.860
777.050,8,-9.000,0.074,35.360
777.056,6,-9.000,0.032,45.990
777.059,5,-9.000,0.005,53.850
777.067,14,-9.000,0.985,70.310
777.080,13,-9.000,0.995,79.000
777.089,2,-9.000,-0.039,56.180
777.123,4,-9.000,-0.012,62.320
777.175,7,-9.000,0.054,42.100
777.180,9,-9.000,0.072,30.380
777.204,0,-9.000,-0.028,30.280
777.217,11,-9.000,0.953,45.990
777.232,12,-9.000,0.963,60.640
777.242,1,-9.000,-0.036,43.860
777.246,10,-9.000,0.964,34.480
777.250,8,-9.000,0.074,34.980
777.256,6,-9.000,0.032,45.600
777.259,5,-9.000,0.005,53.470
777.275,14,-9.000,0.984,69.900
777.280,13,-9.000,0.995,78.620
777.289,2,-9.000,-0.038,55.790
777.323,4,-9.000,-0.012,61.950
777.375,7,-9.000,0.054,41.720
777.380,9,-9.000,0.073,29.990
777.404,0,-9.000,-0.028,29.890
777.417,11,-9.000,0.954,45.610
777.432,12,-9.000,0.964,60.250
777.442,1,-9.000,-0.035,43.480
777.446,10,-9.000,0.964,34.100
777.450,8,-9.000,0.074,34.600
777.456,6,-9.000,0.032,45.210
777.459,5,-9.000,0.005,53.080
777.475,14,-9.000,0.984,69.510
777.480,13,-9.000,0.994,78.230
777.489,2,-9.000,-0.037,55.400
777.523,4,-9.000,-0.012,61.560
777.575,7,-9.000,0.055,41.340
777.580,9,-9.000,0.073,29.600
777.604,0,-9.000,-0.029,29.510
777.617,11,-9.000,0.955,45.230
777.632,12,-9.000,0.964,59.850
777.642,1,-9.000,-0.035,43.090
777.646,10,-9.000,0.963,33.710
777.650,8,-9.000,0.074,34.210
777.658,6,-9.000,0.032,44.830
777.659,5,-9.000,0.005,52.700
777.675,14,-9.000,0.984,69.130
777.680,13,-9.000,0.994,77.840
777.689,2,-9.000,-0.036,55.010
777.723,4,-9.000,-0.012,61.180
777.775,7,-9.000,0.055,40.950
777.780,9,-9.000,0.074,29.220
777.804,0,-9.000,-0.029,29.130
777.817,11,-9.000,0.955,44.850
777.832,12,-9.000,0.965,59.460
777.842,1,-9.000,-0.034,42.700
777.846,10,-9.000,0.963,33.320
777.850,8,-9.000,0.073,33.830
777.858,6,-9.000,0.032,44.460
777.859,5,-9.000,0.005,52.320
777.875,14,-9.000,0.985,68.730
777.880,13,-9.000,0.994,77.460
777.889,2,-9.000,-0.035,54.630
777.923,4,-9.000,-0.011,60.790
777.975,7,-9.000,0.055,40.570
777.980,9,-9.000,0.074,28.830
778.005,0,-9.000,-0.030,28.740
778.017,11,-9.000,0.956,44.470
778.032,12,-9.000,0.965,59.070
778.042,1,-9.000,-0.034,42.320
778.046,10,-9.000,0.962,32.940
778.050,8,-9.000,0.073,33.430
778.058,6,-9.000,0.032,44.070
778.059,5,-9.000,0.005,51.930
778.075,14,-9.000,0.985,68.340
778.080,13,-9.000,0.993,77.070
