# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,0,30 -> 571,567,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
1.400,9,-77.877,7.121,30.671
1.400,10,6.857,-77.850,30.671
1.400,11,-94.851,7.149,30.671
1.400,12,6.830,-94.817,30.671
1.400,13,-111.825,7.176,30.671
1.400,14,6.802,-111.783,30.671
1.500,0,7.621,7.610,30.760
1.500,1,-9.354,7.634,30.760
1.500,2,7.597,-9.357,30.760
1.500,3,-26.329,7.658,30.760
1.500,4,7.572,-26.323,30.760
1.500,5,-43.304,7.683,30.760
1.500,6,7.548,-43.289,30.760
1.500,7,-60.279,7.707,30.760
1.500,8,7.523,-60.255,30.760
1.500,9,-77.253,7.732,30.760
1.500,10,7.499,-77.221,30.760
1.500,11,-94.228,7.756,30.760
1.500,12,7.474,-94.187,30.760
1.500,13,-111.203,7.781,30.760
1.500,14,7.450,-111.153,30.760
1.600,0,8.264,8.253,30.853
1.600,1,-8.711,8.274,30.853
1.600,2,8.243,-8.713,30.853
1.600,3,-25.687,8.296,30.853
1.600,4,8.221,-25.678,30.853
1.600,5,-42.662,8.317,30.853
1.600,6,8.200,-42.644,30.853
1.600,7,-59.638,8.338,30.853
1.600,8,8.179,-59.609,30.853
1.600,9,-76.613,8.360,30.853
1.600,10,8.157,-76.575,30.853
1.600,11,-93.589,8.381,30.853
1.600,12,8.136,-93.541,30.853
1.600,13,-110.564,8.403,30.853
1.600,14,8.114,-110.506,30.853
1.700,0,8.923,8.913,30.951
1.700,1,-8.053,8.931,30.951
1.700,2,8.905,-8.053,30.951
1.700,3,-25.029,8.949,30.951
1.700,4,8.887,-25.018,30.951
1.700,5,-42.005,8.968,30.951
1.700,6,8.868,-41.983,30.951
1.700,7,-58.981,8.986,30.951
1.700,8,8.850,-58.948,30.951
1.700,9,-75.957,9.004,30.951
1.700,10,8.831,-75.913,30.951
1.700,11,-92.933,9.023,30.951
1.700,12,8.813,-92.878,30.951
1.700,13,-109.909,9.041,30.951
1.700,14,8.795,-109.843,30.951
1.800,0,9.597,9.587,31.053
1.800,1,-7.379,9.603,31.053
1.800,2,9.582,-7.377,31.053
1.800,3,-24.356,9.618,31.053
1.800,4,9.566,-24.342,31.053
1.800,5,-41.332,9.633,31.053
1.800,6,9.551,-41.307,31.053
1.800,7,-58.309,9.649,31.053
1.800,8,9.536,-58.271,31.053
1.800,9,-75.285,9.664,31.053
1.800,10,9.520,-75.236,31.053
1.800,11,-92.262,9.680,31.053
1.800,12,9.505,-92.200,31.053
1.800,13,-109.238,9.695,31.053
1.800,14,9.489,-109.165,31.053
1.900,0,10.285,10.275,31.158
1.900,1,-6.692,10.288,31.158
1.900,2,10.273,-6.689,31.158
1.900,3,-23.669,10.301,31.158
1.900,4,10.260,-23.653,31.158
1.900,5,-40.646,10.313,31.158
1.900,6,10.247,-40.617,31.158
1.900,7,-57.623,10.326,31.158
1.900,8,10.235,-57.581,31.158
1.900,9,-74.600,10.339,31.158
1.900,10,10.222,-74.545,31.158
1.900,11,-91.577,10.351,31.158
1.900,12,10.209,-91.509,31.158
1.900,13,-108.554,10.364,31.158
1.900,14,10.197,-108.473,31.158
2.000,0,10.986,10.976,31.266
2.000,1,-5.992,10.986,31.266
2.000,2,10.976,-5.987,31.266
2.000,3,-22.969,10.996,31.266
2.000,4,10.966,-22.951,31.266
2.000,5,-39.947,11.006,31.266
2.000,6,10.956,-39.914,31.266
2.000,7,-56.925,11.016,31.266
2.000,8,10.946,-56.878,31.266
2.000,9,-73.902,11.026,31.266
2.000,10,10.936,-73.841,31.266
2.000,11,-90.880,11.036,31.266
2.000,12,10.926,-90.805,31.266
2.000,13,-107.857,11.046,31.266
2.000,14,10.916,-107.768,31.266
2.100,0,11.697,11.689,31.378
2.100,1,-5.281,11.696,31.378
2.100,2,11.690,-5.275,31.378
2.100,3,-22.259,11.703,31.378
2.100,4,11.683,-22.238,31.378
2.100,5,-39.237,11.711,31.378
2.100,6,11.675,-39.201,31.378
2.100,7,-56.215,11.718,31.378
2.100,8,11.668,-56.164,31.378
2.100,9,-73.193,11.725,31.378
2.100,10,11.660,-73.127,31.378
2.100,11,-90.171,11.733,31.378
2.100,12,11.653,-90.090,31.378
2.100,13,-107.149,11.740,31.378
2.100,14,11.646,-107.053,31.378
2.200,0,12.419,12.411,31.491
2.200,1,-4.559,12.416,31.491
2.200,2,12.414,-4.552,31.491
2.200,3,-21.538,12.421,31.491
2.200,4,12.409,-21.515,31.491
2.200,5,-38.516,12.426,31.491
2.200,6,12.404,-38.477,31.491
2.200,7,-55.495,12.431,31.491
2.200,8,12.399,-55.440,31.491
2.200,9,-72.473,12.435,31.491
2.200,10,12.394,-72.402,31.491
2.200,11,-89.452,12.440,31.491
2.200,12,12.389,-89.365,31.491
2.200,13,-106.430,12.445,31.491
2.200,14,12.384,-106.328,31.491
2.300,0,13.149,13.141,31.607
2.300,1,-3.830,13.144,31.607
2.300,2,13.147,-3.821,31.607
2.300,3,-20.808,13.147,31.607
2.300,4,13.144,-20.783,31.607
2.300,5,-37.787,13.150,31.607
2.300,6,13.141,-37.745,31.607
2.300,7,-54.766,13.152,31.607
2.300,8,13.138,-54.707,31.607
2.300,9,-71.745,13.155,31.607
2.300,10,13.136,-71.670,31.607
2.300,11,-88.724,13.158,31.607
2.300,12,13.133,-88.632,31.607
2.300,13,-105.703,13.160,31.607
2.300,14,13.130,-105.594,31.607
2.400,0,13.887,13.880,31.725
2.400,1,-3.092,13.880,31.725
2.400,2,13.886,-3.082,31.725
2.400,3,-20.072,13.881,31.725
2.400,4,13.886,-20.044,31.725
2.400,5,-37.051,13.881,31.725
2.400,6,13.885,-37.006,31.725
2.400,7,-54.030,13.882,31.725
2.400,8,13.885,-53.968,31.725
2.400,9,-71.009,13.883,31.725
2.400,10,13.884,-70.930,31.725
2.400,11,-87.989,13.883,31.725
2.400,12,13.883,-87.891,31.725
2.400,13,-104.968,13.884,31.725
2.400,14,13.883,-104.853,31.725
2.500,0,14.631,14.624,31.844
2.500,1,-2.349,14.623,31.844
2.500,2,14.632,-2.338,31.844
2.500,3,-19.329,14.621,31.844
2.500,4,14.633,-19.299,31.844
2.500,5,-36.308,14.620,31.844
2.500,6,14.635,-36.261,31.844
2.500,7,-53.288,14.618,31.844
2.500,8,14.636,-53.222,31.844
2.500,9,-70.267,14.617,31.844
2.500,10,14.637,-70.184,31.844
2.500,11,-87.247,14.616,31.844
2.500,12,14.639,-87.145,31.844
2.500,13,-104.227,14.614,31.844
2.500,14,14.640,-104.107,31.844
2.600,0,15.379,15.373,31.964
2.600,1,-1.601,15.370,31.964
2.600,2,15.382,-1.588,31.964
2.600,3,-18.581,15.367,31.964
2.600,4,15.385,-18.550,31.964
2.600,5,-35.560,15.363,31.964
2.600,6,15.388,-35.511,31.964
2.600,7,-52.540,15.360,31.964
2.600,8,15.392,-52.472,31.964
2.600,9,-69.520,15.357,31.964
2.600,10,15.395,-69.433,31.964
2.600,11,-86.500,15.354,31.964
2.600,12,15.398,-86.395,31.964
2.600,13,-103.480,15.351,31.964
2.600,14,15.401,-103.356,31.964
2.700,0,16.131,16.125,32.085
2.700,1,-0.849,16.121,32.085
2.700,2,16.136,-0.836,32.085
2.700,3,-17.829,16.116,32.085
2.700,4,16.141,-17.797,32.085
2.700,5,-34.809,16.111,32.085
2.700,6,16.145,-34.758,32.085
2.700,7,-51.789,16.106,32.085
2.700,8,16.150,-51.719,32.085
2.700,9,-68.769,16.102,32.085
2.700,10,16.155,-68.680,32.085
2.700,11,-85.749,16.097,32.085
2.700,12,16.159,-85.641,32.085
2.700,13,-102.730,16.092,32.085
2.700,14,16.164,-102.602,32.085
2.800,0,16.886,16.880,32.207
2.800,1,-0.095,16.874,32.207
2.800,2,16.892,-0.081,32.207
2.800,3,-17.075,16.868,32.207
2.800,4,16.898,-17.041,32.207
