# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# -58,77,30 -> 890,1001,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
1.700,6,-49.425,34.976,30.995
1.700,7,-116.949,86.387,30.995
1.700,8,-49.558,18.017,30.995
1.700,9,-133.930,86.520,30.995
1.700,10,-49.692,1.058,30.995
1.700,11,-150.911,86.654,30.995
1.700,12,-49.826,-15.900,30.995
1.700,13,-167.892,86.788,30.995
1.700,14,-49.959,-32.859,30.995
1.800,0,-48.347,86.523,31.101
1.800,1,-65.329,86.651,31.101
1.800,2,-48.475,69.565,31.101
1.800,3,-82.312,86.778,31.101
1.800,4,-48.602,52.608,31.101
1.800,5,-99.294,86.906,31.101
1.800,6,-48.730,35.650,31.101
1.800,7,-116.276,87.034,31.101
1.800,8,-48.857,18.692,31.101
1.800,9,-133.258,87.161,31.101
1.800,10,-48.985,1.734,31.101
1.800,11,-150.240,87.289,31.101
1.800,12,-49.113,-15.224,31.101
1.800,13,-167.222,87.417,31.101
1.800,14,-49.240,-32.181,31.101
1.900,0,-47.656,87.208,31.211
1.900,1,-64.639,87.329,31.211
1.900,2,-47.778,70.251,31.211
1.900,3,-81.623,87.451,31.211
1.900,4,-47.900,53.294,31.211
1.900,5,-98.606,87.573,31.211
1.900,6,-48.022,36.337,31.211
1.900,7,-115.589,87.695,31.211
1.900,8,-48.143,19.380,31.211
1.900,9,-132.573,87.817,31.211
1.900,10,-48.265,2.424,31.211
1.900,11,-149.556,87.939,31.211
1.900,12,-48.387,-14.533,31.211
1.900,13,-166.539,88.061,31.211
1.900,14,-48.509,-31.490,31.211
2.000,0,-46.952,87.904,31.324
2.000,1,-63.937,88.021,31.324
2.000,2,-47.069,70.948,31.324
2.000,3,-80.921,88.137,31.324
2.000,4,-47.185,53.993,31.324
2.000,5,-97.905,88.254,31.324
2.000,6,-47.301,37.037,31.324
2.000,7,-114.890,88.370,31.324
2.000,8,-47.418,20.081,31.324
2.000,9,-131.874,88.486,31.324
2.000,10,-47.534,3.125,31.324
2.000,11,-148.859,88.603,31.324
2.000,12,-47.650,-13.831,31.324
2.000,13,-165.843,88.719,31.324
2.000,14,-47.767,-30.786,31.324
2.100,0,-46.237,88.612,31.440
2.100,1,-63.223,88.723,31.440
2.100,2,-46.348,71.657,31.440
2.100,3,-80.208,88.835,31.440
2.100,4,-46.460,54.702,31.440
2.100,5,-97.193,88.946,31.440
2.100,6,-46.571,37.748,31.440
2.100,7,-114.179,89.057,31.440
2.100,8,-46.682,20.793,31.440
2.100,9,-131.164,89.168,31.440
2.100,10,-46.793,3.838,31.440
2.100,11,-148.150,89.280,31.440
2.100,12,-46.904,-13.117,31.440
2.100,13,-165.135,89.391,31.440
2.100,14,-47.015,-30.072,31.440
2.200,0,-45.512,89.330,31.559
2.200,1,-62.499,89.436,31.559
2.200,2,-45.618,72.376,31.559
2.200,3,-79.485,89.543,31.559
2.200,4,-45.725,55.422,31.559
2.200,5,-96.471,89.649,31.559
2.200,6,-45.831,38.468,31.559
2.200,7,-113.458,89.755,31.559
2.200,8,-45.937,21.514,31.559
2.200,9,-130.444,89.862,31.559
2.200,10,-46.043,4.560,31.559
2.200,11,-147.430,89.968,31.559
2.200,12,-46.150,-12.394,31.559
2.200,13,-164.417,90.074,31.559
2.200,14,-46.256,-29.348,31.559
2.300,0,-44.778,90.057,31.680
2.300,1,-61.766,90.158,31.680
2.300,2,-44.880,73.103,31.680
2.300,3,-78.753,90.260,31.680
2.300,4,-44.982,56.150,31.680
2.300,5,-95.740,90.362,31.680
2.300,6,-45.083,39.197,31.680
2.300,7,-112.727,90.463,31.680
2.300,8,-45.185,22.244,31.680
2.300,9,-129.715,90.565,31.680
2.300,10,-45.287,5.290,31.680
2.300,11,-146.702,90.667,31.680
2.300,12,-45.388,-11.663,31.680
2.300,13,-163.689,90.769,31.680
2.300,14,-45.490,-28.616,31.680
2.400,0,-44.037,90.790,31.803
2.400,1,-61.025,90.888,31.803
2.400,2,-44.135,73.838,31.803
2.400,3,-78.013,90.985,31.803
2.400,4,-44.232,56.885,31.803
2.400,5,-95.001,91.083,31.803
2.400,6,-44.329,39.933,31.803
2.400,7,-111.989,91.180,31.803
2.400,8,-44.427,22.980,31.803
2.400,9,-128.977,91.278,31.803
2.400,10,-44.524,6.028,31.803
2.400,11,-145.965,91.375,31.803
2.400,12,-44.621,-10.925,31.803
2.400,13,-162.953,91.472,31.803
2.400,14,-44.719,-27.877,31.803
2.500,0,-43.290,91.530,31.928
2.500,1,-60.279,91.624,31.928
2.500,2,-43.384,74.578,31.928
2.500,3,-77.268,91.717,31.928
2.500,4,-43.477,57.626,31.928
2.500,5,-94.256,91.811,31.928
2.500,6,-43.570,40.675,31.928
2.500,7,-111.245,91.904,31.928
2.500,8,-43.664,23.723,31.928
2.500,9,-128.234,91.998,31.928
2.500,10,-43.757,6.771,31.928
2.500,11,-145.222,92.091,31.928
2.500,12,-43.850,-10.181,31.928
2.500,13,-162.211,92.184,31.928
2.500,14,-43.944,-27.133,31.928
2.600,0,-42.538,92.275,32.054
2.600,1,-59.528,92.365,32.054
2.600,2,-42.628,75.323,32.054
2.600,3,-76.517,92.455,32.054
2.600,4,-42.718,58.372,32.054
2.600,5,-93.506,92.544,32.054
2.600,6,-42.807,41.421,32.054
2.600,7,-110.495,92.634,32.054
2.600,8,-42.897,24.469,32.054
2.600,9,-127.485,92.724,32.054
2.600,10,-42.987,7.518,32.054
2.600,11,-144.474,92.814,32.054
2.600,12,-43.077,-9.434,32.054
2.600,13,-161.463,92.904,32.054
2.600,14,-43.166,-26.385,32.054
2.700,0,-41.783,93.023,32.180
2.700,1,-58.772,93.109,32.180
2.700,2,-41.869,76.072,32.180
2.700,3,-75.762,93.196,32.180
2.700,4,-41.956,59.121,32.180
2.700,5,-92.752,93.283,32.180
2.700,6,-42.042,42.170,32.180
2.700,7,-109.742,93.369,32.180
2.700,8,-42.129,25.219,32.180
2.700,9,-126.732,93.456,32.180
2.700,10,-42.215,8.268,32.180
2.700,11,-143.721,93.542,32.180
2.700,12,-42.301,-8.683,32.180
2.700,13,-160.711,93.629,32.180
2.700,14,-42.388,-25.634,32.180
2.800,0,-41.025,93.773,32.308
2.800,1,-58.015,93.857,32.308
2.800,2,-41.108,76.823,32.308
2.800,3,-75.005,93.941,32.308
2.800,4,-41.192,59.872,32.308
2.800,5,-91.995,94.024,32.308
2.800,6,-41.275,42.921,32.308
2.800,7,-108.985,94.108,32.308
2.800,8,-41.359,25.971,32.308
2.800,9,-125.975,94.191,32.308
2.800,10,-41.442,9.020,32.308
2.800,11,-142.966,94.275,32.308
2.800,12,-41.526,-7.931,32.308
2.800,13,-159.956,94.359,32.308
2.800,14,-41.609,-24.881,32.308
2.900,0,-40.266,94.525,32.435
2.900,1,-57.256,94.606,32.435
2.900,2,-40.347,77.574,32.435
2.900,3,-74.246,94.687,32.435
2.900,4,-40.428,60.624,32.435
2.900,5,-91.237,94.768,32.435
2.900,6,-40.508,43.673,32.435
2.900,7,-108.227,94.849,32.435
2.900,8,-40.589,26.723,32.435
2.900,9,-125.218,94.930,32.435
2.900,10,-40.670,9.773,32.435
2.900,11,-142.208,95.011,32.435
2.900,12,-40.751,-7.178,32.435
2.900,13,-159.198,95.092,32.435
2.900,14,-40.832,-24.128,32.435
3.000,0,-39.506,95.277,32.563
3.000,1,-56.497,95.355,32.563
3.000,2,-39.585,78.326,32.563
3.000,3,-73.487,95.434,32.563
3.000,4,-39.664,61.376,32.563
3.000,5,-90.478,95.513,32.563
3.000,6,-39.742,44.425,32.563
3.000,7,-107.469,95.592,32.563
3.000,8,-39.821,27.475,32.563
3.000,9,-124.459,95.670,32.563
3.000,10,-39.900,10.525,32.563
3.000,11,-141.450,95.749,32.563
3.000,12,-39.979,-6.426,32.563
3.000,13,-158.440,95.828,32.563
3.000,14,-40.057,-23.376,32.563
3.100,0,-38.748,96.027,32.690
3.100,1,-55.739,96.104,32.690
3.100,2,-38.825,79.077,32.690
3.100,3,-72.729,96.181,32.690
3.100,4,-38.902,62.126,32.690
3.100,5,-89.720,96.258,32.690
3.100,6,-38.978,45.176,32.690
3.100,7,-106.710,96.335,32.690
3.100,8,-39.055,28.226,32.690
3.100,9,-123.701,96.411,32.690
3.100,10,-39.132,11.275,32.690
3.100,11,-140.691,96.488,32.690
3.100,12,-39.209,-5.675,32.690
3.100,13,-157.682,96.565,32.690
3.100,14,-39.285,-22.626,32.690
3.200,0,-37.992,96.776,32.818
3.200,1,-54.982,96.851,32.818
3.200,2,-38.067,79.825,32.818
3.200,3,-71.973,96.926,32.818
3.200,4,-38.142,62.875,32.818
3.200,5,-88.963,97.002,32.818
3.200,6,-38.217,45.924,32.818
3.200,7,-105.953,97.077,32.818
3.200,8,-38.292,28.974,32.818
3.200,9,-122.944,97.152,32.818
3.200,10,-38.368,12.023,32.818
3.200,11,-139.934,97.227,32.818
3.200,12,-38.443,-4.927,32.818
3.200,13,-156.925,97.303,32.818
3.200,14,-38.518,-21.878,32.818
3.300,0,-37.238,97.522,32.944
3.300,1,-54.228,97.596,32.944
3.300,2,-37.312,80.571,32.944
3.300,3,-71.219,97.670,32.944
3.300,4,-37.386,63.620,32.944
3.300,5,-88.209,97.744,32.944
3.300,6,-37.460,46.669,32.944
3.300,7,-105.199,97.818,32.944
3.300,8,-37.534,29.719,32.944
3.300,9,-122.189,97.892,32.944
3.300,10,-37.607,12.768,32.944
3.300,11,-139.179,97.966,32.944
3.300,12,-37.681,-4.183,32.944
3.300,13,-156.169,98.039,32.944
3.300,14,-37.755,-21.134,32.944
3.400,0,-36.488,98.264,33.070
3.400,1,-53.478,98.337,33.070
3.400,2,-36.561,81.313,33.070
3.400,3,-70.468,98.410,33.070
3.400,4,-36.634,64.362,33.070
3.400,5,-87.458,98.483,33.070
3.400,6,-36.707,47.411,33.070
3.400,7,-104.448,98.556,33.070
3.400,8,-36.780,30.460,33.070
3.400,9,-121.437,98.629,33.070
3.400,10,-36.853,13.508,33.070
3.400,11,-138.427,98.702,33.070
3.400,12,-36.925,-3.443,33.070
3.400,13,-155.417,98.775,33.070
3.400,14,-36.998,-20.394,33.070
3.500,0,-35.743,99.002,33.195
3.500,1,-52.732,99.074,33.195
3.500,2,-35.815,82.051,33.195
3.500,3,-69.721,99.147,33.195
3.500,4,-35.887,65.099,33.195
3.500,5,-86.711,99.219,33.195
3.500,6,-35.959,48.147,33.195
3.500,7,-103.700,99.291,33.195
3.500,8,-36.031,31.196,33.195
3.500,9,-120.690,99.363,33.195
3.500,10,-36.103,14.244,33.195
3.500,11,-137.679,99.436,33.195
3.500,12,-36.176,-2.708,33.195
3.500,13,-154.668,99.508,33.195
3.500,14,-36.248,-19.659,33.195
3.600,0,-35.002,99.735,33.318
3.600,1,-51.991,99.807,33.318
3.600,2,-35.074,82.783,33.318
3.600,3,-68.980,99.879,33.318
3.600,4,-35.145,65.831,33.318
3.600,5,-85.969,99.951,33.318
3.600,6,-35.217,48.879,33.318
3.600,7,-102.957,100.022,33.318
3.600,8,-35.289,31.926,33.318
3.600,9,-119.946,100.094,33.318
3.600,10,-35.361,14.974,33.318
3.600,11,-136.935,100.166,33.318
3.600,12,-35.432,-1.978,33.318
3.600,13,-153.924,100.238,33.318
3.600,14,-35.504,-18.930,33.318
3.700,0,-34.267,100.462,33.441
3.700,1,-51.255,100.534,33.441
3.700,2,-34.339,83.510,33.441
3.700,3,-68.243,100.606,33.441
3.700,4,-34.410,66.557,33.441
3.700,5,-85.232,100.677,33.441
3.700,6,-34.482,49.604,33.441
3.700,7,-102.220,100.749,33.441
3.700,8,-34.553,32.651,33.441
3.700,9,-119.208,100.821,33.441
3.700,10,-34.625,15.698,33.441
3.700,11,-136.196,100.892,33.441
3.700,12,-34.696,-1.255,33.441
3.700,13,-153.184,100.964,33.441
3.700,14,-34.768,-18.208,33.441
3.800,0,-33.538,101.184,33.562
3.800,1,-50.526,101.255,33.562
3.800,2,-33.610,84.230,33.562
3.800,3,-67.513,101.327,33.562
3.800,4,-33.681,67.276,33.562
3.800,5,-84.501,101.399,33.562
3.800,6,-33.753,50.323,33.562
3.800,7,-101.488,101.470,33.562
3.800,8,-33.825,33.369,33.562
3.800,9,-118.475,101.542,33.562
3.800,10,-33.896,16.416,33.562
3.800,11,-135.463,101.614,33.562
3.800,12,-33.968,-0.538,33.562
3.800,13,-152.450,101.685,33.562
3.800,14,-34.039,-17.492,33.562
3.900,0,-32.816,101.898,33.682
3.900,1,-49.803,101.970,33.682
3.900,2,-32.888,84.944,33.682
3.900,3,-66.789,102.042,33.682
3.900,4,-32.960,67.989,33.682
3.900,5,-83.776,102.114,33.682
3.900,6,-33.032,51.035,33.682
3.900,7,-100.762,102.186,33.682
3.900,8,-33.103,34.081,33.682
3.900,9,-117.749,102.258,33.682
3.900,10,-33.175,17.126,33.682
3.900,11,-134.736,102.330,33.682
3.900,12,-33.247,0.172,33.682
3.900,13,-151.722,102.402,33.682
3.900,14,-33.319,-16.783,33.682
4.000,0,-32.101,102.606,33.800
4.000,1,-49.086,102.679,33.800
4.000,2,-32.173,85.651,33.800
4.000,3,-66.072,102.751,33.800
4.000,4,-32.245,68.695,33.800
4.000,5,-83.058,102.823,33.800
4.000,6,-32.318,51.740,33.800
4.000,7,-100.043,102.896,33.800
4.000,8,-32.390,34.785,33.800
4.000,9,-117.029,102.968,33.800
4.000,10,-32.462,17.829,33.800
4.000,11,-134.015,103.041,33.800
4.000,12,-32.535,0.874,33.800
4.000,13,-151.000,103.113,33.800
4.000,14,-32.607,-16.081,33.800
4.100,0,-31.392,103.307,33.917
4.100,1,-48.377,103.380,33.917
4.100,2,-31.465,86.350,33.917
4.100,3,-65.362,103.453,33.917
4.100,4,-31.538,69.394,33.917
4.100,5,-82.347,103.526,33.917
4.100,6,-31.611,52.438,33.917
4.100,7,-99.331,103.599,33.917
4.100,8,-31.684,35.482,33.917
4.100,9,-116.316,103.672,33.917
4.100,10,-31.757,18.525,33.917
4.100,11,-133.301,103.745,33.917
4.100,12,-31.830,1.569,33.917
