# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,0,30 -> 917,1008,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
1.900,14,11.477,-108.997,30.829
2.000,0,10.940,11.068,30.907
2.000,1,-5.935,10.922,30.907
2.000,2,11.081,-5.992,30.907
2.000,3,-22.652,10.973,30.934
2.000,4,11.221,-23.052,30.907
2.000,5,-38.932,11.738,31.025
2.000,6,11.362,-40.112,30.907
2.000,7,-55.533,12.248,31.058
2.000,8,11.503,-57.171,30.907
2.000,9,-72.392,12.407,31.051
2.000,10,11.644,-74.231,30.907
2.000,11,-89.241,12.454,31.059
2.000,12,11.785,-91.291,30.907
2.000,13,-106.145,12.462,31.053
2.000,14,11.926,-108.351,30.907
2.100,0,11.657,11.779,30.987
2.100,1,-5.212,11.668,30.987
2.100,2,11.763,-5.288,30.987
2.100,3,-21.915,11.763,31.015
2.100,4,11.869,-22.356,30.987
2.100,5,-38.181,12.569,31.106
2.100,6,11.975,-39.423,30.987
2.100,7,-54.780,13.102,31.139
2.100,8,12.081,-56.490,30.987
2.100,9,-71.636,13.285,31.132
2.100,10,12.187,-73.557,30.987
2.100,11,-88.459,13.396,31.142
2.100,12,12.293,-90.624,30.987
2.100,13,-105.347,13.452,31.138
2.100,14,12.399,-107.691,30.987
2.200,0,12.385,12.499,31.068
2.200,1,-4.479,12.422,31.068
2.200,2,12.458,-4.575,31.068
2.200,3,-21.169,12.556,31.097
2.200,4,12.531,-21.649,31.068
2.200,5,-37.429,13.394,31.188
2.200,6,12.604,-38.723,31.068
2.200,7,-54.028,13.944,31.220
2.200,8,12.676,-55.797,31.068
2.200,9,-70.882,14.147,31.212
2.200,10,12.749,-72.871,31.068
2.200,11,-87.680,14.317,31.226
2.200,12,12.822,-89.945,31.068
2.200,13,-104.553,14.417,31.223
2.200,14,12.895,-107.019,31.068
2.300,0,13.122,13.229,31.151
2.300,1,-3.737,13.182,31.151
2.300,2,13.163,-3.851,31.151
2.300,3,-20.418,13.353,31.181
2.300,4,13.205,-20.932,31.151
2.300,5,-36.676,14.213,31.271
2.300,6,13.247,-38.012,31.151
2.300,7,-53.279,14.773,31.301
2.300,8,13.288,-55.093,31.151
2.300,9,-70.130,14.994,31.294
2.300,10,13.330,-72.173,31.151
2.300,11,-86.906,15.216,31.309
2.300,12,13.372,-89.253,31.151
2.300,13,-103.765,15.357,31.309
2.300,14,13.414,-106.334,31.151
2.400,0,13.866,13.966,31.235
2.400,1,-2.989,13.947,31.235
2.400,2,13.878,-3.120,31.235
2.400,3,-19.662,14.150,31.265
2.400,4,13.891,-20.207,31.235
2.400,5,-35.924,15.023,31.353
2.400,6,13.904,-37.293,31.235
2.400,7,-52.533,15.589,31.382
2.400,8,13.916,-54.379,31.235
2.400,9,-69.383,15.823,31.375
