time,node_id,channel,tx_power,data_rate,neighbors,interference_dBm,worst_sinr_dB
115.3,13,1,10,54,14,-200,39.9892
115.3,14,0,10,54,14,-200,38.1152
115.4,0,1,10,54,14,-200,38.5287
115.4,1,1,10,54,14,-200,39.5137
115.4,2,0,10,54,14,-200,39.398
115.4,3,2,10,54,14,-200,39.7578
115.4,4,0,10,54,14,-200,39.9688
115.4,5,0,10,54,14,-200,38.1165
115.4,6,1,10,54,14,-200,40.1042
115.4,7,2,10,54,14,-200,39.9039
115.4,8,0,10,54,14,-200,39.2142
115.4,9,2,10,54,14,-200,38.8975
115.4,10,1,10,54,14,-200,39.2979
115.4,11,0,10,54,14,-200,39.9198
115.4,12,2,10,54,14,-200,41.5902
115.4,13,1,10,54,14,-200,39.9892
115.4,14,0,10,54,14,-200,38.1165
115.5,0,1,10,54,14,-200,38.5287
115.5,1,1,10,54,14,-200,39.5137
115.5,2,0,10,54,14,-200,39.398
115.5,3,2,10,54,14,-200,39.7578
115.5,4,0,10,54,14,-200,39.9688
115.5,5,0,10,54,14,-200,38.1178
115.5,6,1,10,54,14,-200,40.1042
115.5,7,2,10,54,14,-200,39.9039
115.5,8,0,10,54,14,-200,39.2142
115.5,9,2,10,54,14,-200,38.8975
115.5,10,1,10,54,14,-200,39.2978
115.5,11,0,10,54,14,-200,39.9198
115.5,12,2,10,54,14,-200,41.59
115.5,13,1,10,54,14,-200,39.9892
115.5,14,0,10,54,14,-200,38.1178
115.6,0,1,10,54,14,-200,38.5287
115.6,1,1,10,54,14,-200,39.5137
115.6,2,0,10,54,14,-200,39.398
115.6,3,2,10,54,14,-200,39.7578
115.6,4,0,10,54,14,-200,39.9688
115.6,5,0,10,54,14,-200,38.1191
115.6,6,1,10,54,14,-200,40.1042
115.6,7,2,10,54,14,-200,39.9039
115.6,8,0,10,54,14,-200,39.2142
115.6,9,2,10,54,14,-200,38.8975
115.6,10,1,10,54,14,-200,39.2978
115.6,11,0,10,54,14,-200,39.9197
115.6,12,2,10,54,14,-200,41.5899
115.6,13,1,10,54,14,-200,39.9892
115.6,14,0,10,54,14,-200,38.1191
115.7,0,1,10,54,14,-200,38.5287
115.7,1,1,10,54,14,-200,39.5137
115.7,2,0,10,54,14,-200,39.398
115.7,3,2,10,54,14,-200,39.7578
115.7,4,0,10,54,14,-200,39.9688
115.7,5,0,10,54,14,-200,38.1197
115.7,6,1,10,54,14,-200,40.1042
115.7,7,2,10,54,14,-200,39.9039
115.7,8,0,10,54,14,-200,39.2144
115.7,9,2,10,54,14,-200,38.8975
115.7,10,1,10,54,14,-200,39.2977
115.7,11,0,10,54,14,-200,39.9197
115.7,12,2,10,54,14,-200,41.5898
115.7,13,1,10,54,14,-200,39.9892
115.7,14,0,10,54,14,-200,38.1197
115.8,0,1,10,54,14,-200,38.5287
115.8,1,1,10,54,14,-200,39.5137
115.8,2,0,10,54,14,-200,39.398
115.8,3,2,10,54,14,-200,39.7578
115.8,4,0,10,54,14,-200,39.9688
115.8,5,0,10,54,14,-200,38.1201
115.8,6,1,10,54,14,-200,40.1042
115.8,7,2,10,54,14,-200,39.9039
115.8,8,0,10,54,14,-200,39.2147
115.8,9,2,10,54,14,-200,38.8975
115.8,10,1,10,54,14,-200,39.2976
115.8,11,0,10,54,14,-200,39.9197
115.8,12,2,10,54,14,-200,41.5896
115.8,13,1,10,54,14,-200,39.9892
115.8,14,0,10,54,14,-200,38.1201
115.9,0,1,10,54,14,-200,38.5287
115.9,1,1,10,54,14,-200,39.5137
115.9,2,0,10,54,14,-200,39.398
115.9,3,2,10,54,14,-200,39.7578
115.9,4,0,10,54,14,-200,39.9688
115.9,5,0,10,54,14,-200,38.1205
115.9,6,1,10,54,14,-200,40.1042
115.9,7,2,10,54,14,-200,39.9039
115.9,8,0,10,54,14,-200,39.2149
115.9,9,2,10,54,14,-200,38.8975
115.9,10,1,10,54,14,-200,39.2975
115.9,11,0,10,54,14,-200,39.9196
115.9,12,2,10,54,14,-200,41.5895
115.9,13,1,10,54,14,-200,39.9892
115.9,14,0,10,54,14,-200,38.1205
116,0,1,10,54,14,-200,38.5287
116,1,1,10,54,14,-200,39.5137
116,2,0,10,54,14,-200,39.398
116,3,2,10,54,14,-200,39.7578
116,4,0,10,54,14,-200,39.9688
116,5,0,10,54,14,-200,38.1209
116,6,1,10,54,14,-200,40.1042
116,7,2,10,54,14,-200,39.9039
116,8,0,10,54,14,-200,39.2152
116,9,2,10,54,14,-200,38.8975
116,10,1,10,54,14,-200,39.2975
116,11,0,10,54,14,-200,39.9196
116,12,2,10,54,14,-200,41.5893
116,13,1,10,54,14,-200,39.9892
116,14,0,10,54,14,-200,38.1209
116.1,0,1,10,54,14,-200,38.5287
116.1,1,1,10,54,14,-200,39.5137
116.1,2,0,10,54,14,-200,39.398
116.1,3,2,10,54,14,-200,39.7578
116.1,4,0,10,54,14,-200,39.9688
116.1,5,0,10,54,14,-200,38.1213
116.1,6,1,10,54,14,-200,40.1042
116.1,7,2,10,54,14,-200,39.9039
116.1,8,0,10,54,14,-200,39.2155
116.1,9,2,10,54,14,-200,38.8975
116.1,10,1,10,54,14,-200,39.2974
116.1,11,0,10,54,14,-200,39.9196
116.1,12,2,10,54,14,-200,41.5892
116.1,13,1,10,54,14,-200,39.9892
116.1,14,0,10,54,14,-200,38.1213
116.2,0,1,10,54,14,-200,38.5287
116.2,1,1,10,54,14,-200,39.5137
116.2,2,0,10,54,14,-200,39.398
116.2,3,2,10,54,14,-200,39.7578
116.2,4,0,10,54,14,-200,39.9688
116.2,5,0,10,54,14,-200,38.1216
116.2,6,1,10,54,14,-200,40.1042
116.2,7,2,10,54,14,-200,39.9039
116.2,8,0,10,54,14,-200,39.2158
116.2,9,2,10,54,14,-200,38.8975
116.2,10,1,10,54,14,-200,39.2973
116.2,11,0,10,54,14,-200,39.9195
116.2,12,2,10,54,14,-200,41.5891
116.2,13,1,10,54,14,-200,39.9892
116.2,14,0,10,54,14,-200,38.1216
116.3,0,1,10,54,14,-200,38.5287
116.3,1,1,10,54,14,-200,39.5137
116.3,2,0,10,54,14,-200,39.398
116.3,3,2,10,54,14,-200,39.7578
116.3,4,0,10,54,14,-200,39.9688
116.3,5,0,10,54,14,-200,38.122
116.3,6,1,10,54,14,-200,40.1042
116.3,7,2,10,54,14,-200,39.9039
116.3,8,0,10,54,14,-200,39.2161
116.3,9,2,10,54,14,-200,38.8975
116.3,10,1,10,54,14,-200,39.2972
116.3,11,0,10,54,14,-200,39.9195
116.3,12,2,10,54,14,-200,41.5889
116.3,13,1,10,54,14,-200,39.9892
116.3,14,0,10,54,14,-200,38.122
116.4,0,1,10,54,14,-200,38.5287
116.4,1,1,10,54,14,-200,39.5137
116.4,2,0,10,54,14,-200,39.398
116.4,3,2,10,54,14,-200,39.7578
116.4,4,0,10,54,14,-200,39.9688
116.4,5,0,10,54,14,-200,38.1224
116.4,6,1,10,54,14,-200,40.1042
