time,node_id,channel,tx_power,data_rate,neighbors,interference_dBm,worst_sinr_dB
168.4,1,2,10,54,14,-200,41.4349
168.4,2,1,10,54,14,-200,42.7318
168.4,3,0,10,54,14,-200,44.399
168.4,4,2,10,54,14,-200,44.1635
168.4,5,0,10,54,14,-200,42.6554
168.4,6,1,10,54,14,-200,41.3353
168.4,7,2,10,54,14,-200,40.2196
168.4,8,0,10,54,14,-200,39.2141
168.4,9,2,10,54,14,-200,39.2141
168.4,10,1,10,54,14,-200,40.2262
168.4,11,0,10,54,14,-200,41.2967
168.4,12,2,10,54,14,-200,42.5955
168.4,13,1,10,54,14,-200,44.1707
168.4,14,0,10,54,14,-200,39.2557
168.5,0,1,10,54,14,-200,40.3281
168.5,1,2,10,54,14,-200,41.4342
168.5,2,1,10,54,14,-200,42.7309
168.5,3,0,10,54,14,-200,44.3984
168.5,4,2,10,54,14,-200,44.1645
168.5,5,0,10,54,14,-200,42.6554
168.5,6,1,10,54,14,-200,41.3349
168.5,7,2,10,54,14,-200,40.2196
168.5,8,0,10,54,14,-200,39.2139
168.5,9,2,10,54,14,-200,39.2139
168.5,10,1,10,54,14,-200,40.2248
168.5,11,0,10,54,14,-200,41.2964
168.5,12,2,10,54,14,-200,42.5952
168.5,13,1,10,54,14,-200,44.1695
168.5,14,0,10,54,14,-200,39.2557
168.6,0,1,10,54,14,-200,40.3274
168.6,1,2,10,54,14,-200,41.4334
168.6,2,1,10,54,14,-200,42.73
168.6,3,0,10,54,14,-200,44.3979
168.6,4,2,10,54,14,-200,44.1655
168.6,5,0,10,54,14,-200,42.6554
168.6,6,1,10,54,14,-200,41.3345
168.6,7,2,10,54,14,-200,40.2196
168.6,8,0,10,54,14,-200,39.2136
168.6,9,2,10,54,14,-200,39.2136
168.6,10,1,10,54,14,-200,40.2234
168.6,11,0,10,54,14,-200,41.2961
168.6,12,2,10,54,14,-200,42.5948
168.6,13,1,10,54,14,-200,44.1682
168.6,14,0,10,54,14,-200,39.2557
168.7,0,1,10,54,14,-200,40.3268
168.7,1,2,10,54,14,-200,41.4327
168.7,2,1,10,54,14,-200,42.7292
168.7,3,0,10,54,14,-200,44.3974
168.7,4,2,10,54,14,-200,44.1665
168.7,5,0,10,54,14,-200,42.6554
168.7,6,1,10,54,14,-200,41.3342
168.7,7,2,10,54,14,-200,40.2196
168.7,8,0,10,54,14,-200,39.2134
168.7,9,2,10,54,14,-200,39.2134
168.7,10,1,10,54,14,-200,40.222
168.7,11,0,10,54,14,-200,41.2958
168.7,12,2,10,54,14,-200,42.5945
168.7,13,1,10,54,14,-200,44.167
168.7,14,0,10,54,14,-200,39.2557
168.8,0,1,10,54,14,-200,40.3261
168.8,1,2,10,54,14,-200,41.4321
168.8,2,1,10,54,14,-200,42.7283
168.8,3,0,10,54,14,-200,44.3969
168.8,4,2,10,54,14,-200,44.1676
168.8,5,0,10,54,14,-200,42.6554
168.8,6,1,10,54,14,-200,41.3339
168.8,7,2,10,54,14,-200,40.2196
168.8,8,0,10,54,14,-200,39.2132
168.8,9,2,10,54,14,-200,39.2132
168.8,10,1,10,54,14,-200,40.2206
168.8,11,0,10,54,14,-200,41.2956
168.8,12,2,10,54,14,-200,42.5942
168.8,13,1,10,54,14,-200,44.1663
168.8,14,0,10,54,14,-200,39.2557
168.9,0,1,10,54,14,-200,40.3258
168.9,1,2,10,54,14,-200,41.4321
168.9,2,1,10,54,14,-200,42.7274
