time,nodeId,x,y,z,node_type
5,13,0.0222219,13.5769,53.4009,0
5,14,169.928,330.442,43.0933,0
5.2,0,47.8781,49.5381,51.8658,0
5.2,1,152.365,256.769,45.0625,0
5.2,2,18.3741,217.513,44.2202,0
5.2,3,39.9763,186.737,48.665,0
5.2,4,50.5612,194.639,54.9858,0
5.2,5,140.554,151.886,45.9488,0
5.2,6,340.305,138.548,58.534,0
5.2,7,359.257,78.7415,42.3848,0
5.2,8,282.601,220.631,56.6253,0
5.2,9,317.199,107.54,52.7139,0
5.2,10,350.13,419.489,46.5187,0
5.2,11,92.3231,29.9926,54.9877,0
5.2,12,128.169,172.691,43.4255,0
5.2,13,1.48181,14.1325,53.4009,0
5.2,14,172.897,332.128,43.0933,0
5.4,0,49.7618,52.2555,51.8658,0
5.4,1,153.137,255.925,45.0625,0
5.4,2,19.1759,218.822,44.2202,0
5.4,3,36.3227,187.333,48.665,0
5.4,4,51.4925,195.21,54.9858,0
5.4,5,139.881,153.245,45.9488,0
5.4,6,339.226,138.329,58.534,0
5.4,7,356.422,78.7818,42.3848,0
5.4,8,280.619,219.962,56.6253,0
5.4,9,320.45,105.8,52.7139,0
5.4,10,346.306,420.412,46.5187,0
5.4,11,91.9723,31.5773,54.9877,0
5.4,12,127.328,173.394,43.4255,0
5.4,13,2.94141,14.6881,53.4009,0
5.4,14,175.867,333.814,43.0933,0
5.6,0,51.6455,54.9728,51.8658,0
5.6,1,153.91,255.081,45.0625,0
5.6,2,19.9777,220.131,44.2202,0
5.6,3,36.2728,186.442,48.665,0
5.6,4,52.4237,195.781,54.9858,0
5.6,5,139.208,154.604,45.9488,0
5.6,6,338.147,138.109,58.534,0
5.6,7,353.588,78.8221,42.3848,0
5.6,8,278.637,219.293,56.6253,0
5.6,9,323.7,104.061,52.7139,0
5.6,10,342.483,421.335,46.5187,0
5.6,11,91.6215,33.1621,54.9877,0
5.6,12,126.487,174.097,43.4255,0
5.6,13,4.401,15.2436,53.4009,0
5.6,14,178.837,335.499,43.0933,0
5.8,0,53.5292,57.6902,51.8658,0
5.8,1,154.683,254.237,45.0625,0
5.8,2,20.7794,221.44,44.2202,0
5.8,3,37.4512,185.043,48.665,0
5.8,4,53.355,196.353,54.9858,0
5.8,5,138.535,155.962,45.9488,0
5.8,6,337.068,137.889,58.534,0
5.8,7,350.754,78.8624,42.3848,0
5.8,8,276.655,218.625,56.6253,0
5.8,9,326.95,102.321,52.7139,0
5.8,10,338.66,422.258,46.5187,0
5.8,11,91.2707,34.7468,54.9877,0
5.8,12,125.646,174.801,43.4255,0
5.8,13,5.86059,15.7992,53.4009,0
5.8,14,181.807,337.185,43.0933,0
6,0,55.4129,60.4075,51.8658,0
6,1,155.456,253.393,45.0625,0
6,2,21.5812,222.748,44.2202,0
6,3,38.6296,183.644,48.665,0
6,4,54.2862,196.924,54.9858,0
6,5,137.862,157.321,45.9488,0
6,6,335.989,137.669,58.534,0
6,7,347.92,78.9026,42.3848,0
6,8,274.673,217.956,56.6253,0
6,9,330.2,100.581,52.7139,0
6,10,334.837,423.18,46.5187,0
6,11,90.92,36.3316,54.9877,0
6,12,124.805,175.504,43.4255,0
