time,node_id,channel,tx_power,data_rate,neighbors,interference_dBm,worst_sinr_dB
2.5,14,0,30,36,14,-72.3126,17.2899
2.6,0,1,30,48,14,-72.5735,15.2314
2.6,1,1,27.6848,36,14,-71.2429,19.8935
2.6,2,2,30,48,14,-72.1255,18.0569
2.6,3,0,30,48,14,-72.0751,18.1415
2.6,4,0,30,48,14,-72.3313,16.4498
2.6,5,2,25.7212,36,14,-71.1432,17.9306
2.6,6,1,30,48,14,-71.799,19.1558
2.6,7,2,30,48,14,-72.0129,17.385
2.6,8,0,30,48,14,-71.7965,18.7214
2.6,9,2,30,48,14,-72.2092,17.4439
2.6,10,1,30,48,14,-71.9983,18.898
2.6,11,0,30,36,14,-70.5618,17.2339
2.6,12,2,30,48,14,-72.1067,17.4495
2.6,13,1,30,48,14,-72.1155,17.4893
2.6,14,0,30,48,14,-72.3002,17.2814
2.7,0,1,30,48,14,-72.5609,15.223
2.7,1,1,27.6848,36,14,-71.2331,19.8811
2.7,2,2,30,48,14,-72.1141,18.0484
2.7,3,0,30,48,14,-72.0642,18.1331
2.7,4,0,30,48,14,-72.3193,16.4414
2.7,5,2,25.7212,36,14,-71.1348,17.9224
2.7,6,1,30,48,14,-71.7888,19.1473
2.7,7,2,30,48,14,-72.0028,17.3765
2.7,8,0,30,48,14,-71.787,18.7129
2.7,9,2,30,48,14,-72.1967,17.4333
2.7,10,1,30,48,14,-71.9862,18.8896
2.7,11,0,30,36,14,-70.5533,17.2215
2.7,12,2,30,48,14,-72.0949,17.441
2.7,13,1,30,48,14,-72.1039,17.4808
2.7,14,0,30,48,14,-72.2877,17.2729
2.8,0,1,30,48,14,-72.5484,15.2144
2.8,1,1,27.6848,36,14,-71.2232,19.8686
2.8,2,2,30,48,14,-72.1027,18.0398
2.8,3,0,30,48,14,-72.0532,18.1245
2.8,4,0,30,48,14,-72.3071,16.4328
2.8,5,2,25.7212,36,14,-71.1264,17.9141
2.8,6,1,30,48,14,-71.7786,19.1387
2.8,7,2,30,48,14,-71.9925,17.368
2.8,8,0,30,48,14,-71.7775,18.7043
2.8,9,2,30,48,14,-72.1841,17.4227
2.8,10,1,30,48,14,-71.974,18.881
2.8,11,0,30,36,14,-70.5447,17.209
2.8,12,2,30,48,14,-72.083,17.4325
2.8,13,1,30,48,14,-72.0923,17.4722
2.8,14,0,30,48,14,-72.2751,17.2642
2.9,0,1,30,48,14,-72.5357,15.2057
2.9,1,1,27.6848,36,14,-71.2133,19.856
2.9,2,2,30,48,14,-72.0912,18.0312
2.9,3,0,30,48,14,-72.0421,18.1158
2.9,4,0,30,48,14,-72.295,16.4241
2.9,5,2,25.7212,36,14,-71.1178,17.9058
2.9,6,1,30,48,14,-71.7682,19.1301
2.9,7,2,30,48,14,-71.9821,17.3593
2.9,8,0,30,48,14,-71.7678,18.6957
2.9,9,2,30,48,14,-72.1715,17.412
2.9,10,1,30,48,14,-71.9618,18.8723
2.9,11,0,30,36,14,-70.536,17.1964
2.9,12,2,30,48,14,-72.0711,17.4238
2.9,13,1,30,48,14,-72.0806,17.4636
2.9,14,0,30,48,14,-72.2625,17.2555
3,0,1,30,48,14,-72.523,15.197
3,1,1,27.6848,36,14,-71.2032,19.8433
3,2,2,30,48,14,-72.0796,18.0224
3,3,0,30,48,14,-72.031,18.1071
3,4,0,30,48,14,-72.2827,16.4154
3,5,2,25.7212,36,14,-71.1091,17.8973
3,6,1,30,48,14,-71.7578,19.1213
