time_s,nodeId,x,y,z
1867,11,0.984,1.054,0.0252133
1867,12,1.92276,1.04149,0.04
1867,13,2.96134,1.065,0.04073
1867,14,4.00356,1.05415,0.04
1868,0,-1.889,0.133,0.54
1868,1,-2.022,0.178,0.7
1868,2,-1.96,0.155,0.64
1868,3,2.988,0.067,0.03
1868,4,-1.951,0.166,0.67
1868,5,-0.499202,0.541223,0.389741
1868,6,6.02377,0.103388,0.04
1868,7,7.06591,0.078,0.03
1868,8,8.05968,0.0996077,0.03
1868,9,9.009,0.12886,0.03
1868,10,0,1.043,0.02
1868,11,0.984,1.054,0.02188
1868,12,1.91976,1.03782,0.04
1868,13,2.95966,1.065,0.0426033
1868,14,4.00656,1.06149,0.04
1869,0,-1.889,0.133,0.54
1869,1,-2.022,0.178,0.7
1869,2,-1.96,0.155,0.64
1869,3,2.988,0.067,0.03
1869,4,-1.951,0.166,0.67
1869,5,-0.537166,0.493336,0.212865
1869,6,6.02077,0.0997212,0.04
1869,7,7.06317,0.078,0.03
1869,8,8.05668,0.095941,0.03
1869,9,9.009,0.125194,0.03
1869,10,0,1.043,0.02
1869,11,0.982692,1.0524,0.0229067
1869,12,1.91676,1.03416,0.04
1869,13,2.95666,1.065,0.0459367
1869,14,4.00644,1.06118,0.0417367
1870,0,-1.889,0.133,0.54
1870,1,-2.022,0.178,0.7
1870,2,-1.96,0.155,0.64
1870,3,2.988,0.067,0.03
1870,4,-1.951,0.166,0.67
1870,5,-0.575129,0.44545,0.0359879
1870,6,6.01777,0.0960534,0.04
1870,7,7.05717,0.078,0.03
1870,8,8.05368,0.0922743,0.03
1870,9,9.00861,0.122,0.03
1870,10,0,1.043,0.02
1870,11,0.979692,1.04873,0.0295733
1870,12,1.915,1.03351,0.0386267
1870,13,2.95366,1.065,0.04927
1870,14,4.00344,1.05385,0.04507
1871,0,-1.889,0.133,0.54
1871,1,-2.022,0.178,0.7
1871,2,-1.96,0.155,0.64
1871,3,2.988,0.067,0.03
1871,4,-1.951,0.166,0.67
1871,5,-0.584898,0.300623,0.000113333
1871,6,6.01477,0.0923855,0.04
1871,7,7.05117,0.078,0.03
1871,8,8.051,0.089,0.03
1871,9,9.00561,0.122,0.03
1871,10,0,1.043,0.02062
1871,11,0.976692,1.04507,0.03624
1871,12,1.915,1.03718,0.0352933
1871,13,2.953,1.06214,0.05
1871,14,4.00044,1.04651,0.0484033
1872,0,-1.889,0.133,0.54
1872,1,-2.022,0.178,0.7
1872,2,-1.96,0.155,0.64
1872,3,2.988,0.067,0.03
1872,4,-1.951,0.166,0.67
1872,5,-0.581898,0.318957,0.00344667
1872,6,6.01223,0.0892823,0.0394867
1872,7,7.05091,0.078,0.03
1872,8,8.051,0.089,0.03
1872,9,9.00261,0.122,0.03
1872,10,0,1.043,0.0239533
1872,11,0.975,1.043,0.0385467
1872,12,1.915,1.04084,0.03196
1872,13,2.953,1.05847,0.05
1872,14,3.999,1.043,0.0482633
1873,0,-1.889,0.133,0.54
1873,1,-2.022,0.178,0.7
1873,2,-1.96,0.155,0.64
1873,3,2.988,0.067,0.03
1873,4,-1.951,0.166,0.67
1873,5,-0.578898,0.33729,0.00678
1873,6,6.01523,0.092949,0.03282
1873,7,7.05391,0.078,0.03
1873,8,8.051,0.089,0.03
1873,9,9,0.122,0.03043
1873,10,0,1.043,0.0272867
1873,11,0.975,1.043,0.0352133
1873,12,1.915,1.043,0.0327467
1873,13,2.953,1.0548,0.05
1873,14,3.999,1.043,0.04493
1874,0,-1.889,0.133,0.54
1874,1,-2.022,0.178,0.7
1874,2,-1.96,0.155,0.64
1874,3,2.988,0.067,0.03
1874,4,-1.951,0.166,0.67
1874,5,-0.576,0.355249,0.0102267
1874,6,6.01823,0.0966157,0.0261533
1874,7,7.05691,0.078,0.03
1874,8,8.05132,0.0893923,0.03
1874,9,9,0.122,0.0337633
1874,10,0.000558,1.043,0.03062
1874,11,0.975,1.043,0.03188
1874,12,1.915,1.043,0.0394133
1874,13,2.95534,1.054,0.0473967
1874,14,3.999,1.043,0.0415967
1875,0,-1.889,0.133,0.54
1875,1,-2.022,0.178,0.7
1875,2,-1.96,0.155,0.64
1875,3,2.988,0.067,0.03
1875,4,-1.951,0.166,0.67
1875,5,-0.576,0.362583,0.0168933
1875,6,6.02123,0.0997178,0.0205132
1875,7,7.058,0.078,0.03
1875,8,8.05432,0.093059,0.03
1875,9,9,0.122,0.0370967
1875,10,0.003558,1.043,0.0339533
1875,11,0.976308,1.043,0.03
1875,12,1.915,1.043,0.04608
1875,13,2.95834,1.054,0.0440633
1875,14,3.999,1.04491,0.04
1876,0,-1.889,0.133,0.54
1876,1,-2.022,0.178,0.7
1876,2,-1.96,0.155,0.64
1876,3,2.988,0.067,0.03
1876,4,-1.951,0.166,0.67
1876,5,-0.576,0.369916,0.02356
1876,6,6.02423,0.0960523,0.0271776
1876,7,7.058,0.078,0.03
1876,8,8.05732,0.0967257,0.03
1876,9,9.00077,0.121527,0.03957
1876,10,0.006558,1.043,0.0372867
1876,11,0.979308,1.043,0.03
1876,12,1.91624,1.04149,0.0486276
1876,13,2.96134,1.054,0.04073
1876,14,3.999,1.04858,0.04
1877,0,-1.889,0.133,0.54
1877,1,-2.022,0.178,0.7
1877,2,-1.96,0.155,0.64
1877,3,2.988,0.067,0.03
1877,4,-1.951,0.166,0.67
1877,5,-0.576102,0.377,0.0301133
1877,6,6.02723,0.0923869,0.0338421
1877,7,7.058,0.078,0.03
1877,8,8.06,0.1,0.03
1877,9,9.00677,0.11786,0.0362367
1877,10,0.008442,1.043,0.03938
1877,11,0.982308,1.043,0.03
1877,12,1.91923,1.03783,0.0452965
1877,13,2.95966,1.05686,0.04
1877,14,3.999,1.05224,0.04
1878,0,-1.889,0.133,0.54
1878,1,-2.022,0.178,0.7
1878,2,-1.96,0.155,0.64
1878,3,2.988,0.067,0.03
1878,4,-1.951,0.166,0.67
1878,5,-0.579102,0.377,0.0334467
1878,6,6.02977,0.0892787,0.0397467
1878,7,7.05991,0.078,0.03
1878,8,8.06,0.1,0.03
1878,9,9.01277,0.114194,0.0329033
1878,10,0.005442,1.043,0.0360467
1878,11,0.981384,1.043,0.03
1878,12,1.92223,1.03416,0.0419654
1878,13,2.95666,1.06053,0.04
1878,14,3.999,1.05209,0.04
1879,0,-1.889,0.133,0.54
1879,1,-2.022,0.178,0.7
1879,2,-1.96,0.155,0.64
1879,3,2.988,0.067,0.03
1879,4,-1.951,0.166,0.67
1879,5,-0.582102,0.377,0.03678
1879,6,6.02677,0.0929453,0.0364133
1879,7,7.06291,0.078,0.03
1879,8,8.06,0.1,0.03
1879,9,9.01761,0.111,0.03
1879,10,0.002442,1.043,0.0327133
1879,11,0.975384,1.043,0.03
1879,12,1.924,1.0335,0.04
1879,13,2.95366,1.0642,0.04
1879,14,3.999,1.04842,0.04
1880,0,-1.889,0.133,0.54
1880,1,-2.022,0.178,0.7
1880,2,-1.96,0.155,0.64
1880,3,2.988,0.067,0.03
1880,4,-1.951,0.166,0.67
1880,5,-0.585,0.377125,0.04
1880,6,6.02377,0.096612,0.03308
1880,7,7.06591,0.078,0.03
1880,8,8.06,0.0996077,0.03
1880,9,9.01461,0.111,0.03
1880,10,0,1.04232,0.03062
1880,11,0.969384,1.043,0.03
1880,12,1.924,1.03717,0.04
1880,13,2.953,1.065,0.0426033
1880,14,3.999,1.04476,0.04
1881,0,-1.889,0.133,0.54
1881,1,-2.022,0.178,0.7
1881,2,-1.96,0.155,0.64
1881,3,2.988,0.067,0.03
1881,4,-1.951,0.166,0.67
1881,5,-0.585,0.380791,0.04
1881,6,6.02077,0.0997213,0.03
1881,7,7.06509,0.078,0.03
1881,8,8.06,0.095941,0.03
1881,9,9.01161,0.111,0.03
1881,10,0,1.03865,0.0339533
1881,11,0.966,1.0414,0.0314533
1881,12,1.924,1.04084,0.04
1881,13,2.953,1.065,0.0459367
1881,14,4.00056,1.04491,0.04
1882,0,-1.889,0.133,0.54
1882,1,-2.022,0.178,0.7
1882,2,-1.96,0.155,0.64
1882,3,2.988,0.067,0.03
1882,4,-1.951,0.166,0.67
1882,5,-0.585,0.384458,0.04
1882,6,6.01777,0.0960547,0.03
1882,7,7.06209,0.078,0.03
1882,8,8.06,0.0922743,0.03
1882,9,9.00861,0.111,0.03
1882,10,0,1.03498,0.0372867
1882,11,0.966,1.03773,0.0347867
1882,12,1.92277,1.0415,0.04
1882,13,2.953,1.065,0.04927
1882,14,4.00356,1.04858,0.04
1883,0,-1.889,0.133,0.54
1883,1,-2.022,0.178,0.7
1883,2,-1.96,0.155,0.64
1883,3,2.988,0.067,0.03
1883,4,-1.951,0.166,0.67
1883,5,-0.585102,0.387875,0.04
1883,6,6.01477,0.092388,0.03
1883,7,7.05909,0.078,0.03
1883,8,8.06,0.0893923,0.03
1883,9,9.00561,0.111,0.03
1883,10,0,1.03268,0.03938
1883,11,0.966,1.03407,0.03812
1883,12,1.91977,1.03783,0.04
1883,13,2.953,1.065,0.0473967
1883,14,4.00656,1.05224,0.04
1884,0,-1.889,0.133,0.54
1884,1,-2.022,0.178,0.7
1884,2,-1.96,0.155,0.64
1884,3,2.988,0.067,0.03
1884,4,-1.951,0.166,0.67
1884,5,-0.588102,0.384209,0.04
1884,6,6.012,0.089,0.0297467
1884,7,7.05609,0.078,0.0321267
1884,8,8.06,0.093059,0.03
1884,9,9.00261,0.111,0.03
1884,10,0,1.03635,0.0360467
1884,11,0.967308,1.0352,0.0385467
1884,12,1.91677,1.03416,0.04
1884,13,2.953,1.065,0.0440633
1884,14,4.00644,1.054,0.0417367
1885,0,-1.889,0.133,0.54
1885,1,-2.022,0.178,0.7
1885,2,-1.96,0.155,0.64
1885,3,2.988,0.067,0.03
1885,4,-1.951,0.166,0.67
1885,5,-0.591102,0.380542,0.04
1885,6,6.012,0.089,0.0264133
1885,7,7.05309,0.078,0.03546
1885,8,8.06,0.0967257,0.03
1885,9,9,0.111473,0.02957
1885,10,0,1.04002,0.0327133
1885,11,0.970308,1.04253,0.0352133
1885,12,1.915,1.0335,0.04
1885,13,2.953,1.065,0.04073
1885,14,4.00344,1.054,0.04507
1886,0,-1.889,0.133,0.54
1886,1,-2.022,0.178,0.7
1886,2,-1.96,0.155,0.64
1886,3,2.988,0.067,0.03
1886,4,-1.951,0.166,0.67
1886,5,-0.594,0.377,0.04
1886,6,6.012,0.089,0.02308
1886,7,7.05009,0.078,0.0387933
1886,8,8.06,0.0996077,0.03
1886,9,9,0.11514,0.0262367
1886,10,0.000558,1.043,0.03
1886,11,0.973308,1.04986,0.03188
1886,12,1.915,1.03717,0.04
1886,13,2.953,1.065,0.04
1886,14,4.00044,1.054,0.0484033
1887,0,-1.889,0.133,0.54
1887,1,-2.022,0.178,0.7
1887,2,-1.96,0.155,0.64
1887,3,2.988,0.067,0.03
1887,4,-1.951,0.166,0.67
1887,5,-0.594,0.377,0.04
1887,6,6.01223,0.089,0.0202533
1887,7,7.05091,0.0756607,0.04
1887,8,8.06,0.095941,0.03
1887,9,9,0.118806,0.0229033
1887,10,0.003558,1.043,0.03
1887,11,0.975,1.0524,0.03
1887,12,1.915,1.04084,0.04
1887,13,2.953,1.065,0.04
1887,14,3.999,1.05209,0.0482633
1888,0,-1.889,0.133,0.54
1888,1,-2.022,0.178,0.7
1888,2,-1.96,0.155,0.64
1888,3,2.988,0.067,0.03
1888,4,-1.951,0.166,0.67
1888,5,-0.594,0.377,0.04
1888,6,6.01523,0.089,0.0235867
1888,7,7.05391,0.071994,0.04
1888,8,8.06,0.0922743,0.03
1888,9,9.00039,0.122,0.02043
1888,10,0.006558,1.043,0.03
1888,11,0.975,1.04873,0.03
1888,12,1.91623,1.0415,0.04
1888,13,2.953,1.065,0.04
1888,14,3.999,1.04842,0.04493
1889,0,-1.889,0.133,0.54
1889,1,-2.022,0.178,0.7
1889,2,-1.96,0.155,0.64
1889,3,2.988,0.067,0.03
1889,4,-1.951,0.166,0.67
1889,5,-0.594,0.377125,0.0401133
1889,6,6.01823,0.089,0.02692
1889,7,7.05691,0.0683273,0.04
1889,8,8.06,0.0893923,0.03
1889,9,9.00339,0.122,0.0237633
1889,10,0.009,1.043,0.02938
1889,11,0.975,1.04507,0.03
1889,12,1.91923,1.03783,0.04
1889,13,2.953,1.065,0.04
1889,14,3.999,1.04476,0.0415967
1890,0,-1.889,0.133,0.54
1890,1,-2.022,0.178,0.7
1890,2,-1.96,0.155,0.64
1890,3,2.988,0.067,0.03
1890,4,-1.951,0.166,0.67
1890,5,-0.594,0.380791,0.0434467
1890,6,6.021,0.0892787,0.03
1890,7,7.05991,0.0693393,0.0378733
1890,8,8.06,0.093059,0.03
1890,9,9.00639,0.122,0.0270967
1890,10,0.009,1.043,0.0260467
1890,11,0.973692,1.0446,0.03
1890,12,1.92223,1.03416,0.04
1890,13,2.953,1.065,0.04
1890,14,3.999,1.04491,0.0417367
1891,0,-1.889,0.133,0.54
1891,1,-2.022,0.178,0.7
1891,2,-1.96,0.155,0.64
1891,3,2.988,0.067,0.03
1891,4,-1.951,0.166,0.67
1891,5,-0.594,0.384458,0.04678
1891,6,6.021,0.0929453,0.03
1891,7,7.06291,0.073006,0.03454
1891,8,8.06,0.0967257,0.03
1891,9,9.00861,0.122473,0.02957
1891,10,0.009,1.043,0.0227133
1891,11,0.970692,1.04827,0.03
1891,12,1.92277,1.0335,0.0386333
1891,13,2.953,1.065,0.04
1891,14,3.999,1.04858,0.04507
1892,0,-1.889,0.133,0.54
1892,1,-2.022,0.178,0.7
1892,2,-1.96,0.155,0.64
1892,3,2.988,0.067,0.03
1892,4,-1.951,0.166,0.67
1892,5,-0.594,0.388,0.05
1892,6,6.021,0.096612,0.03
1892,7,7.06591,0.0766727,0.0312067
1892,8,8.06,0.0996077,0.0296433
1892,9,9.00561,0.12614,0.0262367
1892,10,0.009,1.04232,0.02062
1892,11,0.967692,1.05193,0.03
1892,12,1.91977,1.03717,0.0353
1892,13,2.953,1.065,0.04
1892,14,3.999,1.05224,0.0484033
1893,0,-1.889,0.133,0.54
1893,1,-2.022,0.178,0.7
1893,2,-1.96,0.155,0.64
1893,3,2.988,0.067,0.03
1893,4,-1.951,0.166,0.67
1893,5,-0.594,0.388,0.05
1893,6,6.02123,0.0997212,0.03
1893,7,7.067,0.0756607,0.03
1893,8,8.06,0.095941,0.02631
1893,9,9.00261,0.129806,0.0229033
1893,10,0.009,1.03865,0.0239533
1893,11,0.967308,1.0508,0.03
1893,12,1.91677,1.04084,0.0319667
1893,13,2.953,1.065,0.04
1893,14,4.00056,1.054,0.0482633
1894,0,-1.889,0.133,0.54
1894,1,-2.022,0.178,0.7
1894,2,-1.96,0.155,0.64
1894,3,2.988,0.067,0.03
1894,4,-1.951,0.166,0.67
1894,5,-0.594,0.388,0.05
1894,6,6.02423,0.0960534,0.03
1894,7,7.067,0.071994,0.03
1894,8,8.06,0.0922743,0.0229767
1894,9,9.00077,0.132054,0.02043
1894,10,0.009,1.03498,0.0272867
1894,11,0.970308,1.04347,0.03
1894,12,1.91623,1.0415,0.0313658
1894,13,2.953,1.065,0.04
1894,14,4.00356,1.054,0.04493
1895,0,-1.889,0.133,0.54
1895,1,-2.022,0.178,0.7
1895,2,-1.96,0.155,0.64
1895,3,2.988,0.067,0.03
1895,4,-1.951,0.166,0.67
1895,5,-0.594287,0.388732,0.05
1895,6,6.02723,0.0923855,0.03
1895,7,7.067,0.0683273,0.03
1895,8,8.06,0.0893923,0.0203567
1895,9,9.00677,0.124721,0.0237633
1895,10,0.009,1.03268,0.03
1895,11,0.973308,1.03614,0.03
1895,12,1.91923,1.03783,0.0346969
1895,13,2.95534,1.06214,0.0426033
1895,14,4.00656,1.054,0.0415967
1896,0,-1.889,0.133,0.54
1896,1,-2.022,0.178,0.7
1896,2,-1.96,0.155,0.64
1896,3,2.988,0.067,0.03
1896,4,-1.951,0.166,0.67
1896,5,-0.602713,0.410268,0.05
1896,6,6.02977,0.0892822,0.03
1896,7,7.067,0.067,0.03
1896,8,8.06,0.093059,0.02369
1896,9,9.01277,0.117387,0.0270967
1896,10,0.009,1.03635,0.03
1896,11,0.975,1.0352,0.0285467
1896,12,1.92223,1.03417,0.038028
1896,13,2.95834,1.05847,0.0459367
1896,14,4.008,1.054,0.04
1897,0,-1.889,0.133,0.54
1897,1,-2.022,0.178,0.7
1897,2,-1.96,0.155,0.64
1897,3,2.988,0.067,0.03
1897,4,-1.951,0.166,0.67
1897,5,-0.597204,0.392968,0.1788
1897,6,6.02677,0.0929477,0.03
1897,7,7.067,0.067,0.03
1897,8,8.06,0.0967257,0.0270233
1897,9,9.01761,0.111946,0.03
1897,10,0.009,1.04002,0.03
1897,11,0.975,1.04253,0.0252133
1897,12,1.92278,1.0335,0.04
1897,13,2.96134,1.0548,0.04927
1897,14,4.008,1.054,0.04
1898,0,-1.889,0.133,0.54
1898,1,-2.022,0.178,0.7
1898,2,-1.96,0.155,0.64
1898,3,2.988,0.067,0.03
1898,4,-1.951,0.166,0.67
1898,5,-0.591204,0.374301,0.312133
1898,6,6.02377,0.0966131,0.03
1898,7,7.067,0.067,0.03
1898,8,8.06,0.1,0.03
1898,9,9.01461,0.119279,0.03
1898,10,0.008442,1.043,0.03
1898,11,0.975,1.04986,0.02188
1898,12,1.91978,1.03716,0.04
1898,13,2.962,1.05686,0.05
1898,14,4.008,1.054,0.04
1899,0,-1.889,0.133,0.54
1899,1,-2.022,0.178,0.7
1899,2,-1.96,0.155,0.64
1899,3,2.988,0.067,0.03
1899,4,-1.951,0.166,0.67
1899,5,-0.585204,0.355635,0.445467
1899,6,6.021,0.1,0.03
1899,7,7.067,0.067,0.03
1899,8,8.06,0.1,0.03
1899,9,9.01161,0.126613,0.03
1899,10,0.005442,1.043,0.03
1899,11,0.975,1.0524,0.0214533
1899,12,1.91678,1.04083,0.04
1899,13,2.962,1.06053,0.05
1899,14,4.008,1.054,0.04
1900,0,-1.889,0.133,0.54
1900,1,-2.022,0.178,0.7
1900,2,-1.96,0.155,0.64
1900,3,2.988,0.067,0.03
1900,4,-1.951,0.166,0.67
1900,5,-0.516932,0.307416,0.48
1900,6,6.021,0.1,0.03
1900,7,7.067,0.067,0.03
1900,8,8.06,0.1,0.03
1900,9,9.00939,0.132527,0.03
1900,10,0.002442,1.043,0.03
1900,11,0.975,1.04873,0.0247867
1900,12,1.915,1.043,0.04
1900,13,2.962,1.0642,0.05
1900,14,4.008,1.054,0.04
1901,0,-1.889,0.133,0.54
1901,1,-2.022,0.178,0.7
1901,2,-1.96,0.155,0.64
1901,3,2.988,0.067,0.03
1901,4,-1.951,0.166,0.67
1901,5,-0.543097,0.274693,0.48
1901,6,6.021,0.1,0.03
1901,7,7.067,0.067,0.03
1901,8,8.05968,0.0996077,0.03
1901,9,9.01239,0.12886,0.03
1901,10,0.000558,1.043,0.03
1901,11,0.975,1.04507,0.02812
1901,12,1.915,1.043,0.04
1901,13,2.95966,1.065,0.05
1901,14,4.008,1.054,0.04
1902,0,-1.889,0.133,0.54
1902,1,-2.022,0.178,0.7
1902,2,-1.96,0.155,0.64
1902,3,2.988,0.067,0.03
1902,4,-1.951,0.166,0.67
1902,5,-0.552462,0.269009,0.463589
1902,6,6.02123,0.0997213,0.03
1902,7,7.06509,0.0693393,0.03
1902,8,8.05668,0.095941,0.03
1902,9,9.01539,0.125194,0.03
1902,10,0.003558,1.043,0.03
1902,11,0.976308,1.043,0.03
1902,12,1.915,1.043,0.04
1902,13,2.95666,1.065,0.05
1902,14,4.008,1.054,0.04
1903,0,-1.889,0.133,0.54
1903,1,-2.022,0.178,0.7
1903,2,-1.96,0.155,0.64
1903,3,2.988,0.067,0.03
1903,4,-1.951,0.166,0.67
1903,5,-0.555464,0.272678,0.443576
1903,6,6.02423,0.0960547,0.03
1903,7,7.06209,0.073006,0.03
1903,8,8.05368,0.0922743,0.03
1903,9,9.018,0.121527,0.03
1903,10,0.006558,1.043,0.03
1903,11,0.979308,1.043,0.03
1903,12,1.91622,1.0415,0.04
1903,13,2.95366,1.065,0.05
1903,14,4.008,1.054,0.04
1904,0,-1.889,0.133,0.54
1904,1,-2.022,0.178,0.7
1904,2,-1.96,0.155,0.64
1904,3,2.988,0.067,0.03
1904,4,-1.951,0.166,0.67
1904,5,-0.558466,0.276347,0.423562
1904,6,6.02723,0.092388,0.03
1904,7,7.05909,0.0766727,0.03
1904,8,8.05132,0.0893923,0.03
1904,9,9.018,0.11786,0.03
1904,10,0.009,1.043,0.03
1904,11,0.982308,1.043,0.03
1904,12,1.91922,1.03784,0.04
1904,13,2.95534,1.06214,0.05
1904,14,4.008,1.054,0.04
1905,0,-1.889,0.133,0.54
1905,1,-2.022,0.178,0.7
1905,2,-1.96,0.155,0.64
1905,3,2.988,0.067,0.03
1905,4,-1.951,0.166,0.67
1905,5,-0.556536,0.273988,0.422738
1905,6,6.02977,0.0892787,0.03
1905,7,7.058,0.078,0.03
1905,8,8.05432,0.093059,0.03
1905,9,9.018,0.114194,0.03
1905,10,0.009,1.043,0.03
1905,11,0.982692,1.0414,0.03
1905,12,1.92222,1.03417,0.04
1905,13,2.95834,1.05847,0.05
1905,14,4.00644,1.05209,0.0417367
1906,0,-1.889,0.133,0.54
1906,1,-2.022,0.178,0.7
1906,2,-1.96,0.155,0.64
1906,3,2.988,0.067,0.03
1906,4,-1.951,0.166,0.67
1906,5,-0.553538,0.270324,0.426069
1906,6,6.02677,0.0929453,0.03
1906,7,7.058,0.078,0.03
1906,8,8.05732,0.0967257,0.03
1906,9,9.01723,0.111473,0.02957
1906,10,0.009,1.043,0.03
1906,11,0.979692,1.03773,0.03
1906,12,1.924,1.0335,0.04
1906,13,2.96134,1.0548,0.05
1906,14,4.00344,1.04842,0.04507
1907,0,-1.889,0.133,0.54
1907,1,-2.022,0.178,0.7
1907,2,-1.96,0.155,0.64
1907,3,2.988,0.067,0.03
1907,4,-1.951,0.166,0.67
1907,5,-0.55054,0.26666,0.4294
1907,6,6.02377,0.096612,0.03
1907,7,7.058,0.078,0.03
1907,8,8.06,0.0992153,0.03
1907,9,9.01123,0.11514,0.0262367
1907,10,0.009,1.043,0.03062
1907,11,0.976692,1.03407,0.03
1907,12,1.924,1.03716,0.04
1907,13,2.95966,1.054,0.05
1907,14,4.00044,1.04476,0.0484033
1908,0,-1.889,0.133,0.54
1908,1,-2.022,0.178,0.7
1908,2,-1.96,0.155,0.64
1908,3,2.988,0.067,0.03
1908,4,-1.951,0.166,0.67
1908,5,-0.553385,0.274651,0.437523
1908,6,6.021,0.1,0.0302534
1908,7,7.05991,0.078,0.03
1908,8,8.06,0.091882,0.03
1908,9,9.00523,0.118806,0.0229033
1908,10,0.009,1.043,0.0339533
1908,11,0.975,1.032,0.03
1908,12,1.924,1.04083,0.04
1908,13,2.95666,1.054,0.05
1908,14,4.00056,1.04491,0.0482633
1909,0,-1.889,0.133,0.54
1909,1,-2.022,0.178,0.7
1909,2,-1.96,0.155,0.64
1909,3,2.988,0.067,0.03
1909,4,-1.951,0.166,0.67
1909,5,-0.557514,0.285202,0.446697
1909,6,6.021,0.1,0.0335879
1909,7,7.06291,0.078,0.03
1909,8,8.06,0.0845487,0.03
1909,9,9.00039,0.121527,0.02043
1909,10,0.009,1.043,0.0372867
1909,11,0.975,1.032,0.03
1909,12,1.92278,1.0415,0.04
1909,13,2.95366,1.054,0.05
1909,14,4.00356,1.04858,0.04493
1910,0,-1.889,0.133,0.54
1910,1,-2.022,0.178,0.7
1910,2,-1.96,0.155,0.64
1910,3,2.988,0.067,0.03
1910,4,-1.951,0.166,0.67
1910,5,-0.562636,0.289,0.418182
1910,6,6.021,0.1,0.0369223
1910,7,7.06591,0.078,0.03
1910,8,8.06,0.0783923,0.0296433
1910,9,9.00339,0.11786,0.0237633
1910,10,0.008442,1.043,0.03938
1910,11,0.975,1.032,0.03
1910,12,1.91978,1.03784,0.04
1910,13,2.95534,1.05686,0.0473967
1910,14,4.00656,1.05224,0.0415967
1911,0,-1.889,0.133,0.54
1911,1,-2.022,0.178,0.7
1911,2,-1.96,0.155,0.64
1911,3,2.988,0.067,0.03
1911,4,-1.951,0.166,0.67
1911,5,-0.567942,0.290152,0.377906
1911,6,6.02123,0.1,0.0397433
1911,7,7.067,0.078,0.0278719
1911,8,8.06,0.082059,0.02631
1911,9,9.00639,0.114194,0.0270967
1911,10,0.005442,1.043,0.0360467
1911,11,0.975,1.0352,0.03
1911,12,1.91678,1.03417,0.04
1911,13,2.95834,1.06053,0.0440633
1911,14,4.00644,1.054,0.04
1912,0,-1.889,0.133,0.54
1912,1,-2.022,0.178,0.7
1912,2,-1.96,0.155,0.64
1912,3,2.988,0.067,0.03
1912,4,-1.951,0.166,0.67
1912,5,-0.572004,0.295116,0.368881
1912,6,6.02423,0.1,0.03641
1912,7,7.067,0.078,0.0245364
1912,8,8.06,0.0857257,0.0229767
1912,9,9.009,0.111473,0.02957
1912,10,0.002442,1.043,0.0327133
1912,11,0.975,1.04253,0.03
1912,12,1.915,1.0335,0.04
1912,13,2.96134,1.0642,0.04073
1912,14,4.00344,1.054,0.04
1913,0,-1.889,0.133,0.54
1913,1,-2.022,0.178,0.7
1913,2,-1.96,0.155,0.64
1913,3,2.988,0.067,0.03
1913,4,-1.951,0.166,0.67
1913,5,-0.576095,0.299757,0.360633
1913,6,6.02723,0.1,0.0330767
1913,7,7.067,0.078,0.0212008
1913,8,8.06,0.0893923,0.0203567
1913,9,9.009,0.11514,0.0262367
1913,10,0.000558,1.043,0.03
1913,11,0.975,1.04986,0.03
1913,12,1.915,1.03716,0.04
1913,13,2.95966,1.065,0.04
1913,14,4.00044,1.054,0.04
1914,0,-1.889,0.133,0.54
1914,1,-2.022,0.178,0.7
1914,2,-1.96,0.155,0.64
1914,3,2.988,0.067,0.03
1914,4,-1.951,0.166,0.67
1914,5,-0.582032,0.284586,0.400211
1914,6,6.02977,0.1,0.03
1914,7,7.067,0.078,0.0221319
1914,8,8.06,0.093059,0.02369
1914,9,9.009,0.118806,0.0229033
1914,10,0.003558,1.043,0.03
1914,11,0.975,1.0524,0.03
1914,12,1.915,1.04083,0.04
1914,13,2.95666,1.065,0.04
1914,14,3.999,1.054,0.0417367
1915,0,-1.889,0.133,0.54
1915,1,-2.022,0.178,0.7
1915,2,-1.96,0.155,0.64
1915,3,2.988,0.067,0.03
1915,4,-1.951,0.166,0.67
1915,5,-0.579167,0.275167,0.421667
1915,6,6.02677,0.1,0.03
1915,7,7.067,0.078,0.025463
1915,8,8.06,0.0967257,0.0270233
1915,9,9.00939,0.122,0.02043
1915,10,0.006558,1.043,0.03
1915,11,0.975,1.04873,0.03
1915,12,1.91622,1.043,0.04
1915,13,2.95366,1.065,0.04
1915,14,3.999,1.054,0.04507
1916,0,-1.889,0.133,0.54
1916,1,-2.022,0.178,0.7
1916,2,-1.96,0.155,0.64
1916,3,2.988,0.067,0.03
1916,4,-1.951,0.166,0.67
1916,5,-0.5675,0.2715,0.425
1916,6,6.02377,0.1,0.03
1916,7,7.067,0.078,0.0287941
1916,8,8.05968,0.1,0.03
1916,9,9.01239,0.122,0.0237633
1916,10,0.009,1.043,0.03
1916,11,0.975,1.04507,0.03
1916,12,1.91922,1.043,0.04
1916,13,2.95534,1.06214,0.04
1916,14,3.999,1.054,0.0484033
1917,0,-1.889,0.133,0.54
1917,1,-2.022,0.178,0.7
1917,2,-1.96,0.155,0.64
1917,3,2.988,0.067,0.03
1917,4,-1.951,0.166,0.67
1917,5,-0.555833,0.267833,0.428333
1917,6,6.02077,0.1,0.03
1917,7,7.067,0.078,0.03
1917,8,8.05668,0.1,0.03
1917,9,9.01539,0.122,0.0270967
1917,10,0.009,1.043,0.03
1917,11,0.973692,1.043,0.03
1917,12,1.92222,1.043,0.04
