FlowId,SrcAddr,DestAddr,TxPackets,RxPackets,LostPackets,PacketLossRate(%),Throughput(bps),DelaySum(s)
1,10.0.0.3,10.0.0.4,11,11,0,0,671995,0.0113666
2,10.0.0.4,10.0.0.3,6,6,0,0,63290,0.00921805
3,10.0.0.5,10.0.0.9,14,14,0,0,946280,0.00584794
4,10.0.0.9,10.0.0.5,7,7,0,0,64063.5,0.00446214
5,10.0.0.3,10.0.0.5,14,14,0,0,945184,0.00484597
6,10.0.0.5,10.0.0.3,7,7,0,0,62616.7,0.00541608
7,10.0.0.14,10.0.0.6,15,15,0,0,1.03008e+06,0.00538248
8,10.0.0.6,10.0.0.14,8,8,0,0,71019.9,0.00265823
9,10.0.0.13,10.0.0.5,12,12,0,0,764382,0.012455
10,10.0.0.5,10.0.0.13,6,6,0,0,64986.8,0.00625707
11,10.0.0.3,10.0.0.9,13,13,0,0,854110,0.0127214
12,10.0.0.9,10.0.0.3,7,7,0,0,75616.1,0.00155519
13,10.0.0.9,10.0.0.6,12,12,0,0,764318,0.0114105
14,10.0.0.6,10.0.0.9,6,6,0,0,63288.1,0.00426811
15,10.0.0.9,10.0.0.1,13,13,0,0,855520,0.00466566
16,10.0.0.1,10.0.0.9,7,7,0,0,62713.4,0.00747725
17,10.0.0.10,10.0.0.5,11,11,0,0,673695,0.0122607
18,10.0.0.5,10.0.0.10,6,6,0,0,65093.2,0.00934425
19,10.0.0.8,10.0.0.3,13,13,0,0,852014,0.0108407
20,10.0.0.3,10.0.0.8,7,7,0,0,71641.7,0.00441714
21,10.0.0.15,10.0.0.11,14,14,0,0,946463,0.00379434
22,10.0.0.11,10.0.0.15,7,7,0,0,61336.8,0.0064781
23,10.0.0.2,10.0.0.4,12,12,0,0,763453,0.00734616
24,10.0.0.4,10.0.0.2,6,6,0,0,57368.3,0.00926306
25,10.0.0.4,10.0.0.11,14,14,0,0,947412,0.0038389
26,10.0.0.11,10.0.0.4,7,7,0,0,61452.2,0.00446206
27,10.0.0.14,10.0.0.9,14,14,0,0,947167,0.0057737
28,10.0.0.9,10.0.0.14,7,7,0,0,63950.6,0.00343619
29,10.0.0.2,10.0.0.13,11,11,0,0,673307,0.0122718
30,10.0.0.13,10.0.0.2,6,6,0,0,65003.5,0.00821908
31,10.0.0.2,10.0.0.1,14,14,0,0,945361,0.00389088
32,10.0.0.1,10.0.0.2,7,7,0,0,61233.7,0.00743203
33,10.0.0.12,10.0.0.6,14,14,0,0,945809,0.00592405
34,10.0.0.6,10.0.0.12,7,7,0,0,64138.9,0.00349914
35,10.0.0.3,10.0.0.1,12,12,0,0,763558,0.00859264
36,10.0.0.1,10.0.0.3,6,6,0,0,58920.6,0.0102171
37,10.0.0.12,10.0.0.3,14,14,0,0,945721,0.00596883
38,10.0.0.3,10.0.0.12,7,7,0,0,64126.5,0.00440809
39,10.0.0.15,10.0.0.13,13,13,0,0,852744,0.0118172
40,10.0.0.13,10.0.0.15,7,7,0,0,73476.5,0.00339108
41,10.0.0.11,10.0.0.2,13,13,0,0,851507,0.0129148
42,10.0.0.2,10.0.0.11,7,7,0,0,75217.1,0.00250002
43,10.0.0.1,10.0.0.4,11,11,0,0,673621,0.0111187
44,10.0.0.4,10.0.0.1,6,6,0,0,63161.8,0.00927208
45,10.0.0.14,10.0.0.8,13,13,0,0,855916,0.00852537
46,10.0.0.8,10.0.0.14,7,7,0,0,68434,0.0045072
47,10.0.0.10,10.0.0.9,14,14,0,0,946781,0.00389817
48,10.0.0.9,10.0.0.10,7,7,0,0,61485.9,0.0054883
49,10.0.0.6,10.0.0.15,12,12,0,0,763587,0.00839975
50,10.0.0.15,10.0.0.6,6,6,0,0,58748.2,0.010235
51,10.0.0.12,10.0.0.15,15,15,0,0,1.03905e+06,0.00394555
52,10.0.0.15,10.0.0.12,8,8,0,0,70021.4,0.00266711
53,10.0.0.4,10.0.0.11,15,15,0,0,1.03887e+06,0.00280853
54,10.0.0.11,10.0.0.4,8,8,0,0,68341,0.00133606
55,10.0.0.11,10.0.0.3,12,12,0,0,764408,0.00658343
56,10.0.0.3,10.0.0.11,6,6,0,0,56310.2,0.00921805
57,10.0.0.8,10.0.0.7,13,13,0,0,855321,0.00663096
58,10.0.0.7,10.0.0.8,7,7,0,0,65475.8,0.00738705
59,10.0.0.6,10.0.0.4,14,14,0,0,943053,0.0100917
60,10.0.0.4,10.0.0.6,7,7,0,0,69895.2,0.00151006
61,10.0.0.3,10.0.0.2,14,14,0,0,946289,0.00680917
62,10.0.0.2,10.0.0.3,7,7,0,0,65435,0.00347206
63,10.0.0.13,10.0.0.14,12,12,0,0,763997,0.00751985
64,10.0.0.14,10.0.0.13,6,6,0,0,57543.9,0.00924522
65,10.0.0.3,10.0.0.5,15,15,0,0,1.03646e+06,0.00292169
66,10.0.0.5,10.0.0.3,8,8,0,0,68328.5,0.00133606
67,10.0.0.11,10.0.0.13,13,13,0,0,855910,0.00367432
68,10.0.0.13,10.0.0.11,7,7,0,0,61499.5,0.0105101
69,10.0.0.12,10.0.0.8,13,13,0,0,856331,0.0106463
70,10.0.0.8,10.0.0.12,7,7,0,0,71893.4,0.00159118
71,10.0.0.1,10.0.0.4,15,15,0,0,1.03673e+06,0.00287863
72,10.0.0.4,10.0.0.1,8,8,0,0,68340.9,0.00133608
73,10.0.0.9,10.0.0.3,15,15,0,0,1.03904e+06,0.00282115
74,10.0.0.3,10.0.0.9,8,8,0,0,68340.5,0.00133617
75,10.0.0.8,10.0.0.14,15,15,0,0,1.0372e+06,0.00285257
76,10.0.0.14,10.0.0.8,8,8,0,0,68328,0.00133618
77,10.0.0.3,10.0.0.4,15,15,0,0,1.03701e+06,0.0028776
78,10.0.0.4,10.0.0.3,8,8,0,0,68328.7,0.00133602
79,10.0.0.10,10.0.0.13,13,13,0,0,855883,0.00660418
80,10.0.0.13,10.0.0.10,7,7,0,0,65448.6,0.00643332
81,10.0.0.14,10.0.0.3,14,14,0,0,946101,0.00384208
82,10.0.0.3,10.0.0.14,7,7,0,0,61371,0.00643319
83,10.0.0.6,10.0.0.15,15,15,0,0,1.03848e+06,0.00279204
84,10.0.0.15,10.0.0.6,8,8,0,0,68341.1,0.00133604
85,10.0.0.11,10.0.0.3,15,15,0,0,1.03763e+06,0.00295318
86,10.0.0.3,10.0.0.11,8,8,0,0,68341.1,0.00133603
87,10.0.0.4,10.0.0.2,15,15,0,0,1.03675e+06,0.00289393
88,10.0.0.2,10.0.0.4,8,8,0,0,68341,0.00133606
89,10.0.0.6,10.0.0.2,12,12,0,0,764247,0.0104837
90,10.0.0.2,10.0.0.6,6,6,0,0,61839.1,0.0063291
91,10.0.0.9,10.0.0.2,13,13,0,0,856376,0.00953449
92,10.0.0.2,10.0.0.9,7,7,0,0,70120.9,0.00245523
93,10.0.0.15,10.0.0.9,15,15,0,0,1.0379e+06,0.00502686
94,10.0.0.9,10.0.0.15,8,8,0,0,71551,0.00183017
95,10.0.0.4,10.0.0.9,15,15,0,0,1.03854e+06,0.00404853
96,10.0.0.9,10.0.0.4,8,8,0,0,70126.3,0.00256819
97,10.0.0.6,10.0.0.10,13,13,0,0,853759,0.00570686
98,10.0.0.10,10.0.0.6,7,7,0,0,63851.8,0.00941229
99,10.0.0.2,10.0.0.6,15,15,0,0,1.03828e+06,0.00284783
100,10.0.0.6,10.0.0.2,8,8,0,0,68340.8,0.0013361
101,10.0.0.13,10.0.0.8,13,13,0,0,854760,0.0107017
102,10.0.0.8,10.0.0.13,7,7,0,0,71956.8,0.00348115
103,10.0.0.7,10.0.0.15,12,12,0,0,764765,0.0124233
104,10.0.0.15,10.0.0.7,6,6,0,0,64986.9,0.00530306
105,10.0.0.6,10.0.0.12,15,15,0,0,1.03769e+06,0.00288653
106,10.0.0.12,10.0.0.6,8,8,0,0,68340.7,0.00133612
107,10.0.0.1,10.0.0.2,15,15,0,0,1.03655e+06,0.00290334
108,10.0.0.2,10.0.0.1,8,8,0,0,68341.2,0.00133602
109,10.0.0.15,10.0.0.14,14,14,0,0,945534,0.00391042
110,10.0.0.14,10.0.0.15,7,7,0,0,61347.9,0.00445319
111,10.0.0.12,10.0.0.6,15,15,0,0,1.03766e+06,0.00288913
112,10.0.0.6,10.0.0.12,8,8,0,0,68340.7,0.00133612
113,10.0.0.5,10.0.0.13,15,15,0,0,1.03791e+06,0.0028198
114,10.0.0.13,10.0.0.5,8,8,0,0,68341,0.00133606
115,10.0.0.12,10.0.0.3,15,15,0,0,1.03702e+06,0.0029491
116,10.0.0.3,10.0.0.12,8,8,0,0,68328.5,0.00133606
117,10.0.0.11,10.0.0.8,13,13,0,0,855226,0.00765095
118,10.0.0.8,10.0.0.11,7,7,0,0,67004.3,0.00446217
119,10.0.0.3,10.0.0.2,15,15,0,0,1.03904e+06,0.00283711
120,10.0.0.2,10.0.0.3,8,8,0,0,68341.2,0.00133602
121,10.0.0.2,10.0.0.10,13,13,0,0,854206,0.00472794
122,10.0.0.10,10.0.0.2,7,7,0,0,62749.4,0.00742327
123,10.0.0.5,10.0.0.3,15,15,0,0,1.03731e+06,0.00297502
124,10.0.0.3,10.0.0.5,8,8,0,0,68341,0.00133606
125,10.0.0.2,10.0.0.15,11,11,0,0,673522,0.0111692
126,10.0.0.15,10.0.0.2,6,6,0,0,63289.9,0.00834508
127,10.0.0.7,10.0.0.2,14,14,0,0,945921,0.00593957
128,10.0.0.2,10.0.0.7,7,7,0,0,64126.2,0.00165415
129,10.0.0.10,10.0.0.2,15,15,0,0,1.03801e+06,0.00283926
130,10.0.0.2,10.0.0.10,8,8,0,0,68340.2,0.00133624
131,10.0.0.10,10.0.0.15,15,15,0,0,1.03671e+06,0.00515129
132,10.0.0.15,10.0.0.10,8,8,0,0,71577.9,0.00169529
133,10.0.0.3,10.0.0.10,13,13,0,0,854548,0.0047242
134,10.0.0.10,10.0.0.3,7,7,0,0,62761.5,0.00746827
135,10.0.0.15,10.0.0.1,14,14,0,0,947519,0.00467433
136,10.0.0.1,10.0.0.15,7,7,0,0,62520.7,0.00341813
137,10.0.0.8,10.0.0.9,12,12,0,0,764892,0.00838392
138,10.0.0.9,10.0.0.8,6,6,0,0,58883.6,0.00830006
139,10.0.0.3,10.0.0.13,13,13,0,0,856364,0.00762668
140,10.0.0.13,10.0.0.3,7,7,0,0,67073.4,0.00448907
141,10.0.0.12,10.0.0.1,14,14,0,0,946087,0.00379725
142,10.0.0.1,10.0.0.12,7,7,0,0,61313.9,0.00651406
143,10.0.0.10,10.0.0.3,15,15,0,0,1.03826e+06,0.00290585
144,10.0.0.3,10.0.0.10,8,8,0,0,68340.2,0.00133624
145,10.0.0.13,10.0.0.14,15,15,0,0,1.03642e+06,0.00300026
146,10.0.0.14,10.0.0.13,8,8,0,0,68340.2,0.00133622
147,10.0.0.13,10.0.0.9,11,11,0,0,673109,0.0112305
148,10.0.0.9,10.0.0.13,6,6,0,0,63332.2,0.00833619
149,10.0.0.11,10.0.0.5,12,12,0,0,763929,0.0124957
150,10.0.0.5,10.0.0.11,6,6,0,0,64866.7,0.00325108
151,10.0.0.7,10.0.0.4,15,15,0,0,1.03357e+06,0.00417204
152,10.0.0.4,10.0.0.7,8,8,0,0,69668.7,0.0035941
153,10.0.0.10,10.0.0.4,13,13,0,0,856287,0.00454114
154,10.0.0.4,10.0.0.10,7,7,0,0,62593.4,0.00946627
155,10.0.0.9,10.0.0.14,15,15,0,0,1.03803e+06,0.00285462
156,10.0.0.14,10.0.0.9,8,8,0,0,68340.5,0.00133617
157,10.0.0.5,10.0.0.11,15,15,0,0,1.03727e+06,0.00291698
158,10.0.0.11,10.0.0.5,8,8,0,0,68340.9,0.00133608
159,10.0.0.14,10.0.0.13,15,15,0,0,1.03817e+06,0.00283272
160,10.0.0.13,10.0.0.14,8,8,0,0,68340.2,0.00133622
161,10.0.0.6,10.0.0.1,12,12,0,0,763609,0.0115745
162,10.0.0.1,10.0.0.6,6,6,0,0,63345.1,0.00722014
163,10.0.0.3,10.0.0.1,15,15,0,0,1.03654e+06,0.0029498
164,10.0.0.1,10.0.0.3,8,8,0,0,68341,0.00133606
165,10.0.0.15,10.0.0.9,15,15,0,0,1.03861e+06,0.00289796
166,10.0.0.9,10.0.0.15,8,8,0,0,68340.7,0.00133614
167,10.0.0.7,10.0.0.12,13,13,0,0,856000,0.0076244
168,10.0.0.12,10.0.0.7,7,7,0,0,66881.1,0.00438115
169,10.0.0.5,10.0.0.10,15,15,0,0,1.03751e+06,0.00284254
170,10.0.0.10,10.0.0.5,8,8,0,0,68340.1,0.00133625
171,10.0.0.11,10.0.0.4,15,15,0,0,1.037e+06,0.00289725
172,10.0.0.4,10.0.0.11,8,8,0,0,68328.5,0.00133606
173,10.0.0.15,10.0.0.8,12,12,0,0,763397,0.00944175
174,10.0.0.8,10.0.0.15,6,6,0,0,60221.7,0.00628409
175,10.0.0.2,10.0.0.10,15,15,0,0,1.03685e+06,0.00299536
176,10.0.0.10,10.0.0.2,8,8,0,0,68340.2,0.00133624
177,10.0.0.5,10.0.0.3,15,15,0,0,1.03881e+06,0.00277819
178,10.0.0.3,10.0.0.5,8,8,0,0,68341,0.00133606
179,10.0.0.8,10.0.0.15,15,15,0,0,1.03639e+06,0.00294632
180,10.0.0.15,10.0.0.8,8,8,0,0,68340.9,0.00133609
181,10.0.0.2,10.0.0.14,13,13,0,0,856352,0.00357899
182,10.0.0.14,10.0.0.2,7,7,0,0,61395.3,0.00848519
183,10.0.0.11,10.0.0.10,13,13,0,0,854279,0.00679825
184,10.0.0.10,10.0.0.11,7,7,0,0,65645.9,0.00745924
185,10.0.0.10,10.0.0.2,15,15,0,0,1.03901e+06,0.00278895
186,10.0.0.2,10.0.0.10,8,8,0,0,68340.3,0.00133622
187,10.0.0.7,10.0.0.9,11,11,0,0,673271,0.0101982
188,10.0.0.9,10.0.0.7,6,6,0,0,61745.5,0.0102891
189,10.0.0.5,10.0.0.8,13,13,0,0,855581,0.0116233
190,10.0.0.8,10.0.0.5,7,7,0,0,73675,0.00338211
191,10.0.0.7,10.0.0.13,12,12,0,0,764941,0.010565
192,10.0.0.13,10.0.0.7,6,6,0,0,61852.7,0.0072201
193,10.0.0.1,10.0.0.14,12,12,0,0,764172,0.0114029
194,10.0.0.14,10.0.0.1,6,6,0,0,63259.3,0.00731018
195,10.0.0.1,10.0.0.5,13,13,0,0,850669,0.0119245
196,10.0.0.5,10.0.0.1,7,7,0,0,73295.2,0.00355312
197,10.0.0.1,10.0.0.13,12,12,0,0,764700,0.00939902
198,10.0.0.13,10.0.0.1,6,6,0,0,60286.3,0.0062391
199,10.0.0.12,10.0.0.10,13,13,0,0,855042,0.00759264
200,10.0.0.10,10.0.0.12,7,7,0,0,66880.3,0.00538934
201,10.0.0.8,10.0.0.7,15,15,0,0,1.0389e+06,0.00286028
202,10.0.0.7,10.0.0.8,8,8,0,0,68328.5,0.00133606
203,10.0.0.13,10.0.0.3,15,15,0,0,1.03677e+06,0.00289178
204,10.0.0.3,10.0.0.13,8,8,0,0,68341,0.00133606
205,10.0.0.1,10.0.0.11,13,13,0,0,853410,0.00871543
206,10.0.0.11,10.0.0.1,7,7,0,0,68277.6,0.00646904
207,10.0.0.5,10.0.0.8,15,15,0,0,1.03781e+06,0.00284706
208,10.0.0.8,10.0.0.5,8,8,0,0,68340.9,0.00133609
209,10.0.0.12,10.0.0.4,12,12,0,0,764305,0.0075239
210,10.0.0.4,10.0.0.12,6,6,0,0,57674.5,0.00931707
211,10.0.0.7,10.0.0.14,13,13,0,0,852748,0.0128348
212,10.0.0.14,10.0.0.7,7,7,0,0,75285.3,0.00241922
213,10.0.0.10,10.0.0.13,15,15,0,0,1.03813e+06,0.00280886
214,10.0.0.13,10.0.0.10,8,8,0,0,68328,0.00133618
215,10.0.0.8,10.0.0.13,15,15,0,0,1.03903e+06,0.00286713
216,10.0.0.13,10.0.0.8,8,8,0,0,68340.7,0.00133613
217,10.0.0.4,10.0.0.15,13,13,0,0,854759,0.00469801
218,10.0.0.15,10.0.0.4,7,7,0,0,62750.3,0.00948404
219,10.0.0.2,10.0.0.1,15,15,0,0,1.03788e+06,0.00291118
220,10.0.0.1,10.0.0.2,8,8,0,0,68341.2,0.00133602
221,10.0.0.10,10.0.0.9,15,15,0,0,1.03717e+06,0.00287141
222,10.0.0.9,10.0.0.10,8,8,0,0,68341.2,0.00133602
223,10.0.0.9,10.0.0.4,15,15,0,0,1.03716e+06,0.00286501
224,10.0.0.4,10.0.0.9,8,8,0,0,68340.7,0.00133614
225,10.0.0.10,10.0.0.8,11,11,0,0,672932,0.00923079
226,10.0.0.8,10.0.0.10,6,6,0,0,60300.8,0.0103071
227,10.0.0.11,10.0.0.8,15,15,0,0,1.038e+06,0.002821
228,10.0.0.8,10.0.0.11,8,8,0,0,68340.5,0.00133616
229,10.0.0.8,10.0.0.6,12,12,0,0,764045,0.0124445
230,10.0.0.6,10.0.0.8,6,6,0,0,64851.8,0.00425006
231,10.0.0.10,10.0.0.3,15,15,0,0,1.03821e+06,0.00293614
232,10.0.0.3,10.0.0.10,8,8,0,0,68340.4,0.00133618
233,10.0.0.10,10.0.0.6,15,15,0,0,1.03751e+06,0.00284879
234,10.0.0.6,10.0.0.10,8,8,0,0,68340.8,0.0013361
235,10.0.0.4,10.0.0.8,13,13,0,0,855878,0.00569425
236,10.0.0.8,10.0.0.4,7,7,0,0,64077.5,0.00841313
237,10.0.0.11,10.0.0.1,15,15,0,0,1.03691e+06,0.00299496
238,10.0.0.1,10.0.0.11,8,8,0,0,68341.1,0.00133603
239,10.0.0.8,10.0.0.6,15,15,0,0,1.03819e+06,0.00284676
240,10.0.0.6,10.0.0.8,8,8,0,0,68341,0.00133606
241,10.0.0.14,10.0.0.6,15,15,0,0,1.03625e+06,0.00302481
242,10.0.0.6,10.0.0.14,8,8,0,0,68328,0.00133618
243,10.0.0.14,10.0.0.15,15,15,0,0,1.03699e+06,0.00286396
244,10.0.0.15,10.0.0.14,8,8,0,0,68340.5,0.00133617
245,10.0.0.11,10.0.0.6,11,11,0,0,673566,0.00929095
246,10.0.0.6,10.0.0.11,6,6,0,0,60378.4,0.0102351
247,10.0.0.11,10.0.0.12,13,13,0,0,855456,0.00965752
248,10.0.0.12,10.0.0.11,7,7,0,0,70227,0.00347207
249,10.0.0.8,10.0.0.12,15,15,0,0,1.03855e+06,0.00283161
250,10.0.0.12,10.0.0.8,8,8,0,0,68340.5,0.00133617
251,10.0.0.15,10.0.0.14,15,15,0,0,1.03646e+06,0.00289584
252,10.0.0.14,10.0.0.15,8,8,0,0,68340.5,0.00133617
253,10.0.0.8,10.0.0.5,15,15,0,0,1.03893e+06,0.00283021
254,10.0.0.5,10.0.0.8,8,8,0,0,68340.9,0.00133608
255,10.0.0.12,10.0.0.1,15,15,0,0,1.03903e+06,0.00285595
256,10.0.0.1,10.0.0.12,8,8,0,0,68341.1,0.00133604
257,10.0.0.11,10.0.0.13,15,15,0,0,1.03789e+06,0.00283046
258,10.0.0.13,10.0.0.11,8,8,0,0,68340.8,0.0013361
259,10.0.0.8,10.0.0.1,11,11,0,0,673184,0.0111654
260,10.0.0.1,10.0.0.8,6,6,0,0,63246.7,0.00828218
261,10.0.0.11,10.0.0.12,15,15,0,0,1.03832e+06,0.00288849
262,10.0.0.12,10.0.0.11,8,8,0,0,68328.6,0.00133605
263,10.0.0.5,10.0.0.3,15,15,0,0,1.03785e+06,0.00287903
264,10.0.0.3,10.0.0.5,8,8,0,0,68341,0.00133606
265,10.0.0.3,10.0.0.2,15,15,0,0,1.03663e+06,0.00294975
266,10.0.0.2,10.0.0.3,8,8,0,0,68328.7,0.00133602
267,10.0.0.5,10.0.0.10,15,15,0,0,1.03698e+06,0.00299036
268,10.0.0.10,10.0.0.5,8,8,0,0,68340.7,0.00133614
269,10.0.0.9,10.0.0.4,15,15,0,0,1.039e+06,0.00286036
270,10.0.0.4,10.0.0.9,8,8,0,0,68340.7,0.00133614
271,10.0.0.3,10.0.0.13,15,15,0,0,1.03887e+06,0.00288979
272,10.0.0.13,10.0.0.3,8,8,0,0,68341,0.00133606
273,10.0.0.14,10.0.0.2,15,15,0,0,1.03704e+06,0.0028661
274,10.0.0.2,10.0.0.14,8,8,0,0,68341,0.00133606
275,10.0.0.4,10.0.0.12,15,15,0,0,1.0367e+06,0.00296152
276,10.0.0.12,10.0.0.4,8,8,0,0,68341,0.00133606
277,10.0.0.4,10.0.0.2,15,15,0,0,1.0377e+06,0.00282994
278,10.0.0.2,10.0.0.4,8,8,0,0,68341,0.00133606
279,10.0.0.11,10.0.0.14,12,12,0,0,764968,0.0104802
280,10.0.0.14,10.0.0.11,6,6,0,0,61880.1,0.00724707
281,10.0.0.9,10.0.0.2,15,15,0,0,1.03844e+06,0.00279771
282,10.0.0.2,10.0.0.9,8,8,0,0,68340.4,0.00133618
283,10.0.0.8,10.0.0.1,15,15,0,0,1.03906e+06,0.00281108
284,10.0.0.1,10.0.0.8,8,8,0,0,68340.4,0.00133618
285,10.0.0.13,10.0.0.15,15,15,0,0,1.03859e+06,0.00280002
286,10.0.0.15,10.0.0.13,8,8,0,0,68341,0.00133607
287,10.0.0.8,10.0.0.6,15,15,0,0,1.03703e+06,0.00292121
288,10.0.0.6,10.0.0.8,8,8,0,0,68328.5,0.00133606
289,10.0.0.1,10.0.0.10,11,11,0,0,672811,0.0112834
290,10.0.0.10,10.0.0.1,6,6,0,0,63389.2,0.0103162
291,10.0.0.6,10.0.0.15,15,15,0,0,1.03799e+06,0.00292807
292,10.0.0.15,10.0.0.6,8,8,0,0,68341.1,0.00133604
293,10.0.0.5,10.0.0.13,15,15,0,0,1.03692e+06,0.00286889
294,10.0.0.13,10.0.0.5,8,8,0,0,68341,0.00133606
295,10.0.0.9,10.0.0.14,15,15,0,0,1.03905e+06,0.00276595
296,10.0.0.14,10.0.0.9,8,8,0,0,68340.7,0.00133614
297,10.0.0.2,10.0.0.5,15,15,0,0,1.03889e+06,0.00391488
298,10.0.0.5,10.0.0.2,8,8,0,0,69955.9,0.0026671
299,10.0.0.13,10.0.0.12,14,14,0,0,945310,0.00692025
300,10.0.0.12,10.0.0.13,7,7,0,0,65526.9,0.00344503
301,10.0.0.8,10.0.0.13,15,15,0,0,1.03773e+06,0.00287396
302,10.0.0.13,10.0.0.8,8,8,0,0,68340.7,0.00133614
303,10.0.0.3,10.0.0.2,15,15,0,0,1.03863e+06,0.00278653
304,10.0.0.2,10.0.0.3,8,8,0,0,68341.2,0.00133602
305,10.0.0.11,10.0.0.12,15,15,0,0,1.03896e+06,0.00281789
306,10.0.0.12,10.0.0.11,8,8,0,0,68341.1,0.00133603
307,10.0.0.4,10.0.0.6,15,15,0,0,1.03713e+06,0.00291165
308,10.0.0.6,10.0.0.4,8,8,0,0,68341,0.00133606
309,10.0.0.9,10.0.0.10,15,15,0,0,1.03776e+06,0.00288739
310,10.0.0.10,10.0.0.9,8,8,0,0,68328.7,0.00133602
311,10.0.0.9,10.0.0.15,15,15,0,0,1.03827e+06,0.00281247
312,10.0.0.15,10.0.0.9,8,8,0,0,68340.8,0.00133611
313,10.0.0.6,10.0.0.11,15,15,0,0,1.03818e+06,0.00292081
314,10.0.0.11,10.0.0.6,8,8,0,0,68340.7,0.00133614
315,10.0.0.12,10.0.0.6,15,15,0,0,1.03691e+06,0.00292428
316,10.0.0.6,10.0.0.12,8,8,0,0,68340.8,0.00133611
317,10.0.0.13,10.0.0.6,13,13,0,0,854139,0.0107552
318,10.0.0.6,10.0.0.13,7,7,0,0,71941.3,0.0015551
319,10.0.0.1,10.0.0.4,15,15,0,0,1.03721e+06,0.00285018
320,10.0.0.4,10.0.0.1,8,8,0,0,68328.4,0.00133608
321,10.0.0.6,10.0.0.12,15,15,0,0,1.03859e+06,0.00280047
322,10.0.0.12,10.0.0.6,8,8,0,0,68340.8,0.00133611
323,10.0.0.15,10.0.0.5,13,13,0,0,855836,0.0057253
324,10.0.0.5,10.0.0.15,7,7,0,0,64241.5,0.00642403
325,10.0.0.10,10.0.0.11,15,15,0,0,1.03674e+06,0.0029333
326,10.0.0.11,10.0.0.10,8,8,0,0,68340.2,0.00133624
327,10.0.0.15,10.0.0.13,15,15,0,0,1.03905e+06,0.00284609
328,10.0.0.13,10.0.0.15,8,8,0,0,68341,0.00133606
329,10.0.0.9,10.0.0.6,15,15,0,0,1.03684e+06,0.00291306
330,10.0.0.6,10.0.0.9,8,8,0,0,68328.4,0.00133608
331,10.0.0.13,10.0.0.10,15,15,0,0,1.038e+06,0.00291208
332,10.0.0.10,10.0.0.13,8,8,0,0,68340.4,0.00133619
333,10.0.0.5,10.0.0.14,14,14,0,0,946153,0.00577917
334,10.0.0.14,10.0.0.5,7,7,0,0,63963.7,0.00442604
335,10.0.0.9,10.0.0.8,15,15,0,0,1.03891e+06,0.00284026
336,10.0.0.8,10.0.0.9,8,8,0,0,68328.7,0.00133602
337,10.0.0.10,10.0.0.2,15,15,0,0,1.03636e+06,0.0030146
338,10.0.0.2,10.0.0.10,8,8,0,0,68340.3,0.00133622
339,10.0.0.8,10.0.0.4,15,15,0,0,1.03625e+06,0.00296095
340,10.0.0.4,10.0.0.8,8,8,0,0,68328.3,0.00133611
341,10.0.0.15,10.0.0.4,15,15,0,0,1.03905e+06,0.00280922
342,10.0.0.4,10.0.0.15,8,8,0,0,68341.1,0.00133604
343,10.0.0.1,10.0.0.12,15,15,0,0,1.0384e+06,0.00279953
344,10.0.0.12,10.0.0.1,8,8,0,0,68341.1,0.00133604
345,10.0.0.11,10.0.0.14,15,15,0,0,1.03831e+06,0.00290769
346,10.0.0.14,10.0.0.11,8,8,0,0,68340.9,0.00133608
347,10.0.0.12,10.0.0.14,14,14,0,0,943747,0.00510453
348,10.0.0.14,10.0.0.12,7,7,0,0,62592.8,0.00646005
349,10.0.0.11,10.0.0.12,15,15,0,0,1.03763e+06,0.00285451
350,10.0.0.12,10.0.0.11,8,8,0,0,68341.2,0.00133602
351,10.0.0.12,10.0.0.9,13,13,0,0,854533,0.00572451
352,10.0.0.9,10.0.0.12,7,7,0,0,64127.4,0.00848522
353,10.0.0.2,10.0.0.3,15,15,0,0,1.0365e+06,0.00292632
354,10.0.0.3,10.0.0.2,8,8,0,0,68341.2,0.00133602
355,10.0.0.8,10.0.0.13,15,15,0,0,1.03905e+06,0.00276595
356,10.0.0.13,10.0.0.8,8,8,0,0,68340.7,0.00133614
357,10.0.0.6,10.0.0.12,15,15,0,0,1.03891e+06,0.00277844
358,10.0.0.12,10.0.0.6,8,8,0,0,68328.3,0.00133611
359,10.0.0.15,10.0.0.14,15,15,0,0,1.03765e+06,0.00293337
360,10.0.0.14,10.0.0.15,8,8,0,0,68341.2,0.00133602
361,10.0.0.15,10.0.0.2,15,15,0,0,1.03828e+06,0.00291976
362,10.0.0.2,10.0.0.15,8,8,0,0,68340.9,0.00133608
363,10.0.0.6,10.0.0.12,15,15,0,0,1.03833e+06,0.00291505
364,10.0.0.12,10.0.0.6,8,8,0,0,68328.3,0.00133611
365,10.0.0.12,10.0.0.13,15,15,0,0,1.03688e+06,0.00295296
366,10.0.0.13,10.0.0.12,8,8,0,0,68341.2,0.00133602
367,10.0.0.4,10.0.0.5,13,13,0,0,855155,0.00755905
368,10.0.0.5,10.0.0.4,7,7,0,0,66854.3,0.00743203
369,10.0.0.15,10.0.0.12,15,15,0,0,1.03895e+06,0.00286456
370,10.0.0.12,10.0.0.15,8,8,0,0,68340.9,0.00133608
371,10.0.0.7,10.0.0.2,15,15,0,0,1.03711e+06,0.00290539
372,10.0.0.2,10.0.0.7,8,8,0,0,68340.7,0.00133614
373,10.0.0.3,10.0.0.13,15,15,0,0,1.03642e+06,0.00295196
374,10.0.0.13,10.0.0.3,8,8,0,0,68341.2,0.00133602
