time,node_id,channel,tx_power,data_rate,neighbors,interference
1.1,11,2,23.8845,4.05776,5,0.035
1.1,12,0,21.3126,5.34368,7,0.045
1.1,13,1,21.1344,5.43281,2,0.02
1.1,14,2,19.0388,6.48061,1,0.015
1.2,0,0,24.337,3.83152,7,0.045
1.2,1,1,25.0703,3.46485,7,0.045
1.2,2,0,22.1614,4.91932,6,0.04
1.2,3,0,21.1835,5.40827,7,0.045
1.2,4,2,22.1843,4.90787,6,0.04
1.2,5,0,24.7369,3.63154,8,0.05
1.2,6,2,24.256,3.87202,3,0.025
1.2,7,1,26.1581,2.92095,2,0.02
1.2,8,0,26.0863,2.95685,3,0.025
1.2,9,0,25.5402,3.22989,4,0.03
1.2,10,1,30,1,0,0.01
1.2,11,2,23.8845,4.05776,5,0.035
1.2,12,0,21.3126,5.34368,7,0.045
1.2,13,1,21.1344,5.43281,2,0.02
1.2,14,2,19.0388,6.48061,1,0.015
1.3,0,0,24.337,3.83152,7,0.045
1.3,1,1,25.0703,3.46485,7,0.045
1.3,2,0,22.1614,4.91932,6,0.04
1.3,3,0,21.1835,5.40827,7,0.045
1.3,4,2,22.1843,4.90787,6,0.04
1.3,5,0,24.7369,3.63154,8,0.05
1.3,6,2,24.256,3.87202,3,0.025
1.3,7,1,26.1581,2.92095,2,0.02
1.3,8,0,26.0863,2.95685,3,0.025
1.3,9,0,25.5402,3.22989,4,0.03
1.3,10,1,30,1,0,0.01
1.3,11,2,23.8845,4.05776,5,0.035
1.3,12,0,21.3126,5.34368,7,0.045
1.3,13,1,21.1344,5.43281,2,0.02
1.3,14,2,19.0388,6.48061,1,0.015
1.4,0,0,24.337,3.83152,7,0.045
1.4,1,1,25.0703,3.46485,7,0.045
1.4,2,0,22.1614,4.91932,6,0.04
1.4,3,0,21.1835,5.40827,7,0.045
1.4,4,2,22.1843,4.90787,6,0.04
1.4,5,0,24.7369,3.63154,8,0.05
1.4,6,2,24.256,3.87202,3,0.025
1.4,7,1,26.1581,2.92095,2,0.02
1.4,8,0,26.0863,2.95685,3,0.025
1.4,9,0,25.5402,3.22989,4,0.03
1.4,10,1,30,1,0,0.01
1.4,11,2,23.8845,4.05776,5,0.035
1.4,12,0,21.3126,5.34368,7,0.045
1.4,13,1,21.1344,5.43281,2,0.02
1.4,14,2,19.0388,6.48061,1,0.015
1.5,0,0,24.337,3.83152,7,0.045
1.5,1,1,25.0703,3.46485,7,0.045
1.5,2,0,22.1614,4.91932,6,0.04
1.5,3,0,21.1835,5.40827,7,0.045
1.5,4,2,22.1843,4.90787,6,0.04
1.5,5,0,24.7369,3.63154,8,0.05
1.5,6,2,24.256,3.87202,3,0.025
1.5,7,1,26.1581,2.92095,2,0.02
1.5,8,0,26.0863,2.95685,3,0.025
1.5,9,0,25.5402,3.22989,4,0.03
1.5,10,1,30,1,0,0.01
