time,phase,connectivity,avg_degree,pdr,throughput_mbps,delay_ms,p99_delay_ms,response_time_sec,recovery_time_sec,stabilization_time_sec,route_change_count,relay_switch_count,control_deadline_miss_count,route_pressure_score,failure_neighborhood_pdr,failure_neighborhood_throughput_mbps,failure_neighborhood_delay_ms,failure_neighborhood_node_count,failure_target_id,is_failure_target_failed,failure_target_pdr,failure_target_throughput_mbps,failure_target_delay_ms,leader_node_id,is_leader_alive,scene_type,operation_mode
155.6,recovery,0.72381,10.1333,0.0588969,0.0258091,186.726,584.643,0.1,nan,nan,402,676,152,1.25,0.0478464,0.0187447,201.356,11,7,false,0.153846,0.08416,423.52,0,true,urban,cooperative
156.1,recovery,0.704762,9.86667,0.0607477,0.0266507,171.477,595.268,0.1,nan,nan,405,692,153,1.25,0.0472484,0.0195098,177.336,11,7,false,0.130769,0.071536,437.211,0,true,urban,cooperative
156.6,recovery,0.695238,9.73333,0.0649774,0.0280533,154.208,501.76,0.1,nan,nan,406,692,154,1.25,0.0490951,0.0195098,153.309,11,7,false,0.15,0.075744,429.265,0,true,urban,cooperative
157.1,recovery,0.695238,9.73333,0.0739395,0.0328224,157.203,540.923,0.1,nan,nan,406,692,155,1.25,0.0615958,0.025248,153.471,11,7,false,0.146154,0.079952,425.224,0,true,urban,cooperative
157.6,recovery,0.695238,9.73333,0.0722971,0.0328224,124.341,428.043,0.1,nan,nan,406,692,156,1.25,0.0602317,0.0263956,104.066,11,7,false,0.107692,0.058912,428.043,0,true,urban,cooperative
158.1,recovery,0.685714,9.6,0.0758575,0.0347861,119.666,423.589,0.1,nan,nan,407,706,157,1.25,0.0685232,0.029456,96.4788,11,7,false,0.1,0.050496,423.589,0,true,urban,cooperative
158.6,recovery,0.685714,9.6,0.0753114,0.0333835,105.846,415.893,0.1,nan,nan,407,706,158,1.25,0.0726274,0.0290735,78.4949,11,7,false,0.0538462,0.029456,415.893,0,true,urban,cooperative
159.1,recovery,0.666667,9.33333,0.0687292,0.0305781,103.511,394.163,0.1,nan,nan,409,706,159,2.25,0.0616121,0.025248,76.9679,11,7,false,0.0615385,0.033664,394.163,0,true,urban,cooperative
159.6,recovery,0.666667,9.33333,0.0634071,0.0274923,128.383,533.346,0.1,nan,nan,409,706,160,1.25,0.0580261,0.0221876,116.198,11,7,false,0.0666667,0.033664,382.623,0,true,urban,cooperative
160.1,recovery,0.666667,9.33333,0.0609188,0.0246869,163.89,596.067,0.1,nan,nan,409,706,161,1.25,0.0592949,0.0206575,166.308,11,7,false,0.0538462,0.029456,393.244,0,true,urban,cooperative
160.6,recovery,0.666667,9.33333,0.0592265,0.0246869,162.021,552.471,0.1,nan,nan,409,706,162,1.25,0.0592016,0.0225702,161.628,11,7,false,0.0538462,0.029456,398.042,0,true,urban,cooperative
161.1,recovery,0.67619,9.46667,0.058734,0.0263701,175.713,545.504,0.1,nan,nan,410,720,163,1.25,0.0607445,0.0256305,178.898,11,7,false,0.0666667,0.033664,419.16,0,true,urban,cooperative
161.6,recovery,0.67619,9.46667,0.0565873,0.0260896,166.687,544.428,0.1,nan,nan,410,720,164,1.25,0.0589827,0.0256305,166.427,11,7,false,0.0615385,0.033664,424.34,0,true,urban,cooperative
162.1,recovery,0.666667,9.33333,0.0530112,0.0272117,163.738,557.258,0.1,nan,nan,411,734,165,1.25,0.0501435,0.0256305,161.797,11,7,false,0.0769231,0.04208,435.096,0,true,urban,cooperative
162.6,recovery,0.666667,9.33333,0.0564588,0.0297365,179.549,596.297,0.1,nan,nan,411,734,166,1.25,0.0493669,0.0260131,182.509,11,7,false,0.1,0.050496,435.479,0,true,urban,cooperative
163.1,recovery,0.666667,9.33333,0.0612472,0.0308587,166.736,556.482,0.1,nan,nan,411,734,167,1.25,0.0572952,0.0279258,162.215,11,7,false,0.0769231,0.04208,466.457,0,true,urban,cooperative
163.6,recovery,0.666667,9.33333,0.0710509,0.0364693,169.434,599.2,0.1,nan,nan,411,734,168,1.25,0.0657251,0.0344291,167.682,11,7,false,0.0615385,0.033664,456.102,0,true,urban,cooperative
164.1,recovery,0.666667,9.33333,0.0723611,0.0373109,187.66,621.101,0.1,nan,nan,411,734,169,1.25,0.068954,0.0355767,193.7,11,7,false,0.075,0.037872,442.826,0,true,urban,cooperative
164.6,recovery,0.666667,9.33333,0.0671487,0.0331029,212.218,649.655,0.1,nan,nan,411,734,170,1.25,0.0655525,0.0317513,227.194,11,7,false,0.0461538,0.025248,444.624,0,true,urban,cooperative
165.1,recovery,0.666667,9.33333,0.0619447,0.0305781,204.013,659.934,0.1,nan,nan,411,734,171,1.25,0.056246,0.0286909,213.635,11,7,false,0.0538462,0.029456,428.236,0,true,urban,cooperative
165.6,recovery,0.666667,9.33333,0.0624981,0.0302976,214.175,711.039,0.1,nan,nan,411,734,172,1.25,0.0586247,0.0283084,222.621,11,7,false,0.108333,0.054704,442.252,0,true,urban,cooperative
166.1,recovery,0.666667,9.33333,0.0699466,0.0288949,209.653,718.125,0.1,nan,nan,411,734,173,1.25,0.0642628,0.0248655,214.736,11,7,false,0.153846,0.08416,441.177,0,true,urban,cooperative
166.6,recovery,0.666667,9.33333,0.0976967,0.0311392,200.745,762.794,0.1,nan,nan,411,734,174,1.25,0.102688,0.0267782,199.553,11,7,false,0.184615,0.100992,442.995,0,true,urban,cooperative
167.1,recovery,0.666667,9.33333,0.0674435,0.033664,208.624,787.525,0.1,nan,nan,411,734,175,1.25,0.0559491,0.029456,218.966,11,7,false,0.254545,0.117824,436.282,0,true,urban,cooperative
167.6,recovery,0.666667,9.33333,0.0756338,0.0342251,167.006,512.964,0.1,nan,nan,411,734,176,1.25,0.0554208,0.0267782,166.232,11,7,false,0.31,0.130448,347.978,0,true,urban,cooperative
168.1,recovery,0.666667,9.33333,0.0902384,0.0389941,170.139,578.913,0.1,nan,nan,411,734,177,1.25,0.0592714,0.0309862,180.097,11,7,false,0.4,0.143072,261.874,0,true,urban,cooperative
168.6,recovery,0.666667,9.33333,0.0945356,0.037872,171.282,584.953,0.1,nan,nan,411,734,178,1.25,0.0559052,0.0290735,188.599,11,7,false,0.533333,0.134656,188.836,0,true,urban,cooperative
169.1,recovery,0.666667,9.33333,0.093391,0.0359083,152.389,434.035,0.1,nan,nan,411,734,179,1.25,0.05983,0.029456,173.434,11,7,false,0.488889,0.092576,102.209,0,true,urban,cooperative
169.6,recovery,0.657143,9.2,0.0985928,0.0381525,132.271,399.643,0.1,nan,nan,412,734,180,1.25,0.07212,0.0353472,149.456,10,7,false,0.433333,0.054704,47.9024,0,true,urban,cooperative
170.1,recovery,0.657143,9.2,0.0970729,0.0339445,116.794,420.193,0.1,nan,nan,412,734,181,1.25,0.0677607,0.0340848,123.468,10,7,false,0.5,0.02104,56.45,0,true,urban,cooperative
170.6,recovery,0.657143,9.2,0.070019,0.0311392,121.957,418.393,0.1,nan,nan,412,734,182,1.25,0.0719516,0.033664,131.687,10,7,false,0.1,0.004208,16.3294,0,true,urban,cooperative
171.1,recovery,0.657143,9.2,0.0758159,0.0328224,111.95,375.357,0.1,nan,nan,412,734,183,1.25,0.0762553,0.0370304,113.284,10,7,false,0.16,0.016832,36.6372,0,true,urban,cooperative
171.6,recovery,0.657143,9.2,0.0668266,0.0288949,114.207,329.917,0.1,nan,nan,412,734,184,1.25,0.0750733,0.0349264,112.248,10,7,false,0.1,0.016832,36.6372,0,true,urban,cooperative
172.1,recovery,0.657143,9.2,0.0733788,0.0302976,96.4337,183.307,0.1,nan,nan,412,734,185,1.25,0.0852718,0.0366096,94.5649,10,7,false,0.1,0.025248,55.561,0,true,urban,cooperative
172.6,recovery,0.657143,9.2,0.0756834,0.0308587,102.662,298.425,0.1,nan,nan,412,734,186,1.25,0.0841865,0.037872,112.274,10,7,false,0.109091,0.025248,70.6312,0,true,urban,cooperative
173.1,recovery,0.657143,9.2,0.0774984,0.0274923,109.304,298.425,0.1,nan,nan,412,734,187,1.25,0.0851286,0.0332432,117.348,10,7,false,0.114286,0.016832,80.7478,0,true,urban,cooperative
