time_s,nodeId,eventType
1042.250,2,Tx Ack
1042.250,6,Rx Ack
1042.250,6,Tx Ack
1042.250,2,Rx Ack
1042.250,2,Tx Ack
1042.250,6,Rx Ack
1042.801,4,Tx Ack
1042.801,8,Rx Ack
1042.801,8,Tx Ack
1042.801,4,Rx Ack
1042.805,8,Tx Data
1042.806,4,Rx Data
1042.806,4,Tx Ack
1042.806,8,Rx Ack
1042.809,8,Tx Data
1042.810,4,Rx Data
1042.814,8,Tx Data
1042.814,4,Rx Data
1042.814,4,Tx Ack
1042.814,8,Rx Ack
1042.818,8,Tx Data
1042.818,4,Rx Data
1042.822,8,Tx Data
1042.822,4,Rx Data
1042.822,4,Tx Ack
1042.822,8,Rx Ack
1042.826,8,Tx Data
1042.826,4,Rx Data
1042.830,8,Tx Data
1042.830,4,Rx Data
1042.830,4,Tx Ack
1042.830,8,Rx Ack
1042.834,8,Tx Data
1042.834,4,Rx Data
1042.838,8,Tx Data
1042.838,4,Rx Data
1042.838,4,Tx Ack
1042.838,8,Rx Ack
1042.842,8,Tx Data
1042.842,4,Rx Data
1042.846,8,Tx Data
1042.846,4,Rx Data
1042.846,4,Tx Ack
1042.847,8,Rx Ack
1042.850,8,Tx Ack
1042.850,4,Rx Ack
1042.850,4,Tx Ack
1042.850,8,Rx Ack
1042.850,8,Tx Ack
1042.850,4,Rx Ack
1044.001,6,Tx Ack
1044.001,0,Rx Ack
1044.001,0,Tx Ack
1044.002,6,Rx Ack
1044.005,0,Tx Data
1044.006,6,Rx Data
1044.006,6,Tx Ack
1044.006,0,Rx Ack
1044.009,0,Tx Data
1044.010,6,Rx Data
1044.014,0,Tx Data
1044.014,6,Rx Data
1044.014,6,Tx Ack
1044.014,0,Rx Ack
1044.018,0,Tx Data
1044.018,6,Rx Data
1044.022,0,Tx Data
1044.022,6,Rx Data
1044.022,6,Tx Ack
1044.022,0,Rx Ack
1044.026,0,Tx Data
1044.026,6,Rx Data
1044.030,0,Tx Data
1044.030,6,Rx Data
1044.030,6,Tx Ack
1044.030,0,Rx Ack
1044.034,0,Tx Data
1044.034,6,Rx Data
1044.038,0,Tx Data
1044.038,6,Rx Data
1044.038,6,Tx Ack
1044.038,0,Rx Ack
1044.042,0,Tx Data
1044.042,6,Rx Data
1044.046,0,Tx Data
1044.047,6,Rx Data
1044.047,6,Tx Ack
1044.047,0,Rx Ack
1044.050,0,Tx Ack
1044.050,6,Rx Ack
1044.050,6,Tx Ack
1044.050,0,Rx Ack
1044.050,0,Tx Ack
1044.050,6,Rx Ack
1044.201,12,Tx Ack
1044.201,3,Rx Ack
1044.201,3,Tx Ack
1044.201,12,Rx Ack
1044.205,3,Tx Data
1044.206,12,Rx Data
1044.206,12,Tx Ack
1044.206,3,Rx Ack
1044.209,3,Tx Data
1044.210,12,Rx Data
1044.214,3,Tx Data
1044.214,12,Rx Data
1044.214,12,Tx Ack
1044.214,3,Rx Ack
1044.218,3,Tx Data
1044.218,12,Rx Data
1044.222,3,Tx Data
1044.222,12,Rx Data
1044.222,12,Tx Ack
1044.222,3,Rx Ack
1044.226,3,Tx Data
1044.226,12,Rx Data
1044.230,3,Tx Data
1044.230,12,Rx Data
1044.230,12,Tx Ack
1044.230,3,Rx Ack
1044.234,3,Tx Data
1044.234,12,Rx Data
1044.238,3,Tx Data
1044.238,12,Rx Data
1044.238,12,Tx Ack
1044.238,3,Rx Ack
1044.242,3,Tx Data
1044.242,12,Rx Data
1044.246,3,Tx Data
1044.247,12,Rx Data
1044.247,12,Tx Ack
1044.247,3,Rx Ack
1044.250,3,Tx Ack
1044.250,12,Rx Ack
1044.250,12,Tx Ack
1044.250,3,Rx Ack
1044.250,3,Tx Ack
1044.250,12,Rx Ack
1045.001,7,Tx Ack
1045.001,14,Rx Ack
1045.001,14,Tx Ack
1045.001,7,Rx Ack
1045.005,14,Tx Data
1045.006,7,Rx Data
1045.006,7,Tx Ack
1045.006,14,Rx Ack
1045.009,14,Tx Data
1045.010,7,Rx Data
1045.014,14,Tx Data
1045.014,7,Rx Data
1045.014,7,Tx Ack
1045.014,14,Rx Ack
1045.018,14,Tx Data
1045.018,7,Rx Data
1045.022,14,Tx Data
1045.022,7,Rx Data
1045.022,7,Tx Ack
1045.022,14,Rx Ack
1045.026,14,Tx Data
1045.026,7,Rx Data
1045.030,14,Tx Data
1045.030,7,Rx Data
1045.030,7,Tx Ack
1045.030,14,Rx Ack
1045.034,14,Tx Data
1045.034,7,Rx Data
1045.038,14,Tx Data
1045.038,7,Rx Data
1045.038,7,Tx Ack
1045.038,14,Rx Ack
1045.042,14,Tx Data
1045.042,7,Rx Data
1045.046,14,Tx Data
1045.047,7,Rx Data
1045.047,7,Tx Ack
1045.047,14,Rx Ack
1045.050,14,Tx Ack
1045.050,7,Rx Ack
1045.050,7,Tx Ack
1045.050,14,Rx Ack
1045.050,14,Tx Ack
1045.051,7,Rx Ack
1045.201,3,Tx Ack
1045.201,7,Rx Ack
1045.201,7,Tx Ack
1045.201,3,Rx Ack
1045.205,7,Tx Data
1045.206,3,Rx Data
1045.206,3,Tx Ack
1045.206,7,Rx Ack
1045.209,7,Tx Data
1045.210,3,Rx Data
1045.214,7,Tx Data
1045.214,3,Rx Data
1045.214,3,Tx Ack
1045.214,7,Rx Ack
1045.218,7,Tx Data
1045.218,3,Rx Data
1045.222,7,Tx Data
1045.222,3,Rx Data
1045.222,3,Tx Ack
1045.222,7,Rx Ack
1045.226,7,Tx Data
1045.226,3,Rx Data
1045.230,7,Tx Data
1045.230,3,Rx Data
1045.230,3,Tx Ack
1045.230,7,Rx Ack
1045.234,7,Tx Data
1045.234,3,Rx Data
1045.238,7,Tx Data
1045.238,3,Rx Data
1045.238,3,Tx Ack
1045.238,7,Rx Ack
1045.242,7,Tx Data
1045.242,3,Rx Data
1045.246,7,Tx Data
1045.246,3,Rx Data
1045.246,3,Tx Ack
1045.247,7,Rx Ack
1045.250,7,Tx Ack
1045.250,3,Rx Ack
1045.250,3,Tx Ack
1045.250,7,Rx Ack
1045.250,7,Tx Ack
1045.250,3,Rx Ack
1045.401,14,Tx Ack
1045.401,6,Rx Ack
1045.401,6,Tx Ack
1045.401,14,Rx Ack
1045.405,6,Tx Data
1045.406,14,Rx Data
1045.406,14,Tx Ack
1045.406,6,Rx Ack
1045.409,6,Tx Data
1045.410,14,Rx Data
1045.414,6,Tx Data
1045.414,14,Rx Data
1045.414,14,Tx Ack
1045.414,6,Rx Ack
1045.418,6,Tx Data
1045.418,14,Rx Data
1045.422,6,Tx Data
1045.422,14,Rx Data
1045.422,14,Tx Ack
1045.422,6,Rx Ack
1045.426,6,Tx Data
1045.426,14,Rx Data
1045.430,6,Tx Data
1045.430,14,Rx Data
1045.430,14,Tx Ack
1045.430,6,Rx Ack
1045.434,6,Tx Data
1045.434,14,Rx Data
1045.438,6,Tx Data
1045.438,14,Rx Data
1045.438,14,Tx Ack
1045.438,6,Rx Ack
1045.442,6,Tx Data
1045.442,14,Rx Data
1045.446,6,Tx Data
1045.447,14,Rx Data
1045.447,14,Tx Ack
1045.447,6,Rx Ack
1045.450,6,Tx Ack
1045.450,14,Rx Ack
1045.450,14,Tx Ack
1045.450,6,Rx Ack
1045.450,6,Tx Ack
1045.450,14,Rx Ack
1045.801,11,Tx Ack
1045.801,14,Rx Ack
1045.801,14,Tx Ack
1045.801,11,Rx Ack
1045.805,14,Tx Data
1045.806,11,Rx Data
1045.806,11,Tx Ack
1045.806,14,Rx Ack
1045.809,14,Tx Data
1045.810,11,Rx Data
1045.814,14,Tx Data
1045.814,11,Rx Data
1045.814,11,Tx Ack
1045.814,14,Rx Ack
1045.818,14,Tx Data
1045.818,11,Rx Data
1045.822,14,Tx Data
1045.822,11,Rx Data
1045.822,11,Tx Ack
1045.822,14,Rx Ack
1045.826,14,Tx Data
1045.826,11,Rx Data
1045.830,14,Tx Data
1045.830,11,Rx Data
1045.830,11,Tx Ack
1045.830,14,Rx Ack
1045.834,14,Tx Data
1045.834,11,Rx Data
1045.838,14,Tx Data
1045.838,11,Rx Data
1045.838,11,Tx Ack
1045.838,14,Rx Ack
1045.842,14,Tx Data
1045.842,11,Rx Data
1045.846,14,Tx Data
1045.847,11,Rx Data
1045.847,11,Tx Ack
1045.847,14,Rx Ack
1045.850,14,Tx Ack
1045.850,11,Rx Ack
1045.850,11,Tx Ack
1045.850,14,Rx Ack
1045.850,14,Tx Ack
1045.850,11,Rx Ack
1046.601,10,Tx Ack
1046.601,4,Rx Ack
1046.601,4,Tx Ack
1046.602,10,Rx Ack
1046.605,4,Tx Data
1046.606,10,Rx Data
1046.606,10,Tx Ack
1046.606,4,Rx Ack
1046.609,4,Tx Data
1046.610,10,Rx Data
1046.614,4,Tx Data
1046.614,10,Rx Data
1046.614,10,Tx Ack
1046.614,4,Rx Ack
1046.618,4,Tx Data
1046.618,10,Rx Data
1046.622,4,Tx Data
1046.622,10,Rx Data
1046.622,10,Tx Ack
1046.622,4,Rx Ack
1046.626,4,Tx Data
1046.626,10,Rx Data
1046.630,4,Tx Data
1046.630,10,Rx Data
1046.630,10,Tx Ack
1046.630,4,Rx Ack
1046.634,4,Tx Data
1046.634,10,Rx Data
1046.638,4,Tx Data
1046.638,10,Rx Data
1046.638,10,Tx Ack
1046.638,4,Rx Ack
1046.642,4,Tx Data
1046.642,10,Rx Data
1046.646,4,Tx Data
1046.647,10,Rx Data
1046.647,10,Tx Ack
1046.647,4,Rx Ack
1046.650,4,Tx Ack
1046.650,10,Rx Ack
1046.650,10,Tx Ack
1046.650,4,Rx Ack
1046.650,4,Tx Ack
1046.650,10,Rx Ack
1047.001,4,Tx Ack
1047.001,9,Rx Ack
1047.001,9,Tx Ack
1047.001,4,Rx Ack
1047.005,9,Tx Data
1047.006,4,Rx Data
1047.006,4,Tx Ack
1047.006,9,Rx Ack
1047.009,9,Tx Data
1047.010,4,Rx Data
1047.014,9,Tx Data
1047.014,4,Rx Data
1047.014,4,Tx Ack
1047.014,9,Rx Ack
1047.018,9,Tx Data
1047.018,4,Rx Data
1047.022,9,Tx Data
1047.022,4,Rx Data
1047.022,4,Tx Ack
1047.022,9,Rx Ack
1047.026,9,Tx Data
1047.026,4,Rx Data
1047.030,9,Tx Data
1047.030,4,Rx Data
1047.030,4,Tx Ack
1047.030,9,Rx Ack
1047.034,9,Tx Data
1047.034,4,Rx Data
1047.038,9,Tx Data
1047.038,4,Rx Data
1047.038,4,Tx Ack
1047.038,9,Rx Ack
1047.042,9,Tx Data
1047.042,4,Rx Data
1047.046,9,Tx Data
1047.047,4,Rx Data
1047.047,4,Tx Ack
1047.047,9,Rx Ack
1047.050,9,Tx Ack
1047.050,4,Rx Ack
1047.050,4,Tx Ack
1047.050,9,Rx Ack
1047.050,9,Tx Ack
1047.050,4,Rx Ack
1047.201,7,Tx Ack
1047.201,1,Rx Ack
1047.201,1,Tx Ack
1047.202,7,Rx Ack
1047.205,1,Tx Data
1047.206,7,Rx Data
1047.206,7,Tx Ack
1047.206,1,Rx Ack
1047.209,1,Tx Data
1047.210,7,Rx Data
1047.214,1,Tx Data
1047.214,7,Rx Data
1047.214,7,Tx Ack
1047.214,1,Rx Ack
1047.218,1,Tx Data
1047.218,7,Rx Data
1047.222,1,Tx Data
1047.222,7,Rx Data
1047.222,7,Tx Ack
1047.222,1,Rx Ack
1047.226,1,Tx Data
1047.226,7,Rx Data
1047.230,1,Tx Data
1047.230,7,Rx Data
1047.230,7,Tx Ack
1047.230,1,Rx Ack
1047.234,1,Tx Data
1047.234,7,Rx Data
1047.238,1,Tx Data
1047.238,7,Rx Data
1047.238,7,Tx Ack
1047.238,1,Rx Ack
1047.242,1,Tx Data
1047.242,7,Rx Data
1047.246,1,Tx Data
1047.247,7,Rx Data
1047.247,7,Tx Ack
1047.247,1,Rx Ack
1047.250,1,Tx Ack
1047.250,7,Rx Ack
1047.250,7,Tx Ack
1047.250,1,Rx Ack
1047.250,1,Tx Ack
1047.250,7,Rx Ack
1047.401,10,Tx Ack
1047.401,7,Rx Ack
1047.401,7,Tx Ack
1047.401,10,Rx Ack
1047.405,7,Tx Data
1047.406,10,Rx Data
1047.406,10,Tx Ack
1047.406,7,Rx Ack
1047.409,7,Tx Data
1047.410,10,Rx Data
1047.414,7,Tx Data
1047.414,10,Rx Data
1047.414,10,Tx Ack
1047.414,7,Rx Ack
1047.418,7,Tx Data
1047.418,10,Rx Data
1047.422,7,Tx Data
1047.422,10,Rx Data
1047.422,10,Tx Ack
1047.422,7,Rx Ack
1047.426,7,Tx Data
1047.426,10,Rx Data
1047.430,7,Tx Data
1047.430,10,Rx Data
1047.430,10,Tx Ack
1047.430,7,Rx Ack
1047.434,7,Tx Data
1047.434,10,Rx Data
1047.438,7,Tx Data
1047.438,10,Rx Data
1047.438,10,Tx Ack
1047.438,7,Rx Ack
1047.442,7,Tx Data
1047.442,10,Rx Data
1047.446,7,Tx Data
1047.447,10,Rx Data
1047.447,10,Tx Ack
1047.447,7,Rx Ack
1047.450,7,Tx Ack
1047.450,10,Rx Ack
1047.450,10,Tx Ack
1047.450,7,Rx Ack
1047.450,7,Tx Ack
1047.451,10,Rx Ack
1048.601,14,Tx Ack
1048.601,13,Rx Ack
1048.601,13,Tx Ack
1048.601,14,Rx Ack
1048.605,13,Tx Data
1048.606,14,Rx Data
1048.606,14,Tx Ack
1048.606,13,Rx Ack
1048.609,13,Tx Data
1048.610,14,Rx Data
1048.614,13,Tx Data
1048.614,14,Rx Data
1048.614,14,Tx Ack
1048.614,13,Rx Ack
1048.618,13,Tx Data
1048.618,14,Rx Data
1048.622,13,Tx Data
1048.622,14,Rx Data
1048.622,14,Tx Ack
1048.622,13,Rx Ack
1048.626,13,Tx Data
1048.626,14,Rx Data
1048.630,13,Tx Data
1048.630,14,Rx Data
1048.630,14,Tx Ack
1048.630,13,Rx Ack
1048.634,13,Tx Data
1048.634,14,Rx Data
1048.638,13,Tx Data
1048.638,14,Rx Data
1048.638,14,Tx Ack
1048.638,13,Rx Ack
1048.642,13,Tx Data
1048.642,14,Rx Data
1048.646,13,Tx Data
1048.646,14,Rx Data
1048.646,14,Tx Ack
1048.647,13,Rx Ack
1048.650,13,Tx Ack
1048.650,14,Rx Ack
1048.650,14,Tx Ack
1048.650,13,Rx Ack
1048.650,13,Tx Ack
1048.651,14,Rx Ack
1049.201,3,Tx Ack
1049.201,7,Rx Ack
1049.201,7,Tx Ack
1049.201,3,Rx Ack
1049.205,7,Tx Data
1049.206,3,Rx Data
1049.206,3,Tx Ack
1049.206,7,Rx Ack
1049.209,7,Tx Data
1049.210,3,Rx Data
1049.214,7,Tx Data
1049.214,3,Rx Data
1049.214,3,Tx Ack
1049.214,7,Rx Ack
1049.218,7,Tx Data
1049.218,3,Rx Data
1049.222,7,Tx Data
1049.222,3,Rx Data
1049.222,3,Tx Ack
1049.222,7,Rx Ack
1049.226,7,Tx Data
1049.226,3,Rx Data
1049.230,7,Tx Data
1049.230,3,Rx Data
1049.230,3,Tx Ack
1049.230,7,Rx Ack
1049.234,7,Tx Data
1049.234,3,Rx Data
1049.238,7,Tx Data
1049.238,3,Rx Data
1049.238,3,Tx Ack
1049.238,7,Rx Ack
1049.242,7,Tx Data
1049.242,3,Rx Data
1049.246,7,Tx Data
1049.247,3,Rx Data
1049.247,3,Tx Ack
1049.247,7,Rx Ack
1049.250,7,Tx Ack
1049.250,3,Rx Ack
1049.250,3,Tx Ack
1049.250,7,Rx Ack
1049.250,7,Tx Ack
1049.250,3,Rx Ack
1049.601,0,Tx Ack
1049.601,10,Rx Ack
1049.601,10,Tx Ack
1049.602,0,Rx Ack
1049.605,10,Tx Data
1049.606,0,Rx Data
1049.606,0,Tx Ack
1049.606,10,Rx Ack
1049.609,10,Tx Data
1049.610,0,Rx Data
1049.614,10,Tx Data
1049.614,0,Rx Data
1049.614,0,Tx Ack
1049.614,10,Rx Ack
1049.618,10,Tx Data
1049.618,0,Rx Data
1049.622,10,Tx Data
1049.622,0,Rx Data
1049.622,0,Tx Ack
1049.622,10,Rx Ack
1049.626,10,Tx Data
1049.626,0,Rx Data
1049.630,10,Tx Data
1049.630,0,Rx Data
1049.630,0,Tx Ack
1049.630,10,Rx Ack
1049.634,10,Tx Data
1049.634,0,Rx Data
1049.638,10,Tx Data
1049.638,0,Rx Data
1049.638,0,Tx Ack
1049.638,10,Rx Ack
1049.642,10,Tx Data
1049.642,0,Rx Data
1049.646,10,Tx Data
1049.647,0,Rx Data
1049.647,0,Tx Ack
1049.647,10,Rx Ack
1049.650,10,Tx Ack
1049.650,0,Rx Ack
1049.650,0,Tx Ack
1049.650,10,Rx Ack
1049.650,10,Tx Ack
1049.651,0,Rx Ack
1049.807,5,Tx Ack
1049.808,3,Rx Ack
1049.808,3,Tx Ack
1049.808,5,Rx Ack
1049.812,3,Tx Data
1049.812,5,Rx Data
1049.812,5,Tx Ack
1049.812,3,Rx Ack
1049.816,3,Tx Data
1049.816,5,Rx Data
1049.820,3,Tx Data
1049.820,5,Rx Data
1049.820,5,Tx Ack
1049.820,3,Rx Ack
1049.824,3,Tx Data
1049.824,5,Rx Data
1049.828,3,Tx Data
1049.828,5,Rx Data
1049.828,5,Tx Ack
1049.829,3,Rx Ack
1049.832,3,Tx Data
1049.832,5,Rx Data
1049.836,3,Tx Data
1049.837,5,Rx Data
1049.837,5,Tx Ack
1049.837,3,Rx Ack
1049.840,3,Tx Data
1049.841,5,Rx Data
1049.845,3,Tx Data
1049.845,5,Rx Data
1049.845,5,Tx Ack
1049.845,3,Rx Ack
1049.849,3,Tx Data
1049.849,5,Rx Data
1049.850,3,Tx Ack
1049.850,5,Rx Ack
1049.850,5,Tx Ack
1049.850,3,Rx Ack
1049.850,3,Tx Ack
1049.850,5,Rx Ack
1050.006,6,Tx Ack
1050.007,11,Rx Ack
1050.007,11,Tx Ack
1050.007,6,Rx Ack
1050.011,11,Tx Data
1050.011,6,Rx Data
1050.011,6,Tx Ack
1050.011,11,Rx Ack
1050.015,11,Tx Data
1050.015,6,Rx Data
1050.019,11,Tx Data
1050.019,6,Rx Data
1050.019,6,Tx Ack
1050.019,11,Rx Ack
1050.023,11,Tx Data
1050.023,6,Rx Data
1050.027,11,Tx Data
1050.027,6,Rx Data
1050.027,6,Tx Ack
1050.027,11,Rx Ack
1050.031,11,Tx Data
1050.031,6,Rx Data
1050.035,11,Tx Data
1050.036,6,Rx Data
1050.036,6,Tx Ack
1050.036,11,Rx Ack
1050.039,11,Tx Data
1050.040,6,Rx Data
1050.043,11,Tx Data
1050.044,6,Rx Data
1050.044,6,Tx Ack
1050.044,11,Rx Ack
1050.048,11,Tx Data
1050.048,6,Rx Data
1050.050,11,Tx Ack
1050.050,6,Rx Ack
1050.050,6,Tx Ack
1050.050,11,Rx Ack
1050.050,11,Tx Ack
1050.050,6,Rx Ack
1050.801,11,Tx Ack
1050.801,8,Rx Ack
1050.801,8,Tx Ack
1050.801,11,Rx Ack
1050.805,8,Tx Data
1050.806,11,Rx Data
1050.806,11,Tx Ack
1050.806,8,Rx Ack
1050.809,8,Tx Data
1050.810,11,Rx Data
1050.814,8,Tx Data
1050.814,11,Rx Data
1050.814,11,Tx Ack
1050.814,8,Rx Ack
1050.818,8,Tx Data
1050.818,11,Rx Data
1050.822,8,Tx Data
1050.822,11,Rx Data
1050.822,11,Tx Ack
1050.822,8,Rx Ack
1050.826,8,Tx Data
1050.826,11,Rx Data
1050.830,8,Tx Data
1050.830,11,Rx Data
1050.830,11,Tx Ack
1050.830,8,Rx Ack
1050.834,8,Tx Data
1050.834,11,Rx Data
1050.838,8,Tx Data
1050.838,11,Rx Data
1050.838,11,Tx Ack
1050.838,8,Rx Ack
1050.842,8,Tx Data
1050.842,11,Rx Data
1050.846,8,Tx Data
1050.847,11,Rx Data
1050.847,11,Tx Ack
1050.847,8,Rx Ack
1050.850,8,Tx Ack
1050.850,11,Rx Ack
1050.850,11,Tx Ack
1050.850,8,Rx Ack
1050.850,8,Tx Ack
1050.850,11,Rx Ack
1051.009,13,Tx Ack
1051.010,5,Rx Ack
1051.010,5,Tx Ack
1051.010,13,Rx Ack
1051.014,5,Tx Data
1051.014,13,Rx Data
1051.014,13,Tx Ack
1051.014,5,Rx Ack
1051.018,5,Tx Data
1051.018,13,Rx Data
1051.022,5,Tx Data
1051.022,13,Rx Data
1051.022,13,Tx Ack
1051.022,5,Rx Ack
1051.026,5,Tx Data
1051.026,13,Rx Data
1051.030,5,Tx Data
1051.030,13,Rx Data
1051.030,13,Tx Ack
1051.030,5,Rx Ack
1051.034,5,Tx Data
1051.034,13,Rx Data
1051.038,5,Tx Data
1051.038,13,Rx Data
1051.038,13,Tx Ack
1051.039,5,Rx Ack
1051.042,5,Tx Data
1051.043,13,Rx Data
1051.046,5,Tx Data
1051.047,13,Rx Data
1051.047,13,Tx Ack
1051.047,5,Rx Ack
1051.050,5,Tx Ack
1051.050,13,Rx Ack
1051.050,13,Tx Ack
1051.050,5,Rx Ack
1051.050,5,Tx Ack
1051.050,13,Rx Ack
1051.206,3,Tx Ack
1051.206,1,Rx Ack
1051.206,1,Tx Ack
1051.206,3,Rx Ack
1051.210,1,Tx Data
1051.210,3,Rx Data
1051.210,3,Tx Ack
1051.210,1,Rx Ack
1051.214,1,Tx Data
1051.214,3,Rx Data
1051.218,1,Tx Data
1051.218,3,Rx Data
1051.218,3,Tx Ack
1051.218,1,Rx Ack
1051.222,1,Tx Data
1051.222,3,Rx Data
1051.226,1,Tx Data
1051.226,3,Rx Data
1051.226,3,Tx Ack
1051.227,1,Rx Ack
1051.230,1,Tx Data
1051.230,3,Rx Data
1051.234,1,Tx Data
1051.235,3,Rx Data
1051.235,3,Tx Ack
1051.235,1,Rx Ack
1051.238,1,Tx Data
1051.239,3,Rx Data
1051.243,1,Tx Data
1051.243,3,Rx Data
1051.243,3,Tx Ack
1051.243,1,Rx Ack
1051.247,1,Tx Data
1051.247,3,Rx Data
1051.250,1,Tx Ack
1051.250,3,Rx Ack
1051.250,3,Tx Ack
1051.250,1,Rx Ack
1051.250,1,Tx Ack
1051.250,3,Rx Ack
1051.801,2,Tx Ack
1051.801,5,Rx Ack
1051.801,5,Tx Ack
1051.802,2,Rx Ack
1051.805,5,Tx Data
1051.806,2,Rx Data
1051.806,2,Tx Ack
1051.806,5,Rx Ack
1051.809,5,Tx Data
1051.810,2,Rx Data
1051.814,5,Tx Data
1051.814,2,Rx Data
1051.814,2,Tx Ack
1051.814,5,Rx Ack
1051.818,5,Tx Data
1051.818,2,Rx Data
1051.822,5,Tx Data
1051.822,2,Rx Data
1051.822,2,Tx Ack
1051.822,5,Rx Ack
1051.826,5,Tx Data
1051.826,2,Rx Data
1051.830,5,Tx Data
1051.830,2,Rx Data
1051.830,2,Tx Ack
1051.830,5,Rx Ack
1051.834,5,Tx Data
1051.834,2,Rx Data
1051.838,5,Tx Data
1051.838,2,Rx Data
1051.838,2,Tx Ack
1051.838,5,Rx Ack
1051.842,5,Tx Data
1051.842,2,Rx Data
1051.846,5,Tx Data
1051.847,2,Rx Data
1051.847,2,Tx Ack
1051.847,5,Rx Ack
1051.850,5,Tx Ack
1051.850,2,Rx Ack
1051.850,2,Tx Ack
1051.850,5,Rx Ack
1051.850,5,Tx Ack
1051.850,2,Rx Ack
1052.001,11,Tx Ack
1052.001,13,Rx Ack
1052.001,13,Tx Ack
1052.001,11,Rx Ack
1052.005,13,Tx Data
1052.006,11,Rx Data
1052.006,11,Tx Ack
1052.006,13,Rx Ack
1052.009,13,Tx Data
1052.010,11,Rx Data
1052.014,13,Tx Data
1052.014,11,Rx Data
1052.014,11,Tx Ack
1052.014,13,Rx Ack
1052.018,13,Tx Data
1052.018,11,Rx Data
1052.022,13,Tx Data
1052.022,11,Rx Data
1052.022,11,Tx Ack
1052.022,13,Rx Ack
1052.026,13,Tx Data
1052.026,11,Rx Data
1052.030,13,Tx Data
1052.030,11,Rx Data
1052.030,11,Tx Ack
1052.030,13,Rx Ack
1052.034,13,Tx Data
1052.034,11,Rx Data
1052.038,13,Tx Data
1052.038,11,Rx Data
1052.038,11,Tx Ack
1052.038,13,Rx Ack
1052.042,13,Tx Data
1052.042,11,Rx Data
1052.046,13,Tx Data
1052.047,11,Rx Data
1052.047,11,Tx Ack
1052.047,13,Rx Ack
1052.050,13,Tx Ack
1052.050,11,Rx Ack
1052.050,11,Tx Ack
1052.050,13,Rx Ack
1052.050,13,Tx Ack
1052.050,11,Rx Ack
1052.201,7,Tx Ack
1052.201,11,Rx Ack
1052.201,11,Tx Ack
1052.202,7,Rx Ack
1052.205,11,Tx Data
1052.206,7,Rx Data
1052.206,7,Tx Ack
1052.206,11,Rx Ack
1052.209,11,Tx Data
1052.210,7,Rx Data
1052.214,11,Tx Data
1052.214,7,Rx Data
1052.214,7,Tx Ack
1052.214,11,Rx Ack
1052.218,11,Tx Data
1052.218,7,Rx Data
1052.222,11,Tx Data
1052.222,7,Rx Data
1052.222,7,Tx Ack
1052.222,11,Rx Ack
1052.226,11,Tx Data
1052.226,7,Rx Data
1052.230,11,Tx Data
1052.230,7,Rx Data
1052.230,7,Tx Ack
1052.230,11,Rx Ack
1052.234,11,Tx Data
1052.234,7,Rx Data
1052.238,11,Tx Data
1052.238,7,Rx Data
1052.238,7,Tx Ack
1052.238,11,Rx Ack
1052.242,11,Tx Data
1052.242,7,Rx Data
1052.246,11,Tx Data
1052.246,7,Rx Data
1052.246,7,Tx Ack
1052.247,11,Rx Ack
1052.250,11,Tx Ack
1052.250,7,Rx Ack
1052.250,7,Tx Ack
1052.250,11,Rx Ack
1052.250,11,Tx Ack
1052.250,7,Rx Ack
1052.401,10,Tx Ack
1052.401,12,Rx Ack
1052.401,12,Tx Ack
1052.401,10,Rx Ack
1052.405,12,Tx Data
1052.406,10,Rx Data
1052.406,10,Tx Ack
1052.406,12,Rx Ack
1052.409,12,Tx Data
1052.410,10,Rx Data
1052.414,12,Tx Data
1052.414,10,Rx Data
1052.414,10,Tx Ack
1052.414,12,Rx Ack
1052.418,12,Tx Data
1052.418,10,Rx Data
1052.422,12,Tx Data
1052.422,10,Rx Data
1052.422,10,Tx Ack
1052.422,12,Rx Ack
1052.426,12,Tx Data
1052.426,10,Rx Data
1052.430,12,Tx Data
1052.430,10,Rx Data
1052.430,10,Tx Ack
1052.430,12,Rx Ack
1052.434,12,Tx Data
1052.434,10,Rx Data
1052.438,12,Tx Data
1052.438,10,Rx Data
1052.438,10,Tx Ack
1052.438,12,Rx Ack
1052.442,12,Tx Data
1052.442,10,Rx Data
1052.446,12,Tx Data
1052.447,10,Rx Data
1052.447,10,Tx Ack
1052.447,12,Rx Ack
1052.450,12,Tx Ack
1052.450,10,Rx Ack
1052.450,10,Tx Ack
1052.450,12,Rx Ack
1052.450,12,Tx Ack
1052.450,10,Rx Ack
1052.801,10,Tx Ack
1052.801,0,Rx Ack
1052.801,0,Tx Ack
1052.802,10,Rx Ack
1052.805,0,Tx Data
1052.806,10,Rx Data
1052.806,10,Tx Ack
1052.806,0,Rx Ack
1052.809,0,Tx Data
1052.810,10,Rx Data
1052.814,0,Tx Data
1052.814,10,Rx Data
1052.814,10,Tx Ack
1052.814,0,Rx Ack
1052.818,0,Tx Data
1052.818,10,Rx Data
1052.822,0,Tx Data
1052.822,10,Rx Data
1052.822,10,Tx Ack
1052.822,0,Rx Ack
1052.826,0,Tx Data
1052.826,10,Rx Data
1052.830,0,Tx Data
1052.830,10,Rx Data
1052.830,10,Tx Ack
1052.830,0,Rx Ack
1052.834,0,Tx Data
1052.834,10,Rx Data
1052.838,0,Tx Data
1052.838,10,Rx Data
1052.838,10,Tx Ack
1052.838,0,Rx Ack
1052.842,0,Tx Data
1052.842,10,Rx Data
1052.846,0,Tx Data
1052.847,10,Rx Data
