time,node_id,slot_id,num_groups,packets_per_slot,bonus_slots,urgency
128,8,6,15,6,none,0.494026
128,9,5,15,3,none,0.0671776
128,10,4,15,3,none,0.0562368
128,11,3,15,3,none,0.0671776
128,12,2,15,3,none,0.0697024
128,13,1,15,3,none,0.0671776
128,14,0,15,4,none,0.0781184
133,0,14,15,5,none,0.452655
133,1,13,15,5,none,0.4
133,2,12,15,4,none,0.27306
133,3,11,15,3,none,0.11931
133,4,10,15,4,none,0.266281
133,5,9,15,5,none,0.338887
133,6,8,15,3,none,0.0671776
133,7,7,15,5,none,0.514549
133,8,6,15,5,none,0.4
133,9,5,15,5,none,0.4
133,10,4,15,3,none,0.0688608
133,11,3,15,3,none,0.0697024
133,12,2,15,3,none,0.0697024
133,13,1,15,3,none,0.0697024
133,14,0,15,3,none,0.0798016
138,0,14,15,4,none,0.0781184
138,1,13,15,4,none,0.0722272
138,2,12,15,4,none,0.0562368
138,3,11,15,4,none,0.0671776
138,4,10,15,4,none,0.0562368
138,5,9,15,4,none,0.0486624
138,6,8,15,4,none,0.0697024
138,7,7,15,4,none,0.049504
138,8,6,15,4,none,0.0528704
138,9,5,15,4,none,0.0697024
138,10,4,15,4,none,0.0671776
138,11,3,15,4,none,0.0671776
138,12,2,15,4,none,0.0671776
138,13,1,15,4,none,0.0671776
138,14,0,15,7,none,0.514549
143,0,14,15,4,none,0.242048
143,1,13,15,6,none,0.584018
143,2,12,15,4,none,0.188052
143,3,11,15,3,none,0.0596032
143,4,10,15,3,none,0.0604448
143,5,9,15,3,none,0.0570784
143,6,8,15,4,none,0.232924
143,7,7,15,3,none,0.0779869
143,8,6,15,5,none,0.266281
143,9,5,15,6,none,0.499783
143,10,4,15,3,none,0.0562368
143,11,3,15,3,none,0.0562368
143,12,2,15,4,none,0.166209
143,13,1,15,3,none,0.0562368
143,14,0,15,3,none,0.0234144
148,0,14,15,5,none,0.4
148,1,13,15,5,none,0.4
148,2,12,15,5,none,0.494405
148,3,11,15,3,none,0.0697024
148,4,10,15,5,none,0.470634
148,5,9,15,3,none,0.141268
148,6,8,15,3,none,0.066137
148,7,7,15,3,none,0.0671776
148,8,6,15,4,none,0.354128
148,9,5,15,5,none,0.4
148,10,4,15,3,none,0.0697024
148,11,3,15,3,none,0.0697024
148,12,2,15,5,none,0.368037
148,13,1,15,3,none,0.0697024
148,14,0,15,5,none,0.515391
153,0,14,15,6,none,0.514251
153,1,13,15,5,none,0.4
153,2,12,15,4,none,0.27306
153,3,11,15,3,none,0.0671776
153,4,10,15,3,none,0.045296
153,5,9,15,3,none,0.0884775
153,6,8,15,3,none,0.0697024
153,7,7,15,3,none,0.0671776
153,8,6,15,7,none,0.782002
153,9,5,15,5,none,0.4
153,10,4,15,3,none,0.0671776
153,11,3,15,3,none,0.0671776
153,12,2,15,3,none,0.0568794
153,13,1,15,3,none,0.0671776
153,14,0,15,3,none,0.0781184
158,0,14,15,6,none,0.514251
158,1,13,15,5,none,0.4
158,2,12,15,5,none,0.368037
158,3,11,15,3,none,0.0697024
158,4,10,15,5,none,0.373086
158,5,9,15,4,none,0.251057
158,6,8,15,3,none,0.0671776
158,7,7,15,3,none,0.0671776
158,8,6,15,4,none,0.29554
158,9,5,15,5,none,0.4
158,10,4,15,3,none,0.0671776
158,11,3,15,3,none,0.0671776
158,12,2,15,4,none,0.229099
158,13,1,15,3,none,0.0671776
158,14,0,15,3,none,0.0890592
163,0,14,15,6,none,0.514251
163,1,13,15,5,none,0.4
163,2,12,15,4,none,0.219015
163,3,11,15,3,none,0.0671776
163,4,10,15,3,none,0.045296
163,5,9,15,3,none,0.0994944
163,6,8,15,3,none,0.0671776
163,7,7,15,3,none,0.0671776
163,8,6,15,5,none,0.366354
163,9,5,15,5,none,0.4
163,10,4,15,3,none,0.0671776
163,11,3,15,3,none,0.0697024
163,12,2,15,3,none,0.0646528
163,13,1,15,3,none,0.0671776
163,14,0,15,6,none,0.515391
168,0,14,15,6,none,0.514251
168,1,13,15,6,none,0.4
168,2,12,15,4,none,0.0562368
168,3,11,15,4,none,0.0671776
168,4,10,15,4,none,0.0671776
168,5,9,15,4,none,0.0697024
168,6,8,15,4,none,0.0697024
168,7,7,15,4,none,0.0697024
168,8,6,15,5,none,0.275585
168,9,5,15,4,none,0.070544
168,10,4,15,4,none,0.0688608
168,11,3,15,4,none,0.0671776
168,12,2,15,4,none,0.0671776
168,13,1,15,4,none,0.0671776
168,14,0,15,4,none,0.0671776
173,0,14,15,6,none,0.423888
173,1,13,15,6,none,0.4
173,2,12,15,5,none,0.242048
173,3,11,15,4,none,0.0596032
173,4,10,15,4,none,0.062128
173,5,9,15,4,none,0.0596032
173,6,8,15,4,none,0.0562368
173,7,7,15,4,none,0.0562368
173,8,6,15,4,none,0.0671776
173,9,5,15,4,none,0.0781184
173,10,4,15,4,none,0.0562368
173,11,3,15,4,none,0.0562368
173,12,2,15,4,none,0.0587616
173,13,1,15,4,none,0.0562368
173,14,0,15,4,none,0.07896
178,0,14,15,5,none,0.4
178,1,13,15,5,none,0.4
178,2,12,15,4,none,0.151458
178,3,11,15,3,none,0.0562368
178,4,10,15,4,none,0.149531
178,5,9,15,3,none,0.0562368
178,6,8,15,3,none,0.05792
178,7,7,15,3,none,0.0562368
178,8,6,15,3,none,0.0781184
178,9,5,15,7,none,0.767484
178,10,4,15,3,none,0.0570784
178,11,3,15,3,none,0.0604448
178,12,2,15,5,none,0.368037
178,13,1,15,3,none,0.0596032
178,14,0,15,3,none,0.0798016
183,0,14,15,7,none,0.637421
183,1,13,15,5,none,0.4
183,2,12,15,3,none,0.0562368
183,3,11,15,3,none,0.0671776
183,4,10,15,3,none,0.0596032
183,5,9,15,3,none,0.0688608
183,6,8,15,3,none,0.0697024
183,7,7,15,3,none,0.0697024
183,8,6,15,3,none,0.0798016
183,9,5,15,5,none,0.4
183,10,4,15,3,none,0.0671776
183,11,3,15,3,none,0.0671776
183,12,2,15,3,none,0.0528704
183,13,1,15,3,none,0.0671776
183,14,0,15,6,none,0.514549
188,0,14,15,7,none,0.728848
188,1,13,15,5,none,0.4
188,2,12,15,3,none,0.135912
188,3,11,15,3,none,0.0730688
188,4,10,15,3,none,0.070544
188,5,9,15,7,none,0.756085
188,6,8,15,3,none,0.0671776
188,7,7,15,3,none,0.0680192
188,8,6,15,3,none,0.0781184
188,9,5,15,6,none,0.60238
188,10,4,15,3,none,0.0671776
188,11,3,15,3,none,0.0680192
188,12,2,15,4,none,0.207141
188,13,1,15,3,none,0.0671776
188,14,0,15,3,none,0.0419296
193,0,14,15,4,none,0.127387
193,1,13,15,4,none,0.137947
193,2,12,15,4,none,0.141268
193,3,11,15,4,none,0.0671776
193,4,10,15,4,none,0.0671776
193,5,9,15,6,none,0.4
193,6,8,15,4,none,0.0680192
193,7,7,15,4,none,0.0680192
193,8,6,15,4,none,0.163226
193,9,5,15,4,none,0.173018
193,10,4,15,4,none,0.0697024
193,11,3,15,4,none,0.0697024
193,12,2,15,4,none,0.0638112
193,13,1,15,4,none,0.0697024
193,14,0,15,4,none,0.0671776
198,0,14,15,3,none,0.0604448
198,1,13,15,5,none,0.383032
198,2,12,15,4,none,0.216245
198,3,11,15,3,none,0.0562368
198,4,10,15,3,none,0.0562368
198,5,9,15,4,none,0.124627
198,6,8,15,3,none,0.05792
198,7,7,15,3,none,0.0596032
198,8,6,15,3,none,0.0596032
198,9,5,15,7,none,0.728006
198,10,4,15,3,none,0.0587616
198,11,3,15,3,none,0.0587616
198,12,2,15,5,none,0.332996
198,13,1,15,3,none,0.0596032
198,14,0,15,3,none,0.0562368
