time,nodeId,x,y,z
6.8,7,88.5256,112.138,30
6.8,8,184.526,112.138,30
6.8,9,76.5256,100.138,30
6.8,10,196.526,100.138,30
6.8,11,64.5256,88.1382,30
6.8,12,208.526,88.1382,30
6.8,13,52.5256,76.1382,30
6.8,14,220.526,76.1382,30
7,0,138.612,162.089,30
7,1,126.612,150.089,30
7,2,150.612,150.089,30
7,3,114.612,138.089,30
7,4,162.612,138.089,30
7,5,102.612,126.089,30
7,6,174.612,126.089,30
7,7,90.612,114.089,30
7,8,186.612,114.089,30
7,9,78.612,102.089,30
7,10,198.612,102.089,30
7,11,66.612,90.089,30
7,12,210.612,90.089,30
7,13,54.612,78.089,30
7,14,222.612,78.089,30
7.2,0,140.666,164.01,30
7.2,1,128.666,152.01,30
7.2,2,152.666,152.01,30
7.2,3,116.666,140.01,30
7.2,4,163.454,139.961,30
7.2,5,104.666,128.01,30
7.2,6,176.666,128.01,30
7.2,7,92.6664,116.01,30
7.2,8,188.666,116.01,30
7.2,9,80.6664,104.01,30
7.2,10,200.666,104.01,30
7.2,11,68.6664,92.0102,30
7.2,12,212.666,92.0102,30
7.2,13,56.6664,80.0102,30
7.2,14,224.666,80.0102,30
7.4,0,142.721,165.931,30
7.4,1,130.721,153.931,30
7.4,2,154.721,153.931,30
7.4,3,118.721,141.931,30
7.4,4,164.296,141.833,30
7.4,5,106.721,129.931,30
7.4,6,178.721,129.931,30
7.4,7,94.7208,117.931,30
7.4,8,190.721,117.931,30
7.4,9,82.7208,105.931,30
7.4,10,202.721,105.931,30
7.4,11,70.7208,93.9314,30
7.4,12,214.721,93.9314,30
7.4,13,58.7208,81.9314,30
7.4,14,226.721,81.9314,30
7.6,0,144.707,167.788,30
7.6,1,132.707,155.788,30
7.6,2,156.707,155.788,30
7.6,3,120.707,143.788,30
7.6,4,164.547,143.654,30
7.6,5,108.707,131.788,30
7.6,6,180.722,131.235,30
7.6,7,96.7066,119.788,30
7.6,8,192.707,119.788,30
7.6,9,84.7066,107.788,30
7.6,10,204.707,107.788,30
7.6,11,72.7066,95.7884,30
7.6,12,216.707,95.7884,30
7.6,13,60.7066,83.7884,30
7.6,14,228.707,83.7884,30
7.8,0,146.624,169.581,30
7.8,1,134.624,157.581,30
7.8,2,158.624,157.581,30
7.8,3,122.624,145.581,30
7.8,4,164.207,145.424,30
7.8,5,110.624,133.581,30
7.8,6,182.671,131.92,30
7.8,7,98.6238,121.581,30
7.8,8,194.624,121.581,30
7.8,9,86.6238,109.581,30
7.8,10,206.624,109.581,30
7.8,11,74.6238,97.5812,30
7.8,12,218.624,97.5812,30
7.8,13,62.6238,85.5812,30
7.8,14,230.624,85.5812,30
8,0,148.541,171.374,30
8,1,136.541,159.374,30
8,2,160.541,159.374,30
8,3,124.541,147.374,30
8,4,163.867,147.194,30
8,5,112.541,135.374,30
8,6,184.62,132.605,30
8,7,100.541,123.374,30
8,8,196.541,123.374,30
8,9,88.541,111.374,30
8,10,208.541,111.374,30
8,11,76.541,99.374,30
8,12,220.541,99.374,30
8,13,64.541,87.374,30
8,14,232.541,87.374,30
8.2,0,150.269,172.99,30
8.2,1,138.269,160.99,30
8.2,2,161.223,161.072,30
8.2,3,126.269,148.99,30
8.2,4,162.405,148.835,30
8.2,5,114.269,136.99,30
8.2,6,186.44,132.117,30
8.2,7,102.269,124.99,30
8.2,8,198.269,124.99,30
8.2,9,90.2694,112.99,30
8.2,10,210.269,112.99,30
8.2,11,78.2694,100.99,30
8.2,12,222.269,100.99,30
8.2,13,66.2694,88.99,30
8.2,14,234.269,88.99,30
8.4,0,151.998,174.606,30
8.4,1,139.998,162.606,30
8.4,2,161.904,162.769,30
8.4,3,127.998,150.606,30
8.4,4,160.943,150.476,30
8.4,5,115.998,138.606,30
8.4,6,188.261,131.628,30
8.4,7,103.998,126.606,30
8.4,8,199.998,126.606,30
8.4,9,91.9978,114.606,30
8.4,10,211.998,114.606,30
8.4,11,79.9978,102.606,30
8.4,12,223.998,102.606,30
8.4,13,67.9978,90.606,30
8.4,14,235.998,90.606,30
8.6,0,153.641,176.142,30
8.6,1,141.641,164.142,30
8.6,2,161.999,164.411,30
8.6,3,129.641,152.142,30
8.6,4,158.947,152.074,30
8.6,5,117.641,140.142,30
8.6,6,190.025,130.582,30
8.6,7,105.641,128.142,30
8.6,8,201.769,128.143,30
8.6,9,93.6406,116.142,30
8.6,10,213.641,116.142,30
8.6,11,81.6406,104.142,30
8.6,12,225.641,104.142,30
8.6,13,69.6406,92.142,30
8.6,14,237.641,92.142,30
8.8,0,155.198,177.598,30
8.8,1,143.198,165.598,30
8.8,2,161.506,165.996,30
8.8,3,131.198,153.598,30
8.8,4,156.418,153.631,30
8.8,5,119.198,141.598,30
8.8,6,191.732,128.978,30
8.8,7,107.198,129.598,30
8.8,8,203.582,129.6,30
8.8,9,95.1978,117.598,30
8.8,10,215.198,117.598,30
8.8,11,83.1978,105.598,30
8.8,12,227.198,105.598,30
8.8,13,71.1978,93.598,30
8.8,14,239.198,93.598,30
9,0,156.755,179.054,30
9,1,144.755,167.054,30
9,2,161.014,167.582,30
9,3,132.755,155.054,30
9,4,153.889,155.187,30
9,5,120.755,143.054,30
9,6,193.44,127.374,30
9,7,108.755,131.054,30
9,8,205.395,131.057,30
9,9,96.755,119.054,30
9,10,216.755,119.054,30
9,11,84.755,107.054,30
9,12,228.755,107.054,30
9,13,72.755,95.054,30
9,14,240.755,95.054,30
9.2,0,158.22,180.424,30
9.2,1,146.22,168.424,30
9.2,2,159.406,169.077,30
9.2,3,134.22,156.424,30
9.2,4,152.627,156.656,30
9.2,5,122.22,144.424,30
9.2,6,195.004,126.988,30
9.2,7,110.22,132.424,30
9.2,8,207.126,131.302,30
9.2,9,98.2198,120.424,30
9.2,10,218.22,120.424,30
9.2,11,86.2198,108.424,30
9.2,12,230.22,108.424,30
9.2,13,74.2198,96.4236,30
9.2,14,242.22,96.4236,30
9.4,0,159.685,181.793,30
9.4,1,147.685,169.793,30
9.4,2,157.799,170.572,30
9.4,3,135.685,157.793,30
9.4,4,151.364,158.125,30
9.4,5,123.685,145.793,30
9.4,6,196.569,126.603,30
9.4,7,111.685,133.793,30
9.4,8,208.857,131.547,30
9.4,9,99.6846,121.793,30
9.4,10,219.685,121.793,30
9.4,11,87.6846,109.793,30
9.4,12,231.685,109.793,30
9.4,13,75.6846,97.7932,30
9.4,14,243.685,97.7932,30
9.6,0,160.543,183.12,30
9.6,1,148.555,171.012,30
9.6,2,156.647,171.766,30
9.6,3,136.556,159.004,30
9.6,4,150.699,159.485,30
9.6,5,124.556,147.004,30
9.6,6,197.77,126.696,30
9.6,7,112.556,135.004,30
9.6,8,210.391,131.236,30
9.6,9,100.556,123.004,30
9.6,10,220.556,123.004,30
9.6,11,88.5564,111.004,30
9.6,12,232.556,111.004,30
9.6,13,76.5564,99.0044,30
9.6,14,244.556,99.0044,30
9.8,0,160.794,184.404,30
9.8,1,148.83,172.081,30
9.8,2,155.95,172.657,30
9.8,3,136.835,160.057,30
9.8,4,150.63,160.736,30
9.8,5,124.835,148.057,30
9.8,6,198.609,127.269,30
9.8,7,112.835,136.057,30
9.8,8,211.73,130.371,30
9.8,9,100.835,124.057,30
9.8,10,220.835,124.057,30
9.8,11,88.8352,112.057,30
9.8,12,232.835,112.057,30
9.8,13,76.8352,100.057,30
9.8,14,244.835,100.057,30
10,0,161.046,185.688,30
10,1,149.106,173.15,30
10,2,155.254,173.548,30
10,3,137.114,161.11,30
10,4,150.561,161.987,30
10,5,125.114,149.11,30
10,6,199.448,127.841,30
10,7,113.114,137.11,30
10,8,213.069,129.505,30
10,9,101.114,125.11,30
10,10,221.114,125.11,30
10,11,89.114,113.11,30
10,12,233.114,113.11,30
10,13,77.114,101.11,30
10,14,245.114,101.11,30
10.2,0,160.146,186.883,30
10.2,1,148.238,174.016,30
10.2,2,155.719,174.22,30
10.2,3,136.316,161.955,30
10.2,4,151.633,163.093,30
10.2,5,124.316,149.955,30
10.2,6,199.747,129.41,30
10.2,7,112.316,137.955,30
10.2,8,213.35,129.246,30
10.2,9,100.316,125.955,30
10.2,10,220.522,125.85,30
10.2,11,88.316,113.955,30
10.2,12,232.316,113.955,30
10.2,13,76.316,101.955,30
10.2,14,244.316,101.955,30
10.4,0,159.245,188.078,30
10.4,1,147.369,174.882,30
10.4,2,156.184,174.892,30
10.4,3,135.518,162.8,30
10.4,4,152.704,164.198,30
10.4,5,123.518,150.8,30
10.4,6,200.046,130.979,30
10.4,7,111.518,138.8,30
10.4,8,213.631,128.987,30
10.4,9,99.518,126.8,30
10.4,10,219.929,126.59,30
10.4,11,87.518,114.8,30
10.4,12,231.518,114.8,30
10.4,13,75.518,102.8,30
10.4,14,243.518,102.8,30
10.6,0,158.317,189.2,30
10.6,1,146.362,175.781,30
10.6,2,157.206,175.582,30
10.6,3,134.666,163.683,30
10.6,4,154.319,165.263,30
10.6,5,122.666,151.683,30
10.6,6,200.189,131.958,30
10.6,7,110.666,139.683,30
10.6,8,213.543,129.174,30
10.6,9,98.6664,127.683,30
10.6,10,219.35,127.336,30
10.6,11,86.6664,115.683,30
10.6,12,230.666,115.683,30
10.6,13,74.6664,103.683,30
10.6,14,242.666,103.683,30
10.8,0,157.36,190.249,30
10.8,1,145.215,176.712,30
10.8,2,158.785,176.289,30
10.8,3,133.761,164.606,30
10.8,4,156.476,166.286,30
10.8,5,121.761,152.606,30
10.8,6,200.176,132.348,30
10.8,7,109.761,140.606,30
10.8,8,213.086,129.809,30
10.8,9,97.7612,128.606,30
10.8,10,218.784,128.089,30
10.8,11,85.7612,116.606,30
10.8,12,229.761,116.606,30
10.8,13,73.7612,104.606,30
10.8,14,241.761,104.606,30
11,0,156.404,191.297,30
11,1,144.069,177.644,30
11,2,160.365,176.997,30
11,3,132.856,165.529,30
11,4,158.634,167.309,30
11,5,120.856,153.529,30
11,6,200.163,132.738,30
11,7,108.856,141.529,30
11,8,212.63,130.444,30
11,9,96.856,129.529,30
11,10,218.218,128.841,30
11,11,84.856,117.529,30
11,12,228.856,117.529,30
11,13,72.856,105.529,30
11,14,240.856,105.529,30
11.2,0,154.706,192.121,30
11.2,1,142.239,178.593,30
11.2,2,160.726,177.686,30
11.2,3,131.142,166.486,30
11.2,4,161.524,168.113,30
11.2,5,119.142,154.486,30
11.2,6,199.137,132.588,30
11.2,7,107.142,142.486,30
11.2,8,212.062,129.916,30
11.2,9,95.1424,130.486,30
11.2,10,216.904,129.723,30
11.2,11,83.1424,118.486,30
11.2,12,227.142,118.486,30
11.2,13,71.1424,106.486,30
