FlowId,SrcAddr,DestAddr,TxPackets,RxPackets,LostPackets,PacketLossRate(%),Throughput(bps),DelaySum(s)
8867,10.0.0.11,10.0.0.3,15,15,0,0,1.03907e+06,0.00288874
8868,10.0.0.3,10.0.0.11,8,8,0,0,68341.1,0.00133603
8869,10.0.0.8,10.0.0.7,15,15,0,0,1.03846e+06,0.00291928
8870,10.0.0.7,10.0.0.8,8,8,0,0,68341.3,0.001336
8871,10.0.0.9,10.0.0.2,15,15,0,0,1.03776e+06,0.00294028
8872,10.0.0.2,10.0.0.9,8,8,0,0,68328.8,0.001336
8873,10.0.0.3,10.0.0.2,15,15,0,0,1.03632e+06,0.00297928
8874,10.0.0.2,10.0.0.3,8,8,0,0,68341.3,0.001336
8875,10.0.0.10,10.0.0.4,15,15,0,0,1.0389e+06,0.00289528
8876,10.0.0.4,10.0.0.10,8,8,0,0,68328.8,0.001336
8877,10.0.0.7,10.0.0.13,15,15,0,0,1.03656e+06,0.00292222
8878,10.0.0.13,10.0.0.7,8,8,0,0,68340.7,0.00133614
8879,10.0.0.3,10.0.0.10,14,14,0,0,947680,0.0079223
8880,10.0.0.10,10.0.0.3,7,7,0,0,67208.5,0.00125
8881,10.0.0.2,10.0.0.6,15,15,0,0,1.03889e+06,0.0028783
8882,10.0.0.6,10.0.0.2,8,8,0,0,68328.8,0.001336
8883,10.0.0.5,10.0.0.1,15,15,0,0,1.03775e+06,0.0028603
8884,10.0.0.1,10.0.0.5,8,8,0,0,68328.8,0.001336
8885,10.0.0.6,10.0.0.3,15,15,0,0,1.03895e+06,0.00289931
8886,10.0.0.3,10.0.0.6,8,8,0,0,68341.3,0.001336
8887,10.0.0.14,10.0.0.10,15,15,0,0,1.03625e+06,0.00302381
8888,10.0.0.10,10.0.0.14,8,8,0,0,68328,0.00133616
8889,10.0.0.15,10.0.0.8,15,15,0,0,1.03896e+06,0.0028265
8890,10.0.0.8,10.0.0.15,8,8,0,0,68341.3,0.001336
8891,10.0.0.15,10.0.0.1,15,15,0,0,1.0381e+06,0.00431251
8892,10.0.0.1,10.0.0.15,8,8,0,0,70390.1,0.001336
8893,10.0.0.1,10.0.0.13,15,15,0,0,1.03687e+06,0.00290145
8894,10.0.0.13,10.0.0.1,8,8,0,0,68340.7,0.00133614
8895,10.0.0.13,10.0.0.12,15,15,0,0,1.03905e+06,0.00276401
8896,10.0.0.12,10.0.0.13,8,8,0,0,68341.2,0.00133602
8897,10.0.0.11,10.0.0.3,15,15,0,0,1.03821e+06,0.00282655
8898,10.0.0.3,10.0.0.11,8,8,0,0,68341.1,0.00133604
8899,10.0.0.9,10.0.0.5,15,15,0,0,1.03894e+06,0.00421398
8900,10.0.0.5,10.0.0.9,8,8,0,0,70363.5,0.001336
8901,10.0.0.13,10.0.0.4,14,14,0,0,944223,0.0101666
8902,10.0.0.4,10.0.0.13,7,7,0,0,70404.6,0.00116912
8903,10.0.0.8,10.0.0.3,15,15,0,0,1.03663e+06,0.002896
8904,10.0.0.3,10.0.0.8,8,8,0,0,68328.8,0.001336
8905,10.0.0.13,10.0.0.10,15,15,0,0,1.03804e+06,0.00290697
8906,10.0.0.10,10.0.0.13,8,8,0,0,68340.7,0.00133614
8907,10.0.0.12,10.0.0.1,15,15,0,0,1.03898e+06,0.00287147
8908,10.0.0.1,10.0.0.12,8,8,0,0,68340.8,0.00133611
8909,10.0.0.10,10.0.0.3,15,15,0,0,1.03847e+06,0.00280986
8910,10.0.0.3,10.0.0.10,8,8,0,0,68341.3,0.001336
8911,10.0.0.4,10.0.0.6,15,15,0,0,1.03797e+06,0.00281286
8912,10.0.0.6,10.0.0.4,8,8,0,0,68328.8,0.001336
8913,10.0.0.10,10.0.0.6,15,15,0,0,1.03652e+06,0.00295103
8914,10.0.0.6,10.0.0.10,8,8,0,0,68341.3,0.00133601
